Time;RightHandObject;LeftHandObject;RightHandPos;RightHandRot;LeftHandPos;LeftHandRot;HeadPos;HeadRot;ObjectPut;TotalErrors;EyeTrackerPos;EyeTrackerDir
0:9:114;None;None;X=31.585 Y=-12.697 Z=-72.304;P=35.840302 Y=170.736435 R=28.519014;X=11.418 Y=-39.993 Z=-70.238;P=-46.025295 Y=-12.733435 R=-152.057663;X=24.797 Y=-28.032 Z=-3.957;P=-59.048534 Y=-15.807851 R=3.471570;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:9:560;None;None;X=31.585 Y=-12.697 Z=-72.304;P=35.840302 Y=170.736435 R=28.519014;X=11.418 Y=-39.993 Z=-70.238;P=-46.025295 Y=-12.733435 R=-152.057663;X=23.322 Y=-30.628 Z=-4.530;P=-60.229248 Y=-9.853315 R=0.871239;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:10:61;None;None;X=31.585 Y=-12.697 Z=-72.304;P=35.840302 Y=170.736435 R=28.519014;X=11.418 Y=-39.993 Z=-70.238;P=-46.025295 Y=-12.733435 R=-152.057663;X=23.548 Y=-31.197 Z=-6.831;P=-67.466408 Y=-13.390222 R=4.400156;0;0;X=23.729 Y=-31.381 Z=-7.692;X=0.206 Y=-0.151 Z=-0.967
0:10:550;None;None;X=31.585 Y=-12.697 Z=-72.304;P=35.840302 Y=170.736435 R=28.519014;X=11.418 Y=-39.993 Z=-70.238;P=-46.025295 Y=-12.733435 R=-152.057663;X=23.777 Y=-30.547 Z=-5.395;P=-62.852997 Y=-6.941993 R=-0.011962;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:11:70;None;None;X=31.585 Y=-12.697 Z=-72.304;P=35.840302 Y=170.736435 R=28.519014;X=11.418 Y=-39.993 Z=-70.238;P=-46.025295 Y=-12.733435 R=-152.057663;X=23.319 Y=-27.801 Z=-3.946;P=-57.228680 Y=6.366479 R=-4.673767;0;0;X=23.747 Y=-28.103 Z=-4.759;X=0.439 Y=0.254 Z=-0.862
0:11:570;None;None;X=31.585 Y=-12.697 Z=-72.304;P=35.840302 Y=170.736435 R=28.519014;X=11.418 Y=-39.993 Z=-70.238;P=-46.025295 Y=-12.733435 R=-152.057663;X=22.906 Y=-27.259 Z=-4.853;P=-60.080063 Y=6.384095 R=-3.754670;0;0;X=23.236 Y=-28.144 Z=-5.796;X=0.149 Y=0.099 Z=-0.984
0:12:80;None;None;X=21.403 Y=-14.257 Z=-71.980;P=43.054333 Y=158.377045 R=24.677595;X=11.418 Y=-39.993 Z=-70.238;P=-46.025295 Y=-12.733435 R=-152.057663;X=21.395 Y=-26.985 Z=-8.473;P=-71.164055 Y=-1.162749 R=-5.965946;0;0;X=21.461 Y=-28.018 Z=-9.419;X=0.189 Y=0.102 Z=-0.977
0:12:550;None;None;X=21.403 Y=-14.257 Z=-71.980;P=43.054333 Y=158.377045 R=24.677595;X=11.418 Y=-39.993 Z=-70.238;P=-46.025295 Y=-12.733435 R=-152.057663;X=19.394 Y=-16.777 Z=-9.048;P=-73.286079 Y=-10.012191 R=3.496881;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:13:50;None;None;X=21.403 Y=-14.257 Z=-71.980;P=43.054333 Y=158.377045 R=24.677595;X=11.418 Y=-39.993 Z=-70.238;P=-46.025295 Y=-12.733435 R=-152.057663;X=16.181 Y=-10.701 Z=-8.256;P=-70.016907 Y=-16.080425 R=14.459122;0;0;X=16.521 Y=-10.485 Z=-9.056;X=0.322 Y=-0.213 Z=-0.923
0:13:571;None;None;X=21.403 Y=-14.257 Z=-71.980;P=43.054333 Y=158.377045 R=24.677595;X=11.418 Y=-39.993 Z=-70.238;P=-46.025295 Y=-12.733435 R=-152.057663;X=15.344 Y=-19.792 Z=-6.488;P=-65.637947 Y=-12.472280 R=3.534454;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:14:50;None;None;X=21.403 Y=-14.257 Z=-71.980;P=43.054333 Y=158.377045 R=24.677595;X=11.418 Y=-39.993 Z=-70.238;P=-46.025295 Y=-12.733435 R=-152.057663;X=16.585 Y=-24.212 Z=-6.780;P=-66.762390 Y=-19.794497 R=3.622201;0;0;X=16.744 Y=-24.990 Z=-7.554;X=0.385 Y=-0.262 Z=-0.885
0:14:570;None;None;X=21.403 Y=-14.257 Z=-71.980;P=43.054333 Y=158.377045 R=24.677595;X=11.418 Y=-39.993 Z=-70.238;P=-46.025295 Y=-12.733435 R=-152.057663;X=17.741 Y=-22.721 Z=-7.342;P=-68.933960 Y=-14.265826 R=3.266003;0;0;X=17.923 Y=-23.680 Z=-8.152;X=0.385 Y=0.012 Z=-0.923
0:15:77;None;None;X=34.143 Y=-8.779 Z=-64.628;P=27.424055 Y=177.117233 R=34.508133;X=11.418 Y=-39.993 Z=-70.238;P=-46.025295 Y=-12.733435 R=-152.057663;X=17.518 Y=-20.121 Z=-6.790;P=-67.558029 Y=-8.484324 R=0.970897;0;0;X=17.907 Y=-20.472 Z=-7.559;X=0.457 Y=0.005 Z=-0.889
0:15:571;None;None;X=38.685 Y=-14.935 Z=-61.694;P=24.176115 Y=167.290588 R=36.452438;X=11.418 Y=-39.993 Z=-70.238;P=-46.025295 Y=-12.733435 R=-152.057663;X=18.105 Y=-18.914 Z=-6.550;P=-66.900200 Y=-11.153768 R=2.174058;0;0;X=18.420 Y=-19.477 Z=-7.381;X=0.435 Y=-0.026 Z=-0.900
0:16:60;None;None;X=33.756 Y=-15.083 Z=-65.629;P=39.462402 Y=153.326752 R=40.862907;X=11.418 Y=-39.993 Z=-70.238;P=-46.025295 Y=-12.733435 R=-152.057663;X=18.071 Y=-18.452 Z=-6.436;P=-66.665276 Y=-13.671744 R=3.958397;0;0;X=18.264 Y=-19.496 Z=-7.227;X=0.388 Y=-0.048 Z=-0.920
0:16:560;None;None;X=36.805 Y=-14.395 Z=-64.942;P=32.594807 Y=160.896606 R=35.234955;X=11.418 Y=-39.993 Z=-70.238;P=-46.025295 Y=-12.733435 R=-152.057663;X=18.366 Y=-17.516 Z=-6.500;P=-66.664322 Y=-15.715347 R=5.140658;0;0;X=18.722 Y=-17.470 Z=-7.342;X=0.365 Y=-0.078 Z=-0.928
0:17:111;None;None;X=31.469 Y=-13.515 Z=-68.215;P=45.355293 Y=149.592896 R=32.764336;X=11.418 Y=-39.993 Z=-70.238;P=-46.025295 Y=-12.733435 R=-152.057663;X=18.223 Y=-17.328 Z=-6.496;P=-66.612297 Y=-16.109514 R=5.064383;0;0;X=18.460 Y=-17.541 Z=-7.315;X=0.384 Y=-0.008 Z=-0.923
0:17:560;None;None;X=34.643 Y=-11.482 Z=-66.465;P=36.787590 Y=157.739746 R=39.595188;X=11.418 Y=-39.993 Z=-70.238;P=-46.025295 Y=-12.733435 R=-152.057663;X=17.740 Y=-15.283 Z=-6.231;P=-65.404922 Y=-16.453236 R=5.023588;0;0;X=18.072 Y=-15.473 Z=-7.070;X=0.408 Y=-0.064 Z=-0.911
0:18:81;None;None;X=31.387 Y=-10.471 Z=-68.542;P=40.756779 Y=140.731995 R=33.229713;X=11.418 Y=-39.993 Z=-70.238;P=-46.025295 Y=-12.733435 R=-152.057663;X=18.728 Y=-11.686 Z=-6.486;P=-64.754532 Y=-21.371748 R=7.181807;0;0;X=18.832 Y=-12.799 Z=-7.278;X=0.311 Y=-0.184 Z=-0.932
0:18:560;None;None;X=29.996 Y=-7.338 Z=-70.083;P=47.594383 Y=150.154755 R=37.536713;X=25.795 Y=-34.999 Z=-69.528;P=-45.410286 Y=-3.208880 R=-140.167068;X=20.166 Y=-16.073 Z=-6.470;P=-63.845791 Y=-28.345816 R=17.898077;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:19:62;None;None;X=25.165 Y=-8.235 Z=-69.689;P=51.136742 Y=172.440598 R=46.685772;X=36.006 Y=-32.630 Z=-70.717;P=-33.855759 Y=7.727830 R=-141.287506;X=23.422 Y=-24.831 Z=-7.156;P=-68.006577 Y=-2.244445 R=2.979755;0;0;X=23.846 Y=-25.491 Z=-8.057;X=0.286 Y=-0.006 Z=-0.958
0:19:581;None;None;X=20.912 Y=-6.958 Z=-68.927;P=51.394855 Y=-176.504211 R=37.000835;X=39.507 Y=-28.612 Z=-73.266;P=-35.319530 Y=9.535257 R=-143.918182;X=26.328 Y=-25.461 Z=-8.062;P=-69.529755 Y=8.980794 R=-1.828643;0;0;X=26.541 Y=-25.427 Z=-8.933;X=0.245 Y=-0.009 Z=-0.969
0:20:62;None;bleach_cleanser;X=21.715 Y=-0.698 Z=-70.348;P=50.649364 Y=177.677612 R=29.189785;X=41.708 Y=-22.451 Z=-69.181;P=-33.228603 Y=10.739516 R=-157.035446;X=25.587 Y=-13.461 Z=-7.589;P=-68.835327 Y=-3.741702 R=10.734350;0;0;X=25.896 Y=-12.841 Z=-8.394;X=0.345 Y=-0.102 Z=-0.933
0:20:550;None;bleach_cleanser;X=18.260 Y=12.100 Z=-73.726;P=41.836353 Y=175.264877 R=21.687540;X=45.354 Y=-11.283 Z=-66.055;P=-27.827105 Y=6.748975 R=-146.062057;X=24.979 Y=2.358 Z=-7.911;P=-66.001503 Y=-9.351882 R=20.190760;0;0;X=25.350 Y=3.054 Z=-8.629;X=0.440 Y=0.124 Z=-0.889
0:21:90;None;bleach_cleanser;X=12.567 Y=22.170 Z=-74.810;P=50.213131 Y=-166.581604 R=28.669622;X=47.426 Y=0.840 Z=-67.939;P=-30.810114 Y=14.291190 R=-142.096878;X=25.627 Y=10.621 Z=-8.534;P=-67.268906 Y=0.701362 R=19.038105;0;1;X=26.250 Y=10.273 Z=-9.296;X=0.435 Y=0.035 Z=-0.900
0:21:560;None;bleach_cleanser;X=12.000 Y=22.405 Z=-74.035;P=51.291370 Y=-166.233704 R=25.596788;X=46.921 Y=5.159 Z=-70.082;P=-33.431591 Y=20.307867 R=-148.684525;X=26.565 Y=11.380 Z=-9.117;P=-68.663284 Y=5.879016 R=15.382868;0;1;X=27.186 Y=10.756 Z=-9.839;X=0.430 Y=0.006 Z=-0.903
0:22:72;None;None;X=15.065 Y=20.188 Z=-74.348;P=46.479919 Y=-171.877945 R=23.940563;X=44.089 Y=-2.941 Z=-70.533;P=-33.243244 Y=14.844734 R=-131.307175;X=25.555 Y=9.001 Z=-8.280;P=-67.131630 Y=5.373560 R=13.742308;0;1;X=25.937 Y=8.276 Z=-8.967;X=0.345 Y=0.046 Z=-0.937
0:22:560;None;None;X=17.895 Y=13.954 Z=-74.554;P=47.100567 Y=-178.422287 R=34.101540;X=23.592 Y=-10.516 Z=-73.200;P=-40.056305 Y=36.721729 R=-134.755768;X=24.117 Y=0.490 Z=-7.191;P=-67.112305 Y=10.592834 R=4.089952;0;1;X=24.897 Y=-0.641 Z=-7.984;X=0.342 Y=0.116 Z=-0.933
0:23:77;None;None;X=29.472 Y=11.526 Z=-70.356;P=30.158644 Y=-158.970276 R=39.960865;X=23.592 Y=-10.516 Z=-73.200;P=-40.056305 Y=36.721729 R=-134.755768;X=21.645 Y=-6.608 Z=-5.652;P=-64.858833 Y=16.612425 R=-4.306306;0;1;X=22.282 Y=-6.928 Z=-6.462;X=0.341 Y=0.264 Z=-0.902
0:23:551;None;None;X=37.759 Y=13.441 Z=-69.621;P=30.551420 Y=-167.439941 R=42.059383;X=23.592 Y=-10.516 Z=-73.200;P=-40.056305 Y=36.721729 R=-134.755768;X=24.875 Y=-1.466 Z=-6.531;P=-66.081741 Y=9.200215 R=-0.702240;0;1;X=25.256 Y=-2.328 Z=-7.348;X=0.291 Y=0.198 Z=-0.936
0:24:82;phillips_screwdriver;None;X=39.599 Y=16.065 Z=-71.220;P=39.228912 Y=-175.362244 R=36.625965;X=23.592 Y=-10.516 Z=-73.200;P=-40.056305 Y=36.721729 R=-134.755768;X=28.178 Y=5.641 Z=-7.959;P=-68.472885 Y=6.524345 R=2.509046;0;2;X=28.594 Y=5.208 Z=-8.840;X=0.262 Y=0.082 Z=-0.962
0:24:551;phillips_screwdriver;None;X=40.028 Y=22.967 Z=-71.222;P=37.417801 Y=-167.436295 R=39.937294;X=27.943 Y=-8.957 Z=-71.207;P=-48.770576 Y=19.009970 R=-140.739624;X=29.251 Y=8.338 Z=-8.725;P=-70.015915 Y=7.130353 R=3.732678;0;2;X=29.678 Y=8.168 Z=-9.615;X=0.251 Y=0.116 Z=-0.961
0:25:91;None;None;X=45.461 Y=29.757 Z=-68.439;P=35.436043 Y=-154.546616 R=28.502659;X=26.315 Y=-8.799 Z=-72.001;P=-52.499218 Y=21.887466 R=-142.610535;X=29.210 Y=9.559 Z=-8.886;P=-69.842575 Y=5.501095 R=5.046187;0;2;X=29.591 Y=9.302 Z=-9.671;X=0.346 Y=0.209 Z=-0.915
0:25:571;None;None;X=48.674 Y=30.142 Z=-65.506;P=28.322559 Y=-160.352493 R=20.935684;X=26.315 Y=-8.799 Z=-72.001;P=-52.499218 Y=21.887466 R=-142.610535;X=28.895 Y=9.084 Z=-8.645;P=-69.114639 Y=7.443722 R=1.779225;0;2;X=29.376 Y=8.505 Z=-9.411;X=0.372 Y=0.231 Z=-0.899
0:26:61;None;None;X=40.334 Y=13.933 Z=-65.780;P=35.265633 Y=162.348389 R=37.210819;X=25.990 Y=-12.354 Z=-71.787;P=-53.344555 Y=8.955207 R=-144.744019;X=26.964 Y=0.396 Z=-5.203;P=-55.393841 Y=-32.886272 R=16.019657;0;2;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:26:581;None;None;X=38.558 Y=-2.530 Z=-61.752;P=31.849936 Y=141.284866 R=35.979885;X=42.530 Y=-31.814 Z=-60.534;P=-12.304113 Y=-10.753885 R=-123.280235;X=25.302 Y=-12.656 Z=-4.040;P=-57.336178 Y=-37.260292 R=13.832614;0;2;X=25.358 Y=-13.750 Z=-4.704;X=0.280 Y=-0.298 Z=-0.912
0:27:57;None;None;X=35.524 Y=-7.011 Z=-63.837;P=39.600510 Y=150.518829 R=36.028103;X=46.668 Y=-37.903 Z=-61.317;P=-10.298422 Y=-2.701993 R=-118.331543;X=26.645 Y=-22.219 Z=-4.559;P=-60.055412 Y=-30.568424 R=10.600132;0;2;X=26.997 Y=-22.982 Z=-5.323;X=0.399 Y=-0.235 Z=-0.887
0:27:561;None;None;X=32.163 Y=-10.035 Z=-66.053;P=45.589649 Y=161.266617 R=36.626598;X=48.877 Y=-43.016 Z=-62.974;P=-12.561995 Y=0.155042 R=-117.284668;X=27.431 Y=-28.078 Z=-4.972;P=-60.740570 Y=-25.747906 R=8.843621;0;2;X=27.813 Y=-28.593 Z=-5.745;X=0.419 Y=-0.212 Z=-0.883
0:28:72;None;None;X=30.744 Y=-9.432 Z=-66.502;P=51.590916 Y=164.454590 R=34.450916;X=54.642 Y=-48.291 Z=-61.269;P=-9.455761 Y=-1.749293 R=-113.416130;X=29.875 Y=-29.264 Z=-5.060;P=-58.757259 Y=-28.533529 R=12.962482;0;2;X=30.191 Y=-29.990 Z=-5.782;X=0.422 Y=-0.293 Z=-0.858
0:28:561;None;None;X=30.798 Y=-10.259 Z=-67.688;P=51.756023 Y=164.022659 R=29.158728;X=59.144 Y=-52.451 Z=-60.702;P=-11.023426 Y=-7.054487 R=-112.566147;X=32.878 Y=-30.711 Z=-5.675;P=-59.024948 Y=-29.884638 R=14.492763;0;2;X=33.298 Y=-31.532 Z=-6.333;X=0.507 Y=-0.321 Z=-0.800
0:29:61;None;None;X=31.884 Y=-12.109 Z=-68.073;P=56.962795 Y=166.621033 R=30.228838;X=63.959 Y=-56.711 Z=-60.619;P=-11.758607 Y=-9.614212 R=-108.433586;X=37.783 Y=-32.394 Z=-7.304;P=-60.351986 Y=-29.900921 R=16.315760;0;2;X=38.250 Y=-33.064 Z=-8.028;X=0.484 Y=-0.312 Z=-0.818
0:29:541;None;None;X=31.895 Y=-11.945 Z=-68.554;P=57.727497 Y=169.022217 R=27.201546;X=70.791 Y=-59.247 Z=-67.010;P=-21.389555 Y=-14.097087 R=-105.143227;X=46.130 Y=-34.270 Z=-10.922;P=-64.531929 Y=-29.734417 R=19.604687;0;2;X=46.317 Y=-34.956 Z=-11.527;X=0.419 Y=-0.329 Z=-0.846
0:30:51;None;None;X=31.895 Y=-11.945 Z=-68.554;P=57.727497 Y=169.022217 R=27.201546;X=72.065 Y=-58.725 Z=-71.275;P=-29.931192 Y=-9.790536 R=-102.196533;X=49.498 Y=-35.214 Z=-12.756;P=-67.042801 Y=-33.765648 R=22.979750;0;2;X=49.749 Y=-35.888 Z=-13.439;X=0.387 Y=-0.327 Z=-0.862
0:30:571;None;None;X=33.525 Y=-11.414 Z=-68.762;P=59.733810 Y=176.931381 R=31.215832;X=68.139 Y=-55.408 Z=-70.442;P=-29.841717 Y=-7.565257 R=-111.819145;X=45.204 Y=-33.893 Z=-10.547;P=-64.755386 Y=-31.861660 R=21.030172;0;2;X=45.219 Y=-34.663 Z=-11.140;X=0.409 Y=-0.274 Z=-0.870
0:31:101;None;None;X=30.663 Y=-10.453 Z=-68.510;P=57.814487 Y=176.103485 R=35.380409;X=62.043 Y=-53.229 Z=-66.239;P=-28.487535 Y=-4.627962 R=-129.902023;X=39.509 Y=-32.127 Z=-8.683;P=-62.462452 Y=-30.887455 R=19.229918;0;2;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:31:551;None;None;X=29.728 Y=-10.087 Z=-67.988;P=53.234386 Y=170.655090 R=26.267359;X=53.020 Y=-57.025 Z=-70.370;P=-42.182320 Y=-18.169622 R=-125.192253;X=36.461 Y=-30.631 Z=-6.870;P=-59.225906 Y=-29.070427 R=17.137642;0;2;X=36.880 Y=-31.326 Z=-7.471;X=0.523 Y=-0.356 Z=-0.774
0:32:61;None;None;X=29.819 Y=-9.170 Z=-68.503;P=55.531052 Y=178.655411 R=41.681427;X=64.261 Y=-54.302 Z=-58.301;P=-13.848488 Y=-11.059855 R=-176.382080;X=39.111 Y=-30.592 Z=-6.518;P=-57.425251 Y=-28.729332 R=17.747204;0;2;X=39.276 Y=-31.741 Z=-7.093;X=0.502 Y=-0.368 Z=-0.783
0:32:561;None;None;X=29.819 Y=-9.170 Z=-68.503;P=55.531052 Y=178.655411 R=41.681427;X=68.115 Y=-49.657 Z=-56.814;P=-9.572633 Y=-8.592867 R=-165.482407;X=39.618 Y=-29.098 Z=-6.463;P=-57.367752 Y=-27.684219 R=18.776499;0;2;X=39.916 Y=-30.066 Z=-7.065;X=0.496 Y=-0.350 Z=-0.795
0:33:61;None;None;X=29.755 Y=-8.066 Z=-67.933;P=49.535561 Y=170.041122 R=25.239868;X=62.842 Y=-37.023 Z=-56.613;P=-11.251356 Y=7.705504 R=-165.781662;X=35.053 Y=-22.391 Z=-5.551;P=-57.259937 Y=-18.014843 R=15.026980;0;2;X=35.434 Y=-23.055 Z=-6.206;X=0.457 Y=0.103 Z=-0.884
0:33:581;None;None;X=24.069 Y=5.947 Z=-69.734;P=49.904766 Y=162.495117 R=22.591530;X=53.287 Y=-19.473 Z=-57.944;P=-18.225389 Y=11.146518 R=-163.306290;X=28.984 Y=-2.688 Z=-4.937;P=-59.093815 Y=-9.179547 R=11.052644;0;2;X=29.234 Y=-2.392 Z=-5.742;X=0.369 Y=0.179 Z=-0.912
0:34:50;None;None;X=22.096 Y=18.214 Z=-70.700;P=38.723934 Y=159.936035 R=15.966148;X=47.732 Y=-4.889 Z=-59.383;P=-19.693899 Y=12.424359 R=-155.217850;X=25.311 Y=8.243 Z=-5.908;P=-61.375969 Y=-10.899643 R=14.199159;0;2;X=25.655 Y=8.002 Z=-6.670;X=0.426 Y=0.010 Z=-0.905
0:34:591;None;None;X=19.412 Y=19.397 Z=-71.363;P=38.820614 Y=166.189041 R=18.653381;X=48.627 Y=3.557 Z=-58.327;P=-17.614155 Y=22.805151 R=-158.986343;X=24.716 Y=11.818 Z=-6.770;P=-61.860199 Y=-6.621620 R=15.914377;0;2;X=25.194 Y=11.434 Z=-7.569;X=0.401 Y=-0.160 Z=-0.902
0:35:101;None;None;X=19.173 Y=21.512 Z=-72.654;P=44.433884 Y=174.038528 R=25.668045;X=51.231 Y=-6.943 Z=-65.732;P=-39.074356 Y=3.909310 R=-161.460037;X=27.462 Y=10.622 Z=-7.517;P=-63.458923 Y=-9.788895 R=19.803040;0;2;X=28.049 Y=10.062 Z=-8.323;X=0.367 Y=-0.162 Z=-0.916
