Time;RightHandObject;LeftHandObject;RightHandPos;RightHandRot;LeftHandPos;LeftHandRot;HeadPos;HeadRot;ObjectPut;TotalErrors;EyeTrackerPos;EyeTrackerDir
1:1:378;None;None;X=6.001 Y=27.950 Z=-76.318;P=46.441761 Y=172.546799 R=20.700943;X=30.436 Y=-10.004 Z=-64.833;P=-38.884892 Y=-0.910490 R=-148.791351;X=13.472 Y=14.234 Z=-3.848;P=-54.984303 Y=-1.100434 R=5.344235;3;4;X=13.818 Y=13.669 Z=-4.777;X=0.439 Y=-0.176 Z=-0.881
1:1:920;None;None;X=14.235 Y=23.459 Z=-74.006;P=43.863541 Y=164.404144 R=29.584085;X=6.655 Y=-10.205 Z=-74.851;P=-57.992287 Y=6.447280 R=-137.555450;X=10.010 Y=1.356 Z=-4.183;P=-58.885899 Y=-39.399529 R=16.460897;3;4;X=10.770 Y=1.799 Z=-5.131;X=0.169 Y=-0.533 Z=-0.829
1:2:402;None;None;X=14.235 Y=23.459 Z=-74.006;P=43.863541 Y=164.404144 R=29.584085;X=6.655 Y=-10.205 Z=-74.851;P=-57.992287 Y=6.447280 R=-137.555450;X=8.089 Y=-10.345 Z=-4.062;P=-59.450619 Y=-48.705132 R=15.632220;3;4;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
1:2:891;None;None;X=12.948 Y=3.877 Z=-72.124;P=48.800804 Y=154.684052 R=30.579855;X=6.655 Y=-10.205 Z=-74.851;P=-57.992287 Y=6.447280 R=-137.555450;X=7.796 Y=-7.561 Z=-0.878;P=-46.572811 Y=6.018152 R=-8.644299;3;4;X=8.352 Y=-6.668 Z=-1.439;X=0.641 Y=0.114 Z=-0.759
1:3:414;None;None;X=9.452 Y=14.345 Z=-73.094;P=42.295143 Y=-171.542542 R=39.379112;X=6.655 Y=-10.205 Z=-74.851;P=-57.992287 Y=6.447280 R=-137.555450;X=6.629 Y=-1.889 Z=0.516;P=-41.843128 Y=31.782013 R=-11.749192;3;4;X=7.203 Y=-1.240 Z=-0.158;X=0.608 Y=0.353 Z=-0.711
1:3:916;None;None;X=34.798 Y=33.607 Z=-57.149;P=13.650228 Y=-161.205994 R=52.258850;X=14.247 Y=-3.071 Z=-59.761;P=42.007114 Y=39.432705 R=-158.838348;X=13.086 Y=5.954 Z=-0.040;P=-43.070553 Y=23.656416 R=-9.122663;3;4;X=13.875 Y=7.228 Z=-0.678;X=0.592 Y=0.237 Z=-0.770
1:4:411;None;None;X=60.304 Y=34.641 Z=-62.690;P=22.690557 Y=172.822067 R=73.127655;X=12.826 Y=-0.243 Z=-71.123;P=-55.314259 Y=3.689945 R=-157.864716;X=27.060 Y=17.739 Z=-3.552;P=-54.454960 Y=11.179487 R=-9.210798;3;4;X=29.854 Y=19.591 Z=-5.254;X=0.487 Y=0.141 Z=-0.862
1:4:911;None;None;X=65.108 Y=31.949 Z=-68.191;P=22.022797 Y=163.064255 R=74.880737;X=8.130 Y=2.444 Z=-73.507;P=-55.314289 Y=3.689955 R=-157.864761;X=34.630 Y=19.738 Z=-6.550;P=-61.969181 Y=3.181074 R=-9.195386;3;4;X=35.003 Y=20.021 Z=-7.404;X=0.459 Y=0.116 Z=-0.881
1:5:422;None;None;X=66.345 Y=22.930 Z=-59.649;P=8.490533 Y=159.108704 R=51.838604;X=8.130 Y=2.444 Z=-73.507;P=-55.314289 Y=3.689955 R=-157.864761;X=30.755 Y=17.715 Z=-5.638;P=-59.737720 Y=3.308857 R=-9.774882;3;4;X=31.043 Y=18.453 Z=-6.416;X=0.501 Y=0.104 Z=-0.859
1:5:939;None;None;X=59.095 Y=32.211 Z=-55.623;P=6.511950 Y=175.133698 R=46.117672;X=5.533 Y=-4.728 Z=-76.679;P=-55.326412 Y=3.685097 R=-157.871475;X=24.210 Y=12.499 Z=-4.596;P=-56.525867 Y=10.042840 R=-12.784379;3;4;X=23.931 Y=13.136 Z=-5.103;X=0.449 Y=0.156 Z=-0.880
1:6:387;None;None;X=33.275 Y=40.749 Z=-65.042;P=31.784803 Y=-154.170624 R=18.617786;X=5.533 Y=-4.728 Z=-76.679;P=-55.326412 Y=3.685097 R=-157.871475;X=18.629 Y=8.797 Z=-3.925;P=-57.451271 Y=23.715868 R=-15.942188;3;4;X=18.966 Y=9.855 Z=-4.699;X=0.396 Y=0.305 Z=-0.866
1:6:923;None;None;X=44.099 Y=35.851 Z=-70.490;P=22.848307 Y=-171.637817 R=66.961220;X=30.985 Y=2.834 Z=-67.063;P=-43.137142 Y=12.052893 R=-165.173370;X=25.620 Y=17.577 Z=-5.978;P=-62.496166 Y=22.411173 R=-15.295269;3;4;X=26.263 Y=18.776 Z=-6.955;X=0.366 Y=0.169 Z=-0.915
1:7:379;bleach_cleanser;None;X=44.538 Y=34.515 Z=-66.940;P=11.352443 Y=173.440125 R=49.629143;X=29.182 Y=1.383 Z=-68.410;P=-49.025604 Y=-4.043447 R=-150.074982;X=29.070 Y=21.628 Z=-6.624;P=-64.869102 Y=15.308420 R=-10.506948;3;4;X=29.247 Y=22.765 Z=-7.403;X=0.350 Y=0.109 Z=-0.930
