Time;RightHandObject;LeftHandObject;RightHandPos;RightHandRot;LeftHandPos;LeftHandRot;HeadPos;HeadRot;ObjectPut;TotalErrors;EyeTrackerPos;EyeTrackerDir
0:5:70;None;None;X=-27.927 Y=-229.516 Z=-22.396;P=-24.106640 Y=-148.581985 R=36.172531;X=-5.144 Y=-243.124 Z=-48.142;P=-20.082039 Y=61.058895 R=174.606171;X=-26.450 Y=-248.615 Z=9.504;P=-33.951996 Y=48.033382 R=5.232388;0;0;X=-26.098 Y=-247.531 Z=8.887;X=0.621 Y=0.574 Z=-0.534
0:5:613;None;None;X=-41.960 Y=-222.108 Z=-27.682;P=-22.011288 Y=-102.202820 R=1.970016;X=2.764 Y=-241.870 Z=-34.091;P=-15.612863 Y=39.761494 R=133.865417;X=-29.524 Y=-247.308 Z=9.661;P=-33.036861 Y=51.809830 R=6.270658;0;0;X=-28.991 Y=-246.777 Z=9.383;X=0.464 Y=0.646 Z=-0.605
0:6:64;None;None;X=-46.597 Y=-223.347 Z=-29.932;P=-13.830217 Y=-95.758453 R=-1.425870;X=-2.767 Y=-236.139 Z=-33.261;P=-15.975750 Y=50.507332 R=135.796112;X=-31.606 Y=-244.386 Z=8.759;P=-36.806355 Y=55.081261 R=8.017395;0;0;X=-31.484 Y=-243.941 Z=8.648;X=0.443 Y=0.677 Z=-0.588
0:6:565;None;None;X=-40.772 Y=-220.425 Z=-32.434;P=-7.075611 Y=-99.793915 R=-2.918212;X=-2.186 Y=-236.805 Z=-35.169;P=-17.893209 Y=48.941353 R=142.603882;X=-29.088 Y=-239.330 Z=7.884;P=-40.952480 Y=54.550533 R=9.809112;0;0;X=-27.832 Y=-240.274 Z=7.999;X=0.286 Y=0.581 Z=-0.762
0:7:64;None;None;X=-27.835 Y=-207.967 Z=-33.608;P=-2.038005 Y=-97.080956 R=-11.649327;X=0.117 Y=-228.244 Z=-45.399;P=-27.335045 Y=50.572548 R=159.659134;X=-21.921 Y=-229.342 Z=5.764;P=-48.781418 Y=63.752796 R=5.449333;0;0;X=-23.064 Y=-229.476 Z=5.366;X=0.100 Y=0.567 Z=-0.818
0:7:564;None;None;X=-20.928 Y=-198.978 Z=-49.759;P=38.386810 Y=-107.163651 R=-27.848364;X=-1.822 Y=-227.652 Z=-53.958;P=-34.423149 Y=59.050213 R=-174.321411;X=-20.561 Y=-223.205 Z=6.546;P=-49.118130 Y=68.390015 R=3.550438;0;0;X=-20.478 Y=-223.033 Z=5.672;X=0.177 Y=0.590 Z=-0.787
0:8:64;None;None;X=-18.326 Y=-194.198 Z=-56.322;P=51.359486 Y=-112.629723 R=-17.868155;X=-1.822 Y=-227.652 Z=-53.958;P=-34.423149 Y=59.050213 R=-174.321411;X=-26.792 Y=-217.222 Z=6.755;P=-51.446621 Y=55.894493 R=6.058397;0;0;X=-25.691 Y=-217.338 Z=6.130;X=0.153 Y=0.448 Z=-0.881
0:8:565;plate;None;X=-16.877 Y=-192.356 Z=-55.847;P=45.270748 Y=-104.506477 R=-14.537114;X=-1.822 Y=-227.652 Z=-53.958;P=-34.423149 Y=59.050213 R=-174.321411;X=-30.916 Y=-217.613 Z=6.354;P=-50.628380 Y=46.800701 R=5.839947;0;0;X=-30.367 Y=-216.675 Z=5.529;X=0.328 Y=0.394 Z=-0.859
0:9:65;None;None;X=-26.326 Y=-194.399 Z=-48.802;P=23.131294 Y=-101.543793 R=-6.804006;X=-1.822 Y=-227.652 Z=-53.958;P=-34.423149 Y=59.050213 R=-174.321411;X=-33.862 Y=-225.255 Z=7.391;P=-47.728687 Y=53.064453 R=3.809926;0;0;X=-33.007 Y=-224.060 Z=6.547;X=0.288 Y=0.513 Z=-0.809
0:9:565;plate;None;X=-14.718 Y=-195.004 Z=-53.656;P=42.373486 Y=-122.093918 R=-30.575674;X=-1.822 Y=-227.652 Z=-53.958;P=-34.423149 Y=59.050213 R=-174.321411;X=-34.221 Y=-224.818 Z=6.635;P=-46.413441 Y=49.808865 R=5.115393;0;0;X=-33.585 Y=-225.091 Z=6.187;X=0.298 Y=0.513 Z=-0.805
0:10:64;plate;None;X=-19.648 Y=-192.154 Z=-52.126;P=37.011490 Y=-97.670273 R=-16.456514;X=-1.822 Y=-227.652 Z=-53.958;P=-34.423149 Y=59.050213 R=-174.321411;X=-36.052 Y=-225.188 Z=6.661;P=-45.978302 Y=51.076908 R=7.518346;0;0;X=-34.578 Y=-224.939 Z=5.986;X=0.285 Y=0.521 Z=-0.805
0:10:565;None;None;X=-33.237 Y=-190.297 Z=-45.051;P=19.195377 Y=-91.933342 R=-15.122429;X=-1.822 Y=-227.652 Z=-53.958;P=-34.423149 Y=59.050213 R=-174.321411;X=-40.159 Y=-227.603 Z=6.968;P=-45.266293 Y=65.635490 R=3.915736;0;0;X=-39.117 Y=-227.145 Z=6.325;X=0.108 Y=0.646 Z=-0.755
0:11:65;None;None;X=-42.364 Y=-187.097 Z=-45.362;P=24.189953 Y=-83.827477 R=-21.965677;X=-1.822 Y=-227.652 Z=-53.958;P=-34.423149 Y=59.050213 R=-174.321411;X=-43.275 Y=-221.499 Z=7.416;P=-44.905788 Y=57.234234 R=6.426672;0;0;X=-43.033 Y=-222.152 Z=6.747;X=0.297 Y=0.531 Z=-0.793
0:11:566;None;plate;X=-53.675 Y=-184.659 Z=-47.468;P=24.312918 Y=-104.598114 R=-6.453871;X=-23.950 Y=-190.413 Z=-54.990;P=-52.442257 Y=59.688324 R=127.999367;X=-44.966 Y=-211.385 Z=6.062;P=-47.156063 Y=47.768402 R=6.858881;0;0;X=-44.526 Y=-211.615 Z=5.409;X=0.349 Y=0.390 Z=-0.852
0:12:67;None;plate;X=-64.259 Y=-183.586 Z=-51.860;P=25.642195 Y=-94.286713 R=-2.960099;X=-25.995 Y=-190.144 Z=-53.966;P=-33.864841 Y=31.527260 R=168.257233;X=-48.049 Y=-207.611 Z=6.370;P=-46.329334 Y=47.696728 R=9.202871;0;0;X=-47.898 Y=-207.163 Z=5.528;X=0.386 Y=0.347 Z=-0.855
0:12:571;None;plate;X=-59.158 Y=-173.938 Z=-51.476;P=25.648827 Y=-94.282410 R=-2.948317;X=-37.184 Y=-187.521 Z=-55.209;P=-28.923985 Y=50.930336 R=175.777359;X=-49.477 Y=-205.219 Z=5.617;P=-49.353966 Y=53.177277 R=8.936635;0;0;X=-48.870 Y=-205.177 Z=5.040;X=0.235 Y=0.471 Z=-0.851
0:13:69;None;plate;X=-62.970 Y=-183.176 Z=-51.883;P=25.650173 Y=-94.279724 R=-2.952457;X=-41.347 Y=-184.947 Z=-59.405;P=-38.391861 Y=56.038700 R=176.302414;X=-50.770 Y=-202.932 Z=5.014;P=-51.082371 Y=62.312660 R=7.374157;0;0;X=-50.534 Y=-202.748 Z=4.343;X=0.213 Y=0.450 Z=-0.867
0:13:566;None;plate;X=-66.924 Y=-183.940 Z=-51.213;P=25.643158 Y=-94.270004 R=-2.946116;X=-39.124 Y=-183.256 Z=-60.557;P=-43.725090 Y=48.865002 R=177.045670;X=-50.748 Y=-201.760 Z=4.611;P=-52.628082 Y=63.097038 R=6.919012;0;0;X=-50.621 Y=-201.284 Z=3.870;X=0.163 Y=0.445 Z=-0.881
0:14:65;None;plate;X=-68.079 Y=-187.080 Z=-54.203;P=25.648937 Y=-94.276421 R=-2.953231;X=-39.466 Y=-185.742 Z=-58.323;P=-41.993885 Y=59.257858 R=163.882431;X=-50.621 Y=-202.996 Z=4.992;P=-51.367172 Y=60.294155 R=7.490065;0;0;X=-50.805 Y=-202.169 Z=4.117;X=0.261 Y=0.439 Z=-0.860
0:14:566;None;None;X=-68.079 Y=-187.080 Z=-54.203;P=25.648937 Y=-94.276421 R=-2.953231;X=-41.236 Y=-190.055 Z=-50.531;P=-28.480165 Y=65.421608 R=177.187317;X=-51.016 Y=-203.896 Z=5.140;P=-51.494438 Y=62.060242 R=6.588401;0;0;X=-50.781 Y=-203.308 Z=4.372;X=0.133 Y=0.479 Z=-0.868
0:15:66;None;None;X=-67.233 Y=-190.545 Z=-51.327;P=25.685656 Y=-94.259270 R=-2.837094;X=-34.552 Y=-185.388 Z=-52.834;P=-23.724360 Y=49.856052 R=170.280838;X=-51.473 Y=-204.942 Z=4.964;P=-52.216694 Y=64.404663 R=4.790567;0;0;X=-50.793 Y=-204.651 Z=4.339;X=0.101 Y=0.470 Z=-0.877
0:15:566;None;None;X=-67.348 Y=-197.626 Z=-57.557;P=37.233746 Y=-113.273727 R=-9.086644;X=-32.466 Y=-210.134 Z=-55.453;P=-2.543747 Y=47.977188 R=-158.887619;X=-52.732 Y=-205.075 Z=4.008;P=-56.002010 Y=67.193810 R=1.793022;0;0;X=-52.127 Y=-204.682 Z=3.464;X=0.049 Y=0.433 Z=-0.900
0:16:69;None;None;X=-67.972 Y=-198.624 Z=-56.294;P=34.589329 Y=-115.429779 R=-4.959157;X=-35.167 Y=-213.206 Z=-57.533;P=-15.190880 Y=53.662865 R=-154.463867;X=-47.931 Y=-213.100 Z=5.143;P=-53.661861 Y=55.436199 R=6.597995;0;0;X=-48.377 Y=-211.095 Z=4.165;X=0.161 Y=0.423 Z=-0.891
0:16:570;None;None;X=-67.972 Y=-198.624 Z=-56.294;P=34.589329 Y=-115.429779 R=-4.959157;X=-35.167 Y=-213.206 Z=-57.533;P=-15.190880 Y=53.662865 R=-154.463867;X=-39.311 Y=-228.861 Z=6.377;P=-48.839371 Y=41.681175 R=7.099031;0;0;X=-39.896 Y=-227.104 Z=5.582;X=0.523 Y=0.346 Z=-0.779
0:17:70;None;None;X=-67.972 Y=-198.624 Z=-56.294;P=34.589329 Y=-115.429779 R=-4.959157;X=-35.167 Y=-213.206 Z=-57.533;P=-15.190880 Y=53.662865 R=-154.463867;X=-33.812 Y=-231.604 Z=6.714;P=-46.970272 Y=49.877361 R=-0.695620;0;0;X=-33.949 Y=-231.424 Z=6.111;X=0.261 Y=0.583 Z=-0.770
0:17:570;None;None;X=-31.421 Y=-194.658 Z=-42.523;P=-9.483704 Y=-145.048035 R=45.183407;X=-35.167 Y=-213.206 Z=-57.533;P=-15.190880 Y=53.662865 R=-154.463867;X=-36.588 Y=-219.055 Z=7.486;P=-45.389935 Y=58.086796 R=0.188031;0;0;X=-36.331 Y=-220.497 Z=6.613;X=0.236 Y=0.547 Z=-0.803
0:18:70;None;None;X=-28.525 Y=-192.591 Z=-41.260;P=-21.736481 Y=-139.034943 R=25.627146;X=-35.167 Y=-213.206 Z=-57.533;P=-15.190880 Y=53.662865 R=-154.463867;X=-32.366 Y=-216.880 Z=7.308;P=-43.483860 Y=33.121376 R=5.982430;0;0;X=-32.850 Y=-215.315 Z=6.493;X=0.606 Y=0.305 Z=-0.734
0:18:571;None;None;X=-21.520 Y=-209.005 Z=-43.220;P=-14.479215 Y=-122.953018 R=22.882395;X=-35.167 Y=-213.206 Z=-57.533;P=-15.190880 Y=53.662865 R=-154.463867;X=-20.905 Y=-232.093 Z=8.302;P=-35.920406 Y=49.481396 R=3.635549;0;0;X=-22.309 Y=-229.190 Z=7.802;X=0.432 Y=0.611 Z=-0.663
0:19:72;None;None;X=-14.687 Y=-223.086 Z=-43.510;P=-15.316371 Y=-123.453453 R=18.883623;X=-35.167 Y=-213.206 Z=-57.533;P=-15.190880 Y=53.662865 R=-154.463867;X=-13.374 Y=-241.035 Z=8.398;P=-39.882896 Y=59.447102 R=2.938418;0;0;X=-13.692 Y=-239.395 Z=7.985;X=0.352 Y=0.691 Z=-0.632
0:19:570;None;None;X=-11.673 Y=-227.393 Z=-43.140;P=-11.385795 Y=-133.806870 R=23.232426;X=-35.167 Y=-213.206 Z=-57.533;P=-15.190880 Y=53.662865 R=-154.463867;X=-12.029 Y=-244.765 Z=7.646;P=-44.066063 Y=65.258270 R=-2.156557;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:20:71;None;None;X=-15.341 Y=-227.550 Z=-42.813;P=-19.938694 Y=-128.814850 R=26.929775;X=-35.167 Y=-213.206 Z=-57.533;P=-15.190880 Y=53.662865 R=-154.463867;X=-23.145 Y=-241.539 Z=8.524;P=-39.402729 Y=94.271896 R=-3.643889;0;0;X=-22.282 Y=-241.417 Z=7.884;X=-0.144 Y=0.709 Z=-0.690
0:20:571;None;None;X=-29.390 Y=-198.062 Z=-45.215;P=-18.166704 Y=-112.441078 R=52.478508;X=-35.167 Y=-213.206 Z=-57.533;P=-15.190880 Y=53.662865 R=-154.463867;X=-30.765 Y=-232.621 Z=7.801;P=-42.917511 Y=80.334976 R=-1.212835;0;0;X=-30.101 Y=-233.875 Z=7.102;X=0.130 Y=0.655 Z=-0.744
0:21:71;None;None;X=-27.768 Y=-168.310 Z=-50.623;P=1.167477 Y=-139.435333 R=77.490623;X=-35.167 Y=-213.206 Z=-57.533;P=-15.190880 Y=53.662865 R=-154.463867;X=-37.828 Y=-209.615 Z=4.275;P=-47.215454 Y=59.144817 R=-2.363562;0;0;X=-37.715 Y=-211.287 Z=4.206;X=0.215 Y=0.531 Z=-0.820
0:21:571;None;None;X=-25.183 Y=-166.401 Z=-58.946;P=11.063383 Y=-153.222076 R=97.195045;X=-35.167 Y=-213.206 Z=-57.533;P=-15.190880 Y=53.662865 R=-154.463867;X=-40.130 Y=-201.095 Z=0.465;P=-52.646114 Y=46.950775 R=4.452114;0;0;X=-39.275 Y=-201.279 Z=-0.124;X=0.249 Y=0.460 Z=-0.852
0:22:72;None;None;X=-25.615 Y=-165.869 Z=-59.553;P=6.601016 Y=-154.301514 R=80.679848;X=-35.167 Y=-213.206 Z=-57.533;P=-15.190880 Y=53.662865 R=-154.463867;X=-42.800 Y=-196.976 Z=-0.282;P=-53.972065 Y=43.789181 R=10.665947;0;0;X=-41.912 Y=-197.156 Z=-1.130;X=0.296 Y=0.415 Z=-0.861
0:22:571;None;None;X=-26.195 Y=-162.965 Z=-54.416;P=-0.247874 Y=-155.828491 R=87.153717;X=-35.167 Y=-213.206 Z=-57.533;P=-15.190880 Y=53.662865 R=-154.463867;X=-44.204 Y=-196.189 Z=0.872;P=-52.505093 Y=45.873844 R=9.584334;0;0;X=-43.916 Y=-195.586 Z=-0.119;X=0.330 Y=0.407 Z=-0.851
0:23:72;None;None;X=-25.044 Y=-167.464 Z=-59.761;P=17.381123 Y=-146.679489 R=69.092728;X=-35.167 Y=-213.206 Z=-57.533;P=-15.190880 Y=53.662865 R=-154.463867;X=-42.331 Y=-195.665 Z=0.362;P=-53.602261 Y=44.018902 R=10.118748;0;0;X=-42.561 Y=-195.360 Z=-0.288;X=0.330 Y=0.351 Z=-0.876
0:23:568;spoon;None;X=-22.934 Y=-168.537 Z=-61.763;P=16.652437 Y=-152.209656 R=65.839722;X=-35.167 Y=-213.206 Z=-57.533;P=-15.190880 Y=53.662865 R=-154.463867;X=-40.055 Y=-195.343 Z=-0.388;P=-54.848057 Y=40.948689 R=10.147200;0;0;X=-39.889 Y=-194.818 Z=-1.302;X=0.296 Y=0.356 Z=-0.886
0:24:68;spoon;None;X=-20.922 Y=-166.128 Z=-56.397;P=9.616107 Y=-149.357086 R=61.657288;X=-35.167 Y=-213.206 Z=-57.533;P=-15.190880 Y=53.662865 R=-154.463867;X=-40.752 Y=-195.533 Z=0.433;P=-53.465588 Y=41.120216 R=9.140925;0;0;X=-40.033 Y=-195.350 Z=-0.443;X=0.301 Y=0.390 Z=-0.870
0:24:568;None;None;X=-24.356 Y=-162.410 Z=-51.187;P=4.466527 Y=-146.890793 R=62.083164;X=-35.167 Y=-213.206 Z=-57.533;P=-15.190880 Y=53.662865 R=-154.463867;X=-42.774 Y=-195.399 Z=1.345;P=-52.231007 Y=47.236710 R=6.666596;0;0;X=-42.402 Y=-194.888 Z=0.457;X=0.324 Y=0.444 Z=-0.836
0:25:68;None;None;X=-26.773 Y=-167.514 Z=-56.907;P=14.502287 Y=-145.041748 R=70.993355;X=-35.167 Y=-213.206 Z=-57.533;P=-15.190880 Y=53.662865 R=-154.463867;X=-41.310 Y=-195.225 Z=0.079;P=-55.446892 Y=46.572441 R=5.230676;0;0;X=-41.356 Y=-194.891 Z=-0.532;X=0.292 Y=0.364 Z=-0.885
0:25:568;spoon;None;X=-22.790 Y=-168.632 Z=-63.985;P=19.114693 Y=-144.901260 R=74.232300;X=-35.167 Y=-213.206 Z=-57.533;P=-15.190880 Y=53.662865 R=-154.463867;X=-38.627 Y=-195.533 Z=-1.108;P=-56.525684 Y=42.671047 R=4.938065;0;0;X=-38.339 Y=-195.131 Z=-1.866;X=0.289 Y=0.378 Z=-0.880
0:26:69;spoon;None;X=-25.939 Y=-163.544 Z=-53.528;P=13.406363 Y=-141.094696 R=75.899025;X=-35.167 Y=-213.206 Z=-57.533;P=-15.190880 Y=53.662865 R=-154.463867;X=-41.879 Y=-197.152 Z=0.710;P=-54.528805 Y=48.145393 R=2.228293;0;0;X=-40.770 Y=-196.733 Z=-0.270;X=0.290 Y=0.439 Z=-0.850
0:26:556;spoon;None;X=-39.420 Y=-157.036 Z=-47.323;P=8.930240 Y=-126.343483 R=70.663193;X=-35.167 Y=-213.206 Z=-57.533;P=-15.190880 Y=53.662865 R=-154.463867;X=-46.650 Y=-198.476 Z=2.022;P=-52.430569 Y=60.370350 R=-1.765688;0;0;X=-45.493 Y=-198.036 Z=1.187;X=0.178 Y=0.583 Z=-0.792
0:27:57;spoon;None;X=-58.599 Y=-155.223 Z=-52.673;P=23.614298 Y=-100.964455 R=50.652424;X=-35.167 Y=-213.206 Z=-57.533;P=-15.190880 Y=53.662865 R=-154.463867;X=-51.989 Y=-198.355 Z=2.688;P=-52.061337 Y=77.808662 R=-5.645426;0;0;X=-51.175 Y=-197.814 Z=1.903;X=-0.068 Y=0.599 Z=-0.798
0:27:570;spoon;None;X=-65.002 Y=-162.184 Z=-58.816;P=23.614298 Y=-100.964485 R=50.652443;X=-35.167 Y=-213.206 Z=-57.533;P=-15.190880 Y=53.662865 R=-154.463867;X=-53.669 Y=-197.364 Z=2.350;P=-52.698753 Y=80.484535 R=-5.793675;0;0;X=-53.345 Y=-197.047 Z=1.672;X=-0.032 Y=0.555 Z=-0.831
0:28:67;spoon;None;X=-61.334 Y=-164.094 Z=-60.152;P=23.614319 Y=-100.964500 R=50.652424;X=-35.167 Y=-213.206 Z=-57.533;P=-15.190880 Y=53.662865 R=-154.463867;X=-53.660 Y=-196.317 Z=2.021;P=-53.830528 Y=80.741615 R=-5.605289;0;0;X=-53.540 Y=-195.942 Z=1.266;X=0.057 Y=0.523 Z=-0.850
0:28:568;spoon;None;X=-60.904 Y=-162.475 Z=-59.057;P=23.614279 Y=-100.964478 R=50.652409;X=-35.167 Y=-213.206 Z=-57.533;P=-15.190880 Y=53.662865 R=-154.463867;X=-55.001 Y=-194.811 Z=2.147;P=-53.696648 Y=80.243134 R=-2.098052;0;0;X=-54.624 Y=-194.573 Z=1.390;X=0.122 Y=0.507 Z=-0.853
0:29:69;spoon;None;X=-61.465 Y=-162.640 Z=-59.079;P=23.614298 Y=-100.964500 R=50.652405;X=-35.167 Y=-213.206 Z=-57.533;P=-15.190880 Y=53.662865 R=-154.463867;X=-55.644 Y=-192.840 Z=1.649;P=-54.808834 Y=81.695938 R=-0.947750;0;0;X=-55.975 Y=-192.379 Z=0.878;X=0.141 Y=0.507 Z=-0.851
0:29:568;None;None;X=-60.738 Y=-161.435 Z=-58.337;P=23.614298 Y=-100.964455 R=50.652424;X=-35.167 Y=-213.206 Z=-57.533;P=-15.190880 Y=53.662865 R=-154.463867;X=-55.679 Y=-192.413 Z=1.857;P=-54.399742 Y=81.963280 R=-0.996739;0;0;X=-55.794 Y=-191.923 Z=1.046;X=0.007 Y=0.462 Z=-0.887
0:30:68;spoon;None;X=-61.470 Y=-163.153 Z=-58.695;P=23.614298 Y=-100.964470 R=50.652416;X=-35.167 Y=-213.206 Z=-57.533;P=-15.190880 Y=53.662865 R=-154.463867;X=-56.561 Y=-193.230 Z=2.046;P=-54.081539 Y=82.795334 R=-1.115875;0;0;X=-56.099 Y=-192.686 Z=1.255;X=-0.044 Y=0.465 Z=-0.884
0:30:568;spoon;None;X=-61.854 Y=-163.675 Z=-58.883;P=23.614305 Y=-100.964470 R=50.652443;X=-35.167 Y=-213.206 Z=-57.533;P=-15.190880 Y=53.662865 R=-154.463867;X=-56.925 Y=-194.237 Z=2.192;P=-53.635399 Y=82.257294 R=-0.862332;0;0;X=-56.380 Y=-193.751 Z=1.382;X=-0.052 Y=0.464 Z=-0.884
0:31:68;None;None;X=-63.939 Y=-165.062 Z=-58.515;P=24.256884 Y=-101.717529 R=50.468349;X=-35.167 Y=-213.206 Z=-57.533;P=-15.190880 Y=53.662865 R=-154.463867;X=-57.426 Y=-194.834 Z=2.168;P=-53.834499 Y=82.651688 R=-0.927676;0;0;X=-56.739 Y=-194.387 Z=1.386;X=-0.059 Y=0.466 Z=-0.883
0:31:568;None;None;X=-58.288 Y=-167.822 Z=-56.006;P=34.554600 Y=-113.002777 R=-35.761150;X=-35.167 Y=-213.206 Z=-57.533;P=-15.190880 Y=53.662865 R=-154.463867;X=-58.376 Y=-195.033 Z=2.105;P=-54.142269 Y=82.729736 R=0.476408;0;0;X=-56.804 Y=-194.668 Z=1.432;X=0.067 Y=0.518 Z=-0.853
0:32:69;None;None;X=-57.843 Y=-168.228 Z=-55.008;P=39.188580 Y=-108.794884 R=-22.115488;X=-35.167 Y=-213.206 Z=-57.533;P=-15.190880 Y=53.662865 R=-154.463867;X=-54.773 Y=-198.075 Z=1.081;P=-61.764606 Y=59.629856 R=9.234376;0;0;X=-55.222 Y=-196.948 Z=0.254;X=0.262 Y=0.381 Z=-0.887
0:32:568;None;None;X=-54.168 Y=-169.076 Z=-51.248;P=39.047409 Y=-101.321976 R=-11.815619;X=-35.167 Y=-213.206 Z=-57.533;P=-15.190880 Y=53.662865 R=-154.463867;X=-53.494 Y=-201.352 Z=3.965;P=-52.705181 Y=72.046539 R=-2.275326;0;0;X=-53.655 Y=-200.800 Z=3.131;X=0.097 Y=0.554 Z=-0.827
0:33:69;spoon;None;X=-47.770 Y=-164.726 Z=-60.867;P=34.403252 Y=-82.446884 R=38.465939;X=-35.167 Y=-213.206 Z=-57.533;P=-15.190880 Y=53.662865 R=-154.463867;X=-51.316 Y=-198.891 Z=2.979;P=-51.556072 Y=70.266609 R=-1.292947;0;0;X=-50.986 Y=-198.286 Z=2.338;X=0.025 Y=0.588 Z=-0.809
0:33:568;None;None;X=-58.903 Y=-173.106 Z=-58.157;P=27.145260 Y=-105.721001 R=62.114960;X=-35.167 Y=-213.206 Z=-57.533;P=-15.190880 Y=53.662865 R=-154.463867;X=-53.261 Y=-200.919 Z=3.257;P=-53.497257 Y=79.891846 R=-6.858683;0;0;X=-53.188 Y=-200.157 Z=2.532;X=-0.021 Y=0.560 Z=-0.828
0:34:69;None;None;X=-60.915 Y=-179.738 Z=-56.016;P=29.095362 Y=-110.977425 R=61.080139;X=-35.167 Y=-213.206 Z=-57.533;P=-15.190880 Y=53.662865 R=-154.463867;X=-53.659 Y=-203.127 Z=3.696;P=-53.246750 Y=76.982697 R=-7.552071;0;0;X=-53.973 Y=-201.996 Z=2.873;X=0.046 Y=0.630 Z=-0.775
0:34:568;None;None;X=-62.426 Y=-204.799 Z=-40.265;P=53.602222 Y=-25.282843 R=71.083366;X=-35.167 Y=-213.206 Z=-57.533;P=-15.190880 Y=53.662865 R=-154.463867;X=-52.136 Y=-224.313 Z=3.796;P=-54.587692 Y=35.660564 R=9.963010;0;0;X=-51.272 Y=-221.071 Z=3.356;X=0.381 Y=0.338 Z=-0.861
