Time;RightHandObject;LeftHandObject;RightHandPos;RightHandRot;LeftHandPos;LeftHandRot;HeadPos;HeadRot;ObjectPut;TotalErrors;EyeTrackerPos;EyeTrackerDir
0:0:449;None;None;X=-104.932 Y=-195.095 Z=5.865;P=3.827542 Y=-165.981873 R=76.394447;X=-106.118 Y=-196.763 Z=15.147;P=-40.773232 Y=17.108772 R=-164.407364;X=-115.681 Y=-209.442 Z=45.177;P=-46.169800 Y=31.631563 R=1.629126;0;0;X=-114.183 Y=-210.335 Z=44.320;X=0.648 Y=0.369 Z=-0.666
0:0:949;None;None;X=-121.902 Y=-200.193 Z=11.449;P=27.627848 Y=169.586777 R=47.636791;X=-106.118 Y=-196.763 Z=15.147;P=-40.773232 Y=17.108772 R=-164.407364;X=-116.941 Y=-208.248 Z=43.017;P=-55.189507 Y=34.951515 R=5.009251;0;0;X=-115.780 Y=-208.694 Z=42.547;X=0.486 Y=0.395 Z=-0.780
0:1:449;None;None;X=-121.902 Y=-200.193 Z=11.449;P=27.627848 Y=169.586777 R=47.636791;X=-93.281 Y=-212.881 Z=31.231;P=32.968231 Y=45.321648 R=-167.228790;X=-117.753 Y=-209.210 Z=43.282;P=-54.542603 Y=39.235962 R=0.943869;0;0;X=-117.122 Y=-209.089 Z=42.123;X=0.377 Y=0.586 Z=-0.717
0:1:950;None;None;X=-121.902 Y=-200.193 Z=11.449;P=27.627848 Y=169.586777 R=47.636791;X=-93.281 Y=-212.881 Z=31.231;P=32.968231 Y=45.321648 R=-167.228790;X=-118.305 Y=-208.722 Z=41.370;P=-59.614735 Y=39.930580 R=5.609527;0;0;X=-116.323 Y=-209.827 Z=41.151;X=0.261 Y=0.618 Z=-0.741
0:2:449;None;None;X=-121.902 Y=-200.193 Z=11.449;P=27.627848 Y=169.586777 R=47.636791;X=-93.281 Y=-212.881 Z=31.231;P=32.968231 Y=45.321648 R=-167.228790;X=-117.526 Y=-208.383 Z=40.808;P=-59.744358 Y=38.672153 R=5.792237;0;0;X=-116.993 Y=-208.415 Z=39.764;X=0.482 Y=0.443 Z=-0.755
0:2:948;None;None;X=-121.902 Y=-200.193 Z=11.449;P=27.627848 Y=169.586777 R=47.636791;X=-93.281 Y=-212.881 Z=31.231;P=32.968231 Y=45.321648 R=-167.228790;X=-117.987 Y=-207.918 Z=42.637;P=-45.512791 Y=39.984241 R=3.740998;0;0;X=-117.521 Y=-208.310 Z=41.149;X=0.492 Y=0.437 Z=-0.753
0:3:449;None;None;X=-121.902 Y=-200.193 Z=11.449;P=27.627848 Y=169.586777 R=47.636791;X=-93.281 Y=-212.881 Z=31.231;P=32.968231 Y=45.321648 R=-167.228790;X=-117.934 Y=-208.786 Z=42.591;P=-48.934750 Y=40.643925 R=1.412466;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:3:949;None;None;X=-121.902 Y=-200.193 Z=11.449;P=27.627848 Y=169.586777 R=47.636791;X=-93.281 Y=-212.881 Z=31.231;P=32.968231 Y=45.321648 R=-167.228790;X=-118.847 Y=-208.958 Z=44.286;P=-50.680355 Y=43.284561 R=1.952014;0;0;X=-118.796 Y=-207.619 Z=43.700;X=0.210 Y=0.682 Z=-0.700
0:4:449;None;None;X=-121.902 Y=-200.193 Z=11.449;P=27.627848 Y=169.586777 R=47.636791;X=-93.281 Y=-212.881 Z=31.231;P=32.968231 Y=45.321648 R=-167.228790;X=-122.684 Y=-205.234 Z=43.483;P=-51.332241 Y=65.669205 R=-2.850226;0;0;X=-121.339 Y=-205.256 Z=43.518;X=0.189 Y=0.648 Z=-0.738
0:4:949;None;None;X=-121.902 Y=-200.193 Z=11.449;P=27.627848 Y=169.586777 R=47.636791;X=-93.281 Y=-212.881 Z=31.231;P=32.968231 Y=45.321648 R=-167.228790;X=-122.683 Y=-203.018 Z=42.519;P=-50.157185 Y=61.356808 R=-2.061980;0;0;X=-122.321 Y=-202.737 Z=42.188;X=0.284 Y=0.621 Z=-0.731
0:5:449;None;None;X=-114.960 Y=-177.685 Z=-4.851;P=21.010283 Y=-142.315720 R=15.643113;X=-108.024 Y=-221.407 Z=-25.802;P=-59.775974 Y=54.298519 R=-121.971992;X=-122.303 Y=-202.604 Z=41.755;P=-53.889927 Y=58.531071 R=-4.921573;0;0;X=-121.555 Y=-202.468 Z=41.327;X=0.279 Y=0.625 Z=-0.729
0:5:951;None;None;X=-119.378 Y=-180.483 Z=-9.942;P=26.471094 Y=-127.163361 R=-0.111362;X=-108.024 Y=-221.407 Z=-25.802;P=-59.775974 Y=54.298519 R=-121.971992;X=-121.407 Y=-204.492 Z=42.550;P=-51.625603 Y=46.095058 R=-1.846071;0;0;X=-121.370 Y=-203.594 Z=41.995;X=0.571 Y=0.452 Z=-0.686
0:6:452;None;None;X=-119.837 Y=-186.184 Z=-11.365;P=45.540024 Y=-153.772293 R=-35.149799;X=-108.024 Y=-221.407 Z=-25.802;P=-59.775974 Y=54.298519 R=-121.971992;X=-120.298 Y=-204.940 Z=41.371;P=-56.119003 Y=39.857101 R=0.031935;0;0;X=-119.791 Y=-204.763 Z=40.672;X=0.471 Y=0.388 Z=-0.792
0:6:952;None;None;X=-120.343 Y=-191.235 Z=-18.370;P=48.019848 Y=-154.716995 R=-1.822503;X=-108.024 Y=-221.407 Z=-25.802;P=-59.775974 Y=54.298519 R=-121.971992;X=-118.423 Y=-205.564 Z=40.107;P=-60.141369 Y=50.438560 R=-12.772143;0;0;X=-118.175 Y=-205.137 Z=39.612;X=0.549 Y=0.321 Z=-0.772
0:7:451;None;None;X=-123.173 Y=-194.263 Z=-19.762;P=46.896824 Y=-152.622757 R=28.881180;X=-108.024 Y=-221.407 Z=-25.802;P=-59.775974 Y=54.298519 R=-121.971992;X=-115.765 Y=-208.534 Z=40.704;P=-57.681206 Y=30.098831 R=2.748914;0;0;X=-115.125 Y=-208.407 Z=39.516;X=0.417 Y=0.508 Z=-0.754
0:7:951;None;None;X=-123.173 Y=-194.263 Z=-19.762;P=46.896824 Y=-152.622757 R=28.881180;X=-108.024 Y=-221.407 Z=-25.802;P=-59.775974 Y=54.298519 R=-121.971992;X=-118.627 Y=-205.653 Z=40.912;P=-57.010918 Y=54.137695 R=-8.298038;0;0;X=-118.343 Y=-205.285 Z=40.156;X=0.484 Y=0.400 Z=-0.778
0:8:451;None;None;X=-123.173 Y=-194.263 Z=-19.762;P=46.896824 Y=-152.622757 R=28.881180;X=-108.024 Y=-221.407 Z=-25.802;P=-59.775974 Y=54.298519 R=-121.971992;X=-119.434 Y=-205.378 Z=40.259;P=-60.421368 Y=41.801575 R=-0.595095;0;0;X=-118.681 Y=-205.188 Z=39.709;X=0.650 Y=0.241 Z=-0.721
0:8:951;None;None;X=-123.173 Y=-194.263 Z=-19.762;P=46.896824 Y=-152.622757 R=28.881180;X=-108.024 Y=-221.407 Z=-25.802;P=-59.775974 Y=54.298519 R=-121.971992;X=-117.620 Y=-208.756 Z=42.718;P=-50.028259 Y=22.478209 R=3.919351;0;0;X=-116.997 Y=-208.607 Z=41.268;X=0.579 Y=0.378 Z=-0.722
0:9:453;None;None;X=-123.173 Y=-194.263 Z=-19.762;P=46.896824 Y=-152.622757 R=28.881180;X=-108.024 Y=-221.407 Z=-25.802;P=-59.775974 Y=54.298519 R=-121.971992;X=-118.066 Y=-209.652 Z=43.394;P=-47.310978 Y=21.963337 R=2.574274;0;0;X=-117.447 Y=-209.361 Z=42.617;X=0.758 Y=0.094 Z=-0.645
