Time;RightHandObject;LeftHandObject;RightHandPos;RightHandRot;LeftHandPos;LeftHandRot;HeadPos;HeadRot;ObjectPut;TotalErrors;EyeTrackerPos;EyeTrackerDir
0:0:298;None;None;X=-115.352 Y=-192.950 Z=-8.986;P=-25.790676 Y=148.569031 R=80.414703;X=-132.714 Y=-185.755 Z=-24.368;P=48.937286 Y=23.581736 R=-141.044464;X=-151.067 Y=-185.054 Z=21.450;P=-30.595182 Y=-9.645918 R=2.690191;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:0:796;None;None;X=-110.022 Y=-195.488 Z=-10.515;P=-20.182299 Y=148.216629 R=78.779823;X=-132.714 Y=-185.755 Z=-24.368;P=48.937286 Y=23.581736 R=-141.044464;X=-149.102 Y=-186.137 Z=22.133;P=-26.024200 Y=-10.242783 R=2.514972;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:1:298;None;None;X=-106.587 Y=-194.109 Z=-14.223;P=-10.855718 Y=154.266708 R=82.341766;X=-132.714 Y=-185.755 Z=-24.368;P=48.937286 Y=23.581736 R=-141.044464;X=-147.507 Y=-186.749 Z=21.726;P=-23.329863 Y=-5.325809 R=0.217507;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:1:799;None;None;X=-106.587 Y=-194.109 Z=-14.223;P=-10.855718 Y=154.266708 R=82.341766;X=-132.714 Y=-185.755 Z=-24.368;P=48.937286 Y=23.581736 R=-141.044464;X=-148.584 Y=-185.029 Z=22.536;P=-22.528837 Y=-5.264651 R=0.625028;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:2:298;None;None;X=-106.587 Y=-194.109 Z=-14.223;P=-10.855718 Y=154.266708 R=82.341766;X=-132.714 Y=-185.755 Z=-24.368;P=48.937286 Y=23.581736 R=-141.044464;X=-149.507 Y=-183.251 Z=22.863;P=-21.689817 Y=-6.159154 R=0.800220;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:2:798;None;None;X=-106.587 Y=-194.109 Z=-14.223;P=-10.855718 Y=154.266708 R=82.341766;X=-132.714 Y=-185.755 Z=-24.368;P=48.937286 Y=23.581736 R=-141.044464;X=-149.507 Y=-183.251 Z=22.863;P=-21.689817 Y=-6.159154 R=0.800220;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:3:297;None;None;X=-106.587 Y=-194.109 Z=-14.223;P=-10.855718 Y=154.266708 R=82.341766;X=-132.714 Y=-185.755 Z=-24.368;P=48.937286 Y=23.581736 R=-141.044464;X=-149.507 Y=-183.251 Z=22.863;P=-21.689817 Y=-6.159154 R=0.800220;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:3:797;None;None;X=-106.587 Y=-194.109 Z=-14.223;P=-10.855718 Y=154.266708 R=82.341766;X=-132.714 Y=-185.755 Z=-24.368;P=48.937286 Y=23.581736 R=-141.044464;X=-149.507 Y=-183.251 Z=22.863;P=-21.689817 Y=-6.159154 R=0.800220;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:4:297;None;None;X=-106.587 Y=-194.109 Z=-14.223;P=-10.855718 Y=154.266708 R=82.341766;X=-132.714 Y=-185.755 Z=-24.368;P=48.937286 Y=23.581736 R=-141.044464;X=-149.507 Y=-183.251 Z=22.863;P=-21.689817 Y=-6.159154 R=0.800220;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:4:797;None;None;X=-106.587 Y=-194.109 Z=-14.223;P=-10.855718 Y=154.266708 R=82.341766;X=-132.714 Y=-185.755 Z=-24.368;P=48.937286 Y=23.581736 R=-141.044464;X=-149.507 Y=-183.251 Z=22.863;P=-21.689817 Y=-6.159154 R=0.800220;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:5:297;None;None;X=-106.587 Y=-194.109 Z=-14.223;P=-10.855718 Y=154.266708 R=82.341766;X=-132.714 Y=-185.755 Z=-24.368;P=48.937286 Y=23.581736 R=-141.044464;X=-149.507 Y=-183.251 Z=22.863;P=-21.689817 Y=-6.159154 R=0.800220;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:5:798;None;None;X=-106.587 Y=-194.109 Z=-14.223;P=-10.855718 Y=154.266708 R=82.341766;X=-132.714 Y=-185.755 Z=-24.368;P=48.937286 Y=23.581736 R=-141.044464;X=-149.507 Y=-183.251 Z=22.863;P=-21.689817 Y=-6.159154 R=0.800220;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:6:297;None;None;X=-106.587 Y=-194.109 Z=-14.223;P=-10.855718 Y=154.266708 R=82.341766;X=-132.714 Y=-185.755 Z=-24.368;P=48.937286 Y=23.581736 R=-141.044464;X=-149.507 Y=-183.251 Z=22.863;P=-21.689817 Y=-6.159154 R=0.800220;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:6:798;None;None;X=-106.587 Y=-194.109 Z=-14.223;P=-10.855718 Y=154.266708 R=82.341766;X=-132.714 Y=-185.755 Z=-24.368;P=48.937286 Y=23.581736 R=-141.044464;X=-149.507 Y=-183.251 Z=22.863;P=-21.689817 Y=-6.159154 R=0.800220;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:7:298;None;None;X=-106.587 Y=-194.109 Z=-14.223;P=-10.855718 Y=154.266708 R=82.341766;X=-132.714 Y=-185.755 Z=-24.368;P=48.937286 Y=23.581736 R=-141.044464;X=-149.507 Y=-183.251 Z=22.863;P=-21.689817 Y=-6.159154 R=0.800220;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:7:798;None;None;X=-106.587 Y=-194.109 Z=-14.223;P=-10.855718 Y=154.266708 R=82.341766;X=-132.714 Y=-185.755 Z=-24.368;P=48.937286 Y=23.581736 R=-141.044464;X=-149.507 Y=-183.251 Z=22.863;P=-21.689817 Y=-6.159154 R=0.800220;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:8:298;None;None;X=-106.587 Y=-194.109 Z=-14.223;P=-10.855718 Y=154.266708 R=82.341766;X=-132.714 Y=-185.755 Z=-24.368;P=48.937286 Y=23.581736 R=-141.044464;X=-149.507 Y=-183.251 Z=22.863;P=-21.689817 Y=-6.159154 R=0.800220;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:8:798;None;None;X=-106.587 Y=-194.109 Z=-14.223;P=-10.855718 Y=154.266708 R=82.341766;X=-132.714 Y=-185.755 Z=-24.368;P=48.937286 Y=23.581736 R=-141.044464;X=-149.507 Y=-183.251 Z=22.863;P=-21.689817 Y=-6.159154 R=0.800220;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:9:297;None;None;X=-106.587 Y=-194.109 Z=-14.223;P=-10.855718 Y=154.266708 R=82.341766;X=-132.714 Y=-185.755 Z=-24.368;P=48.937286 Y=23.581736 R=-141.044464;X=-149.507 Y=-183.251 Z=22.863;P=-21.689817 Y=-6.159154 R=0.800220;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:9:798;None;None;X=-106.587 Y=-194.109 Z=-14.223;P=-10.855718 Y=154.266708 R=82.341766;X=-132.714 Y=-185.755 Z=-24.368;P=48.937286 Y=23.581736 R=-141.044464;X=-149.507 Y=-183.251 Z=22.863;P=-21.689817 Y=-6.159154 R=0.800220;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:10:282;None;None;X=-106.587 Y=-194.109 Z=-14.223;P=-10.855718 Y=154.266708 R=82.341766;X=-132.714 Y=-185.755 Z=-24.368;P=48.937286 Y=23.581736 R=-141.044464;X=-149.507 Y=-183.251 Z=22.863;P=-21.689817 Y=-6.159154 R=0.800220;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:10:797;None;None;X=-106.587 Y=-194.109 Z=-14.223;P=-10.855718 Y=154.266708 R=82.341766;X=-132.714 Y=-185.755 Z=-24.368;P=48.937286 Y=23.581736 R=-141.044464;X=-149.507 Y=-183.251 Z=22.863;P=-21.689817 Y=-6.159154 R=0.800220;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:11:298;None;None;X=-106.587 Y=-194.109 Z=-14.223;P=-10.855718 Y=154.266708 R=82.341766;X=-132.714 Y=-185.755 Z=-24.368;P=48.937286 Y=23.581736 R=-141.044464;X=-149.507 Y=-183.251 Z=22.863;P=-21.689817 Y=-6.159154 R=0.800220;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:11:798;None;None;X=-106.587 Y=-194.109 Z=-14.223;P=-10.855718 Y=154.266708 R=82.341766;X=-132.714 Y=-185.755 Z=-24.368;P=48.937286 Y=23.581736 R=-141.044464;X=-149.507 Y=-183.251 Z=22.863;P=-21.689817 Y=-6.159154 R=0.800220;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:12:298;None;None;X=-106.587 Y=-194.109 Z=-14.223;P=-10.855718 Y=154.266708 R=82.341766;X=-132.714 Y=-185.755 Z=-24.368;P=48.937286 Y=23.581736 R=-141.044464;X=-149.507 Y=-183.251 Z=22.863;P=-21.689817 Y=-6.159154 R=0.800220;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
