Time;RightHandObject;LeftHandObject;RightHandPos;RightHandRot;LeftHandPos;LeftHandRot;HeadPos;HeadRot;ObjectPut;TotalErrors;EyeTrackerPos;EyeTrackerDir
0:0:199;None;None;X=-135.820 Y=-170.823 Z=-7.278;P=-30.689289 Y=-140.335373 R=78.547928;X=-117.289 Y=-190.033 Z=-41.709;P=5.918345 Y=62.279110 R=163.922073;X=-159.023 Y=-203.443 Z=7.014;P=1.465554 Y=48.123665 R=-1.199371;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:0:699;None;None;X=-136.109 Y=-170.379 Z=-6.759;P=-34.659031 Y=-140.831558 R=78.854103;X=-117.289 Y=-190.033 Z=-41.709;P=5.918345 Y=62.279110 R=163.922073;X=-158.817 Y=-203.302 Z=6.947;P=1.443895 Y=48.520321 R=-1.053406;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:1:183;None;None;X=-129.213 Y=-165.443 Z=-4.533;P=-30.068834 Y=-141.621567 R=81.479439;X=-117.289 Y=-190.033 Z=-41.709;P=5.918345 Y=62.279110 R=163.922073;X=-159.268 Y=-203.341 Z=7.022;P=0.714083 Y=47.969563 R=-1.093719;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:1:699;None;None;X=-125.383 Y=-161.733 Z=-6.811;P=-20.712049 Y=-138.624405 R=79.539772;X=-117.289 Y=-190.033 Z=-41.709;P=5.918345 Y=62.279110 R=163.922073;X=-159.413 Y=-203.554 Z=7.041;P=1.405967 Y=46.318676 R=-1.368622;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:2:199;None;None;X=-137.965 Y=-171.137 Z=-6.633;P=-26.039719 Y=-135.613037 R=76.417709;X=-117.289 Y=-190.033 Z=-41.709;P=5.918345 Y=62.279110 R=163.922073;X=-159.560 Y=-203.110 Z=7.095;P=2.120794 Y=46.712219 R=-1.142822;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:2:699;None;None;X=-151.734 Y=-182.528 Z=-4.134;P=-75.010536 Y=-53.943775 R=-56.120655;X=-117.289 Y=-190.033 Z=-41.709;P=5.918345 Y=62.279110 R=163.922073;X=-158.399 Y=-202.356 Z=6.997;P=1.274056 Y=46.640339 R=-1.164093;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:3:199;None;None;X=-157.624 Y=-209.806 Z=-3.251;P=-8.747553 Y=147.000641 R=-11.305928;X=-117.289 Y=-190.033 Z=-41.709;P=5.918345 Y=62.279110 R=163.922073;X=-158.128 Y=-201.848 Z=6.904;P=0.250654 Y=46.844547 R=-0.978821;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:3:684;None;None;X=-150.805 Y=-181.148 Z=-7.047;P=-75.010483 Y=-53.943878 R=-56.120579;X=-117.289 Y=-190.033 Z=-41.709;P=5.918345 Y=62.279110 R=163.922073;X=-157.715 Y=-202.346 Z=6.851;P=-0.218266 Y=45.915806 R=-2.301056;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:4:199;None;None;X=-150.805 Y=-181.148 Z=-7.047;P=-75.010483 Y=-53.943878 R=-56.120579;X=-117.289 Y=-190.033 Z=-41.709;P=5.918345 Y=62.279110 R=163.922073;X=-157.311 Y=-202.100 Z=6.893;P=-0.364199 Y=45.593113 R=-2.227204;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:4:698;None;None;X=-150.805 Y=-181.148 Z=-7.047;P=-75.010483 Y=-53.943878 R=-56.120579;X=-117.289 Y=-190.033 Z=-41.709;P=5.918345 Y=62.279110 R=163.922073;X=-157.165 Y=-201.888 Z=6.911;P=-0.089359 Y=45.765873 R=-2.463837;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
