Time;RightHandObject;LeftHandObject;RightHandPos;RightHandRot;LeftHandPos;LeftHandRot;HeadPos;HeadRot;ObjectPut;TotalErrors;EyeTrackerPos;EyeTrackerDir
0:0:6;None;None;X=-35.667 Y=-219.429 Z=1.452;P=-40.324749 Y=-114.591606 R=74.120895;X=-8.914 Y=-253.166 Z=3.166;P=45.326256 Y=75.563965 R=164.790497;X=-43.843 Y=-263.300 Z=22.773;P=-17.791193 Y=73.579872 R=2.230162;0;0;X=-43.644 Y=-262.200 Z=22.393;X=0.230 Y=0.924 Z=-0.306
0:0:518;None;None;X=-37.437 Y=-226.567 Z=2.007;P=-51.394871 Y=-109.935684 R=51.953770;X=-8.914 Y=-253.166 Z=3.166;P=45.326256 Y=75.563965 R=164.790497;X=-42.995 Y=-263.621 Z=23.108;P=-16.094179 Y=73.802605 R=2.556371;0;0;X=-43.103 Y=-262.616 Z=22.675;X=0.224 Y=0.927 Z=-0.302
0:1:18;None;None;X=-47.623 Y=-246.339 Z=2.775;P=-83.443649 Y=-34.404858 R=-51.648060;X=-8.914 Y=-253.166 Z=3.166;P=45.326256 Y=75.563965 R=164.790497;X=-40.214 Y=-261.945 Z=22.659;P=-16.690947 Y=68.832695 R=1.831300;0;0;X=-40.095 Y=-261.260 Z=22.427;X=0.304 Y=0.872 Z=-0.384
0:1:522;None;None;X=-47.623 Y=-246.339 Z=2.775;P=-83.443649 Y=-34.404858 R=-51.648060;X=-22.787 Y=-253.834 Z=-3.200;P=54.601864 Y=96.460754 R=-135.185898;X=-38.397 Y=-257.484 Z=21.643;P=-26.605648 Y=57.480785 R=1.084858;0;0;X=-37.857 Y=-257.873 Z=21.183;X=0.418 Y=0.634 Z=-0.651
0:2:7;None;None;X=-47.623 Y=-246.339 Z=2.775;P=-83.443649 Y=-34.404858 R=-51.648060;X=-23.252 Y=-248.675 Z=-10.975;P=51.195091 Y=88.767838 R=-140.732697;X=-32.693 Y=-255.033 Z=19.876;P=-31.014494 Y=57.615429 R=0.626197;0;0;X=-33.476 Y=-254.345 Z=19.555;X=0.449 Y=0.545 Z=-0.708
0:2:508;None;None;X=-47.623 Y=-246.339 Z=2.775;P=-83.443649 Y=-34.404858 R=-51.648060;X=-1.713 Y=-254.010 Z=-9.156;P=7.565206 Y=63.461697 R=145.198456;X=-18.325 Y=-258.539 Z=17.830;P=-39.783134 Y=60.445724 R=4.812230;0;0;X=-19.276 Y=-257.684 Z=17.720;X=0.234 Y=0.631 Z=-0.740
0:3:10;None;None;X=-18.585 Y=-253.728 Z=-16.102;P=-39.093376 Y=-113.811394 R=27.823885;X=4.994 Y=-252.303 Z=-39.597;P=-31.302284 Y=69.062317 R=169.934189;X=-14.760 Y=-257.782 Z=15.084;P=-48.922840 Y=71.400444 R=3.217930;0;0;X=-14.417 Y=-257.705 Z=14.495;X=0.143 Y=0.599 Z=-0.788
0:3:509;None;None;X=-24.767 Y=-243.828 Z=-20.052;P=-23.322109 Y=-123.049881 R=34.239288;X=-1.643 Y=-264.596 Z=-55.080;P=-57.922718 Y=78.063736 R=-159.356110;X=-18.132 Y=-251.466 Z=14.933;P=-50.670830 Y=65.166039 R=3.073442;0;0;X=-17.362 Y=-251.702 Z=14.297;X=0.463 Y=0.466 Z=-0.754
0:4:8;None;None;X=-28.660 Y=-245.878 Z=-33.203;P=39.421116 Y=-147.692474 R=56.940266;X=-6.160 Y=-262.082 Z=-51.713;P=-52.623199 Y=60.616039 R=-124.763969;X=-18.891 Y=-249.942 Z=14.630;P=-48.042740 Y=51.259239 R=5.738300;0;0;X=-17.779 Y=-250.194 Z=13.577;X=0.524 Y=0.459 Z=-0.718
0:4:507;None;None;X=-26.280 Y=-245.056 Z=-35.275;P=45.130486 Y=-160.895844 R=55.039494;X=-1.639 Y=-258.442 Z=-53.082;P=-52.623245 Y=60.616123 R=-124.764023;X=-16.325 Y=-247.183 Z=14.589;P=-46.820488 Y=47.449314 R=6.506795;0;0;X=-16.818 Y=-247.304 Z=13.900;X=0.515 Y=0.435 Z=-0.739
