Time;RightHandObject;LeftHandObject;RightHandPos;RightHandRot;LeftHandPos;LeftHandRot;HeadPos;HeadRot;ObjectPut;TotalErrors;EyeTrackerPos;EyeTrackerDir
2:3:483;None;None;X=-76.328 Y=-217.204 Z=-1.857;P=-46.265396 Y=-146.693268 R=-58.326191;X=-66.213 Y=-258.656 Z=-45.914;P=-30.122253 Y=39.076065 R=123.824394;X=-89.295 Y=-259.308 Z=12.874;P=-26.239038 Y=64.188431 R=0.929453;0;0;X=-88.127 Y=-259.048 Z=12.369;X=0.375 Y=0.780 Z=-0.502
2:3:982;None;None;X=-76.042 Y=-217.413 Z=-1.554;P=-45.988693 Y=-149.829453 R=-53.540195;X=-66.213 Y=-258.656 Z=-45.914;P=-30.122253 Y=39.076065 R=123.824394;X=-88.913 Y=-259.247 Z=12.852;P=-26.250397 Y=63.218929 R=0.823136;0;0;X=-88.176 Y=-258.900 Z=12.361;X=0.507 Y=0.658 Z=-0.557
2:4:482;None;None;X=-76.038 Y=-217.979 Z=-3.914;P=-43.646114 Y=-150.214249 R=-51.917149;X=-66.213 Y=-258.656 Z=-45.914;P=-30.122253 Y=39.076065 R=123.824394;X=-88.312 Y=-259.540 Z=11.563;P=-33.170380 Y=60.762016 R=-0.492402;0;0;X=-87.782 Y=-259.023 Z=11.184;X=0.460 Y=0.617 Z=-0.639
2:4:984;None;None;X=-76.110 Y=-218.869 Z=-5.191;P=-41.496021 Y=-150.779404 R=-51.961349;X=-66.213 Y=-258.656 Z=-45.914;P=-30.122253 Y=39.076065 R=123.824394;X=-87.938 Y=-259.079 Z=11.575;P=-32.747612 Y=61.373726 R=-0.089539;0;0;X=-87.052 Y=-259.319 Z=10.996;X=0.310 Y=0.633 Z=-0.709
2:5:483;None;None;X=-67.772 Y=-213.225 Z=-31.746;P=-10.265303 Y=-130.371872 R=28.524137;X=-70.151 Y=-262.791 Z=-60.055;P=-50.774174 Y=54.037296 R=171.898880;X=-82.510 Y=-254.503 Z=10.528;P=-34.210850 Y=62.238060 R=0.504016;0;0;X=-82.296 Y=-255.201 Z=10.230;X=0.273 Y=0.644 Z=-0.714
2:5:983;None;None;X=-64.539 Y=-203.104 Z=-50.828;P=13.061691 Y=-123.600983 R=53.003109;X=-69.420 Y=-264.748 Z=-61.885;P=-50.778305 Y=53.997013 R=171.958191;X=-76.122 Y=-240.465 Z=7.523;P=-36.375877 Y=58.828888 R=-0.447997;0;0;X=-76.274 Y=-242.698 Z=7.741;X=0.230 Y=0.573 Z=-0.786
2:6:484;None;None;X=-62.476 Y=-200.911 Z=-53.023;P=17.400515 Y=-128.467911 R=48.175850;X=-69.420 Y=-264.748 Z=-61.885;P=-50.778305 Y=53.997013 R=171.958191;X=-77.372 Y=-236.713 Z=6.379;P=-45.382317 Y=56.820004 R=0.512077;0;0;X=-77.022 Y=-235.007 Z=5.743;X=0.248 Y=0.506 Z=-0.826
2:6:982;None;None;X=-62.504 Y=-208.144 Z=-51.741;P=17.501219 Y=-133.822281 R=52.291435;X=-65.042 Y=-265.991 Z=-60.544;P=-54.681602 Y=30.874350 R=179.833939;X=-79.242 Y=-239.616 Z=4.839;P=-49.592255 Y=56.339371 R=4.373251;0;0;X=-78.166 Y=-240.020 Z=4.223;X=0.302 Y=0.521 Z=-0.799
2:7:483;None;None;X=-55.878 Y=-204.619 Z=-56.748;P=18.709404 Y=-133.240509 R=44.250492;X=-66.779 Y=-267.857 Z=-61.000;P=-54.635681 Y=30.839375 R=179.834015;X=-77.342 Y=-235.288 Z=1.825;P=-43.985233 Y=50.719337 R=8.181067;0;0;X=-76.809 Y=-235.606 Z=1.672;X=0.353 Y=0.478 Z=-0.804
2:7:983;None;None;X=-58.732 Y=-207.695 Z=-49.704;P=3.633278 Y=-132.900085 R=29.950771;X=-66.779 Y=-267.857 Z=-61.000;P=-54.635681 Y=30.839375 R=179.834015;X=-77.763 Y=-238.164 Z=3.965;P=-45.366783 Y=50.989784 R=6.636356;0;0;X=-77.194 Y=-237.720 Z=3.128;X=0.400 Y=0.446 Z=-0.801
