Time;RightHandObject;LeftHandObject;RightHandPos;RightHandRot;LeftHandPos;LeftHandRot;HeadPos;HeadRot;ObjectPut;TotalErrors;EyeTrackerPos;EyeTrackerDir
0:0:382;None;None;X=-71.229 Y=-170.529 Z=-1.274;P=-15.625027 Y=-144.190689 R=73.935875;X=-94.303 Y=-183.671 Z=-0.538;P=-42.780121 Y=29.438318 R=-143.331696;X=-93.560 Y=-203.538 Z=27.168;P=-22.449457 Y=47.379723 R=0.174436;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:0:880;None;None;X=-73.570 Y=-175.547 Z=-1.973;P=-33.930843 Y=-147.137909 R=65.199013;X=-94.303 Y=-183.671 Z=-0.538;P=-42.780121 Y=29.438318 R=-143.331696;X=-93.297 Y=-203.235 Z=27.061;P=-21.956085 Y=48.275032 R=-0.693177;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:1:379;None;None;X=-74.472 Y=-174.987 Z=-9.986;P=-21.129196 Y=-146.188919 R=62.650372;X=-94.303 Y=-183.671 Z=-0.538;P=-42.780121 Y=29.438318 R=-143.331696;X=-93.203 Y=-202.420 Z=26.508;P=-24.423546 Y=48.123417 R=-1.266509;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:1:875;None;None;X=-71.749 Y=-181.073 Z=-16.556;P=-9.741796 Y=-155.388458 R=60.302814;X=-94.303 Y=-183.671 Z=-0.538;P=-42.780121 Y=29.438318 R=-143.331696;X=-89.844 Y=-204.641 Z=23.486;P=-36.807983 Y=32.102936 R=-1.323698;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:2:376;None;None;X=-71.114 Y=-185.533 Z=-19.499;P=-5.519284 Y=-161.511887 R=56.933998;X=-94.303 Y=-183.671 Z=-0.538;P=-42.780121 Y=29.438318 R=-143.331696;X=-88.842 Y=-206.456 Z=21.706;P=-42.468739 Y=25.241503 R=-0.907103;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:2:874;None;None;X=-70.307 Y=-187.142 Z=-20.543;P=-8.550201 Y=-165.453827 R=61.954369;X=-94.303 Y=-183.671 Z=-0.538;P=-42.780121 Y=29.438318 R=-143.331696;X=-89.986 Y=-204.386 Z=22.789;P=-36.897701 Y=39.819386 R=-5.225679;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:3:375;None;None;X=-70.286 Y=-190.017 Z=-14.367;P=-8.020192 Y=-167.047638 R=-43.511463;X=-71.875 Y=-211.297 Z=-29.463;P=-13.492136 Y=39.905449 R=103.762703;X=-89.657 Y=-207.222 Z=21.834;P=-41.081902 Y=29.999214 R=-2.603181;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:3:876;None;None;X=-83.658 Y=-187.833 Z=-28.853;P=25.303808 Y=-161.562927 R=-18.455999;X=-65.473 Y=-195.202 Z=0.925;P=45.358990 Y=44.633175 R=94.966812;X=-90.062 Y=-207.414 Z=21.812;P=-40.134758 Y=30.922276 R=-2.349365;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:4:375;None;None;X=-82.481 Y=-188.874 Z=-26.484;P=19.839834 Y=-163.630676 R=-19.884769;X=-61.423 Y=-195.088 Z=0.105;P=42.948261 Y=39.685120 R=91.399025;X=-90.604 Y=-207.640 Z=20.802;P=-43.608433 Y=34.446228 R=-3.949558;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:4:876;None;None;X=-81.950 Y=-188.971 Z=-25.850;P=18.775806 Y=-164.146164 R=-17.238110;X=-61.590 Y=-195.406 Z=1.182;P=46.986198 Y=41.775417 R=93.418320;X=-89.939 Y=-207.658 Z=21.346;P=-41.457909 Y=32.061069 R=-3.040160;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:5:382;None;None;X=-80.454 Y=-189.495 Z=-23.277;P=10.850035 Y=-163.677750 R=-9.094447;X=-61.602 Y=-194.946 Z=0.898;P=47.304653 Y=42.522301 R=95.730492;X=-89.313 Y=-206.708 Z=21.277;P=-41.322632 Y=30.970425 R=-1.903780;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:5:876;None;None;X=-80.476 Y=-189.222 Z=-23.509;P=11.359957 Y=-164.418060 R=-10.724085;X=-62.216 Y=-193.925 Z=0.490;P=47.493923 Y=45.913361 R=99.639999;X=-89.305 Y=-206.150 Z=21.417;P=-39.969173 Y=30.581812 R=-1.029451;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:6:377;None;None;X=-80.388 Y=-189.096 Z=-23.528;P=12.070910 Y=-163.946213 R=-10.977830;X=-62.402 Y=-193.806 Z=0.479;P=46.821487 Y=45.058514 R=97.897919;X=-89.285 Y=-205.899 Z=21.421;P=-39.018131 Y=30.861231 R=-0.736329;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:6:876;None;None;X=-80.237 Y=-189.836 Z=-21.578;P=10.948533 Y=-163.468674 R=-11.711382;X=-62.324 Y=-193.973 Z=0.367;P=46.237003 Y=43.938793 R=95.266190;X=-89.737 Y=-205.304 Z=21.177;P=-39.457535 Y=33.243301 R=2.048284;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:7:377;None;None;X=-80.079 Y=-190.028 Z=-15.409;P=-9.598567 Y=-165.252899 R=-18.967119;X=-62.621 Y=-194.065 Z=0.435;P=46.937984 Y=43.999825 R=95.606438;X=-89.542 Y=-205.749 Z=20.942;P=-39.830803 Y=32.873100 R=-0.613185;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:7:879;None;None;X=-80.516 Y=-190.270 Z=-16.138;P=-7.774681 Y=-163.803833 R=-17.554050;X=-62.705 Y=-194.456 Z=0.620;P=47.491142 Y=43.720272 R=96.499352;X=-89.989 Y=-205.905 Z=21.088;P=-39.999233 Y=34.048733 R=-0.886294;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:8:378;None;None;X=-80.560 Y=-190.521 Z=-15.930;P=-7.714125 Y=-163.293549 R=-18.343533;X=-63.066 Y=-194.569 Z=0.914;P=47.527939 Y=44.414494 R=95.648186;X=-90.362 Y=-206.336 Z=21.251;P=-39.992676 Y=33.321693 R=-0.654052;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:8:901;None;None;X=-79.562 Y=-194.090 Z=-12.678;P=-15.165253 Y=-165.331146 R=0.882150;X=-63.402 Y=-194.370 Z=1.278;P=48.314415 Y=44.663818 R=96.464836;X=-90.625 Y=-206.549 Z=21.373;P=-40.167477 Y=32.535480 R=-0.831602;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:9:380;None;None;X=-75.003 Y=-198.693 Z=-9.505;P=-31.334385 Y=-174.005066 R=48.377167;X=-63.211 Y=-194.621 Z=0.634;P=48.427517 Y=43.756664 R=93.433380;X=-90.663 Y=-206.501 Z=21.598;P=-39.998074 Y=32.856865 R=-0.885346;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:9:880;None;None;X=-70.816 Y=-194.461 Z=-13.834;P=-13.671491 Y=-166.212357 R=66.145195;X=-62.271 Y=-195.125 Z=0.133;P=47.231709 Y=42.120804 R=93.418617;X=-90.466 Y=-206.836 Z=21.496;P=-39.860561 Y=32.615501 R=-0.766419;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:10:380;None;None;X=-61.530 Y=-191.189 Z=-23.508;P=5.653682 Y=-167.399796 R=73.336601;X=-62.319 Y=-194.937 Z=0.535;P=47.518696 Y=42.972603 R=95.257568;X=-90.464 Y=-206.577 Z=21.579;P=-40.145264 Y=33.780880 R=-0.327056;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:10:881;None;None;X=-70.088 Y=-193.060 Z=-20.543;P=-1.079074 Y=-160.847809 R=64.633797;X=-61.448 Y=-195.724 Z=1.038;P=47.671249 Y=42.468765 R=94.070663;X=-89.523 Y=-206.957 Z=21.666;P=-40.027000 Y=33.511883 R=-0.988249;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:11:381;None;None;X=-76.265 Y=-193.756 Z=-17.096;P=-23.436201 Y=-159.437119 R=44.985703;X=-61.512 Y=-194.225 Z=0.605;P=46.907925 Y=41.990013 R=92.076233;X=-89.640 Y=-205.944 Z=22.272;P=-37.760410 Y=35.627312 R=-1.284701;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:11:880;None;None;X=-75.827 Y=-193.416 Z=-18.259;P=-20.561340 Y=-159.032730 R=43.181656;X=-61.770 Y=-194.047 Z=0.369;P=46.493507 Y=41.636703 R=91.121033;X=-89.550 Y=-205.992 Z=22.371;P=-37.540089 Y=35.359241 R=-1.361725;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:12:379;None;None;X=-75.827 Y=-193.416 Z=-18.259;P=-20.561340 Y=-159.032730 R=43.181656;X=-61.770 Y=-194.047 Z=0.369;P=46.493507 Y=41.636703 R=91.121033;X=-89.550 Y=-205.992 Z=22.371;P=-37.540089 Y=35.359241 R=-1.361725;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:12:879;None;None;X=-75.827 Y=-193.416 Z=-18.259;P=-20.561340 Y=-159.032730 R=43.181656;X=-61.770 Y=-194.047 Z=0.369;P=46.493507 Y=41.636703 R=91.121033;X=-89.550 Y=-205.992 Z=22.371;P=-37.540089 Y=35.359241 R=-1.361725;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
