Time;RightHandObject;LeftHandObject;RightHandPos;RightHandRot;LeftHandPos;LeftHandRot;HeadPos;HeadRot;ObjectPut;TotalErrors;EyeTrackerPos;EyeTrackerDir
0:0:431;None;None;X=121.548 Y=-118.552 Z=-44.820;P=-45.859680 Y=-157.967224 R=45.374817;X=115.753 Y=-136.345 Z=-75.163;P=39.224064 Y=65.507996 R=-144.137146;X=110.813 Y=-135.690 Z=-5.257;P=-33.585381 Y=55.521133 R=-3.447050;0;1;X=110.740 Y=-134.691 Z=-5.716;X=0.477 Y=0.702 Z=-0.530
0:0:930;None;None;X=100.765 Y=-115.920 Z=-89.281;P=20.648659 Y=-131.316162 R=24.876863;X=115.753 Y=-136.345 Z=-75.163;P=39.224064 Y=65.507996 R=-144.137146;X=114.070 Y=-136.607 Z=-7.008;P=-41.581146 Y=62.156849 R=-5.839115;0;1;X=113.637 Y=-135.822 Z=-7.219;X=0.282 Y=0.711 Z=-0.644
0:1:431;None;None;X=100.765 Y=-115.920 Z=-89.281;P=20.648659 Y=-131.316162 R=24.876863;X=115.753 Y=-136.345 Z=-75.163;P=39.224064 Y=65.507996 R=-144.137146;X=116.163 Y=-136.190 Z=-10.522;P=-54.261681 Y=71.565041 R=-10.540728;0;1;X=116.180 Y=-135.760 Z=-11.075;X=0.372 Y=0.528 Z=-0.763
0:1:932;None;None;X=100.765 Y=-115.920 Z=-89.281;P=20.648659 Y=-131.316162 R=24.876863;X=115.753 Y=-136.345 Z=-75.163;P=39.224064 Y=65.507996 R=-144.137146;X=110.198 Y=-129.550 Z=-7.585;P=-44.072716 Y=47.446415 R=-1.185976;0;1;X=111.900 Y=-130.622 Z=-8.390;X=0.503 Y=0.498 Z=-0.706
0:2:431;None;None;X=100.765 Y=-115.920 Z=-89.281;P=20.648659 Y=-131.316162 R=24.876863;X=115.753 Y=-136.345 Z=-75.163;P=39.224064 Y=65.507996 R=-144.137146;X=111.731 Y=-126.980 Z=-10.071;P=-51.047813 Y=27.636440 R=7.553084;0;1;X=111.194 Y=-126.206 Z=-10.768;X=0.551 Y=0.298 Z=-0.779
0:2:933;None;None;X=100.765 Y=-115.920 Z=-89.281;P=20.648659 Y=-131.316162 R=24.876863;X=115.753 Y=-136.345 Z=-75.163;P=39.224064 Y=65.507996 R=-144.137146;X=123.884 Y=-131.877 Z=-9.335;P=-46.236538 Y=46.435177 R=-2.067625;0;1;X=123.040 Y=-131.099 Z=-9.820;X=0.522 Y=0.532 Z=-0.667
0:3:433;None;None;X=100.765 Y=-115.920 Z=-89.281;P=20.648659 Y=-131.316162 R=24.876863;X=115.753 Y=-136.345 Z=-75.163;P=39.224064 Y=65.507996 R=-144.137146;X=129.151 Y=-133.805 Z=-9.262;P=-44.489254 Y=76.266731 R=-15.091328;0;1;X=129.694 Y=-133.491 Z=-10.074;X=0.158 Y=0.757 Z=-0.634
0:3:931;None;None;X=100.765 Y=-115.920 Z=-89.281;P=20.648659 Y=-131.316162 R=24.876863;X=115.753 Y=-136.345 Z=-75.163;P=39.224064 Y=65.507996 R=-144.137146;X=127.477 Y=-130.151 Z=-9.198;P=-47.230972 Y=67.887802 R=-11.796614;0;1;X=128.287 Y=-130.363 Z=-10.177;X=0.241 Y=0.705 Z=-0.667
0:4:433;None;None;X=100.765 Y=-115.920 Z=-89.281;P=20.648659 Y=-131.316162 R=24.876863;X=143.144 Y=-106.943 Z=-44.891;P=12.187318 Y=78.522377 R=109.769936;X=124.845 Y=-128.574 Z=-9.388;P=-49.217800 Y=50.189137 R=-1.465120;0;1;X=125.680 Y=-128.322 Z=-10.231;X=0.466 Y=0.466 Z=-0.752
0:4:932;None;None;X=100.765 Y=-115.920 Z=-89.281;P=20.648659 Y=-131.316162 R=24.876863;X=143.723 Y=-105.916 Z=-41.525;P=21.278416 Y=75.137169 R=105.729965;X=123.688 Y=-128.748 Z=-9.393;P=-49.225277 Y=54.213791 R=-2.857758;0;1;X=124.629 Y=-128.865 Z=-10.037;X=0.255 Y=0.582 Z=-0.772
0:5:433;None;None;X=100.765 Y=-115.920 Z=-89.281;P=20.648659 Y=-131.316162 R=24.876863;X=147.843 Y=-106.830 Z=-40.213;P=23.427698 Y=68.336609 R=102.161942;X=124.194 Y=-129.066 Z=-9.304;P=-47.542969 Y=56.076931 R=-2.622439;0;1;X=124.065 Y=-128.465 Z=-10.068;X=0.354 Y=0.554 Z=-0.753
0:5:935;None;None;X=100.765 Y=-115.920 Z=-89.281;P=20.648659 Y=-131.316162 R=24.876863;X=152.728 Y=-107.197 Z=-33.587;P=31.986423 Y=62.250889 R=103.408577;X=124.512 Y=-129.908 Z=-8.649;P=-44.886551 Y=53.210030 R=-2.366241;0;1;X=124.751 Y=-129.323 Z=-9.167;X=0.410 Y=0.622 Z=-0.667
0:6:435;None;None;X=100.765 Y=-115.920 Z=-89.281;P=20.648659 Y=-131.316162 R=24.876863;X=154.663 Y=-109.185 Z=-32.795;P=33.261375 Y=57.667065 R=104.914085;X=124.384 Y=-130.569 Z=-8.565;P=-44.626617 Y=50.242493 R=-2.198457;0;1;X=124.816 Y=-130.058 Z=-9.106;X=0.462 Y=0.617 Z=-0.637
0:6:935;None;None;X=100.765 Y=-115.920 Z=-89.281;P=20.648659 Y=-131.316162 R=24.876863;X=156.804 Y=-109.988 Z=-32.527;P=33.248077 Y=56.417305 R=107.348289;X=124.560 Y=-131.100 Z=-8.742;P=-45.602993 Y=46.908722 R=-1.557161;0;1;X=124.972 Y=-130.608 Z=-9.332;X=0.487 Y=0.579 Z=-0.654
0:7:432;None;None;X=100.765 Y=-115.920 Z=-89.281;P=20.648659 Y=-131.316162 R=24.876863;X=157.362 Y=-109.950 Z=-32.021;P=33.406441 Y=55.194237 R=107.643776;X=124.443 Y=-130.946 Z=-8.679;P=-45.353634 Y=47.063625 R=-1.391875;0;1;X=124.271 Y=-129.885 Z=-9.273;X=0.589 Y=0.459 Z=-0.665
0:7:933;None;None;X=100.765 Y=-115.920 Z=-89.281;P=20.648659 Y=-131.316162 R=24.876863;X=157.305 Y=-109.751 Z=-31.767;P=33.649639 Y=55.591499 R=108.404999;X=124.656 Y=-130.654 Z=-8.628;P=-45.769951 Y=45.485645 R=-1.528566;0;1;X=125.264 Y=-130.486 Z=-9.240;X=0.573 Y=0.482 Z=-0.663
0:8:432;None;None;X=100.765 Y=-115.920 Z=-89.281;P=20.648659 Y=-131.316162 R=24.876863;X=159.050 Y=-110.997 Z=-31.001;P=33.322525 Y=58.025917 R=108.747597;X=128.461 Y=-133.189 Z=-9.463;P=-46.550289 Y=48.296455 R=-2.352538;0;1;X=128.086 Y=-132.342 Z=-9.790;X=0.482 Y=0.548 Z=-0.684
0:8:934;None;None;X=135.708 Y=-97.033 Z=-76.568;P=-4.732952 Y=-116.977798 R=51.053337;X=162.488 Y=-106.978 Z=-33.224;P=33.445858 Y=66.001122 R=115.820480;X=134.541 Y=-124.139 Z=-12.139;P=-52.871799 Y=52.064713 R=-4.126190;0;1;X=134.022 Y=-125.999 Z=-12.297;X=0.323 Y=0.505 Z=-0.800
0:9:434;None;None;X=152.991 Y=-85.920 Z=-87.284;P=7.993889 Y=-133.679199 R=57.385612;X=169.591 Y=-99.215 Z=-36.415;P=27.238390 Y=56.315098 R=119.580421;X=143.538 Y=-106.301 Z=-17.372;P=-63.730907 Y=31.370384 R=3.509789;0;1;X=143.026 Y=-107.591 Z=-17.415;X=0.230 Y=0.301 Z=-0.925
0:9:934;orange;None;X=159.236 Y=-84.498 Z=-91.905;P=9.178326 Y=-137.109634 R=45.468861;X=169.771 Y=-95.828 Z=-40.195;P=19.995016 Y=57.142582 R=126.320091;X=142.519 Y=-100.499 Z=-18.963;P=-64.121971 Y=27.621944 R=11.091425;0;1;X=143.711 Y=-100.368 Z=-20.100;X=0.222 Y=0.227 Z=-0.948
0:10:435;None;None;X=145.397 Y=-87.708 Z=-75.845;P=-10.033677 Y=-123.886589 R=37.728188;X=162.219 Y=-100.651 Z=-37.157;P=25.626724 Y=63.533379 R=125.782654;X=133.171 Y=-115.196 Z=-13.475;P=-54.989334 Y=65.632210 R=-10.296881;0;1;X=134.945 Y=-112.933 Z=-14.889;X=0.100 Y=0.515 Z=-0.851
0:10:934;None;None;X=119.781 Y=-76.306 Z=-63.154;P=-22.730459 Y=-106.936508 R=45.917412;X=150.327 Y=-97.908 Z=-35.937;P=30.568127 Y=72.113136 R=120.316177;X=123.067 Y=-117.480 Z=-11.482;P=-48.436699 Y=85.987015 R=-13.972188;0;1;X=124.249 Y=-118.533 Z=-11.890;X=-0.062 Y=0.671 Z=-0.739
0:11:434;None;None;X=131.703 Y=-81.147 Z=-77.418;P=-11.182898 Y=-139.614853 R=54.843151;X=151.272 Y=-93.841 Z=-38.130;P=29.242510 Y=56.107807 R=121.823219;X=122.638 Y=-102.427 Z=-15.254;P=-64.636047 Y=24.975777 R=10.258027;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:11:934;None;None;X=148.680 Y=-87.866 Z=-90.247;P=10.506292 Y=-149.618759 R=59.683788;X=155.494 Y=-103.571 Z=-41.935;P=19.543896 Y=52.397484 R=131.621567;X=133.480 Y=-101.721 Z=-20.198;P=-68.460129 Y=26.402388 R=9.524343;0;1;X=132.817 Y=-101.759 Z=-20.426;X=0.288 Y=0.189 Z=-0.939
0:12:436;orange;None;X=148.472 Y=-87.852 Z=-88.652;P=7.445937 Y=-144.452271 R=52.394356;X=159.826 Y=-107.035 Z=-44.072;P=16.267269 Y=51.272243 R=130.545319;X=133.352 Y=-106.189 Z=-18.088;P=-64.687767 Y=36.005203 R=2.180059;0;1;X=134.081 Y=-105.386 Z=-19.592;X=0.259 Y=0.238 Z=-0.936
0:12:933;orange;None;X=134.570 Y=-80.479 Z=-68.883;P=-15.237796 Y=-130.000183 R=35.807335;X=158.527 Y=-105.334 Z=-46.419;P=17.943411 Y=49.629723 R=123.208450;X=126.603 Y=-106.598 Z=-14.327;P=-58.077923 Y=70.164917 R=-14.113606;0;1;X=127.942 Y=-106.819 Z=-15.307;X=0.197 Y=0.388 Z=-0.900
0:13:431;orange;None;X=111.988 Y=-55.784 Z=-68.087;P=-20.990843 Y=-114.753426 R=49.041084;X=145.595 Y=-113.685 Z=-38.628;P=-0.622012 Y=-37.595039 R=-18.342295;X=116.924 Y=-93.572 Z=-14.138;P=-54.331165 Y=81.024399 R=-17.440802;0;1;X=118.526 Y=-95.339 Z=-14.906;X=0.018 Y=0.535 Z=-0.844
0:13:931;orange;None;X=102.150 Y=-49.390 Z=-84.508;P=23.893270 Y=-102.327881 R=71.347092;X=145.595 Y=-113.685 Z=-38.628;P=-0.622012 Y=-37.595039 R=-18.342295;X=111.522 Y=-85.361 Z=-15.809;P=-58.743011 Y=75.613480 R=-13.661732;0;1;X=111.604 Y=-84.851 Z=-16.616;X=-0.018 Y=0.508 Z=-0.861
