Time;RightHandObject;LeftHandObject;RightHandPos;RightHandRot;LeftHandPos;LeftHandRot;HeadPos;HeadRot;ObjectPut;TotalErrors;EyeTrackerPos;EyeTrackerDir
0:0:300;None;None;X=-18.520 Y=-215.682 Z=-11.898;P=-12.188766 Y=-147.620270 R=78.412933;X=-38.524 Y=-255.401 Z=-67.185;P=-34.056992 Y=63.836105 R=-132.290146;X=-55.185 Y=-257.057 Z=15.515;P=-13.426908 Y=43.641281 R=3.119388;0;0;X=-54.692 Y=-256.143 Z=15.244;X=0.674 Y=0.661 Z=-0.330
0:0:800;None;None;X=-51.064 Y=-232.878 Z=-65.540;P=26.795002 Y=-147.090576 R=49.780945;X=-38.524 Y=-255.401 Z=-67.185;P=-34.056992 Y=63.836105 R=-132.290146;X=-53.695 Y=-255.349 Z=15.637;P=-12.398104 Y=39.936256 R=2.152411;0;0;X=-53.395 Y=-255.439 Z=15.380;X=0.658 Y=0.655 Z=-0.372
0:1:301;None;None;X=-51.064 Y=-232.878 Z=-65.540;P=26.795002 Y=-147.090576 R=49.780945;X=-38.524 Y=-255.401 Z=-67.185;P=-34.056992 Y=63.836105 R=-132.290146;X=-54.210 Y=-252.933 Z=13.820;P=-23.196072 Y=44.092613 R=3.303483;0;0;X=-53.859 Y=-252.210 Z=13.724;X=0.632 Y=0.587 Z=-0.506
0:1:803;None;None;X=-51.064 Y=-232.878 Z=-65.540;P=26.795002 Y=-147.090576 R=49.780945;X=-38.524 Y=-255.401 Z=-67.185;P=-34.056992 Y=63.836105 R=-132.290146;X=-52.577 Y=-252.342 Z=10.612;P=-39.327816 Y=45.215107 R=2.503028;0;0;X=-52.821 Y=-251.405 Z=10.307;X=0.471 Y=0.530 Z=-0.705
0:2:303;None;None;X=-51.064 Y=-232.878 Z=-65.540;P=26.795002 Y=-147.090576 R=49.780945;X=-38.524 Y=-255.401 Z=-67.185;P=-34.056992 Y=63.836105 R=-132.290146;X=-53.371 Y=-253.020 Z=11.825;P=-33.445187 Y=50.982960 R=3.730602;0;0;X=-54.739 Y=-250.826 Z=11.117;X=0.470 Y=0.642 Z=-0.605
0:2:805;None;None;X=-51.064 Y=-232.878 Z=-65.540;P=26.795002 Y=-147.090576 R=49.780945;X=-38.524 Y=-255.401 Z=-67.185;P=-34.056992 Y=63.836105 R=-132.290146;X=-51.437 Y=-253.919 Z=11.609;P=-33.196285 Y=51.433044 R=3.791336;0;0;X=-51.762 Y=-252.965 Z=11.126;X=0.417 Y=0.633 Z=-0.652
0:3:304;None;None;X=-51.064 Y=-232.878 Z=-65.540;P=26.795002 Y=-147.090576 R=49.780945;X=-38.524 Y=-255.401 Z=-67.185;P=-34.056992 Y=63.836105 R=-132.290146;X=-45.632 Y=-256.841 Z=10.846;P=-33.687073 Y=51.017788 R=4.609119;0;0;X=-47.190 Y=-254.989 Z=10.330;X=0.578 Y=0.574 Z=-0.580
0:3:805;None;None;X=-51.064 Y=-232.878 Z=-65.540;P=26.795002 Y=-147.090576 R=49.780945;X=-21.618 Y=-251.173 Z=-49.728;P=-25.514969 Y=50.247112 R=149.956711;X=-42.959 Y=-256.898 Z=11.113;P=-32.673244 Y=43.107143 R=5.307031;0;0;X=-42.826 Y=-256.163 Z=10.344;X=0.567 Y=0.521 Z=-0.638
0:4:304;None;None;X=-51.064 Y=-232.878 Z=-65.540;P=26.795002 Y=-147.090576 R=49.780945;X=-17.935 Y=-236.166 Z=-7.401;P=36.223976 Y=49.229549 R=97.009659;X=-43.081 Y=-254.319 Z=11.742;P=-27.902824 Y=40.760052 R=9.143508;0;0;X=-42.945 Y=-253.423 Z=11.163;X=0.579 Y=0.549 Z=-0.604
0:4:807;None;None;X=-51.064 Y=-232.878 Z=-65.540;P=26.795002 Y=-147.090576 R=49.780945;X=-12.585 Y=-240.323 Z=-7.007;P=34.115479 Y=52.149326 R=97.512871;X=-37.971 Y=-261.305 Z=12.081;P=-27.740757 Y=50.033146 R=9.862871;0;0;X=-39.062 Y=-259.214 Z=11.572;X=0.446 Y=0.645 Z=-0.620
