Time;RightHandObject;LeftHandObject;RightHandPos;RightHandRot;LeftHandPos;LeftHandRot;HeadPos;HeadRot;ObjectPut;TotalErrors;EyeTrackerPos;EyeTrackerDir
0:0:98;None;None;X=-13.326 Y=-206.878 Z=5.654;P=-28.307377 Y=177.078812 R=84.091759;X=-7.894 Y=-220.536 Z=-1.607;P=8.933259 Y=22.835012 R=117.336632;X=-43.014 Y=-221.030 Z=31.339;P=-29.637234 Y=19.790243 R=-0.865325;0;0;X=-42.580 Y=-220.001 Z=30.858;X=0.835 Y=0.261 Z=-0.485
0:0:600;None;None;X=-29.541 Y=-204.944 Z=7.931;P=-77.541130 Y=-161.574371 R=17.707682;X=-7.991 Y=-221.485 Z=-2.591;P=8.047301 Y=21.749931 R=116.778564;X=-42.345 Y=-219.621 Z=30.007;P=-35.663074 Y=22.231068 R=-1.034394;0;0;X=-41.690 Y=-219.652 Z=29.822;X=0.731 Y=0.241 Z=-0.638
0:1:83;None;None;X=-40.141 Y=-193.871 Z=0.084;P=-55.996799 Y=-134.242249 R=20.171307;X=-12.859 Y=-215.239 Z=-2.449;P=9.640907 Y=27.433744 R=120.569923;X=-46.404 Y=-212.350 Z=26.344;P=-48.674999 Y=45.668148 R=-4.376099;0;0;X=-45.066 Y=-213.039 Z=25.870;X=0.425 Y=0.516 Z=-0.744
0:1:585;None;None;X=-55.127 Y=-185.582 Z=0.632;P=-55.155258 Y=-113.990349 R=14.945706;X=-20.471 Y=-205.914 Z=0.222;P=15.761214 Y=38.499008 R=118.152817;X=-54.748 Y=-205.027 Z=26.336;P=-46.185352 Y=67.392593 R=-10.473409;0;0;X=-53.797 Y=-205.047 Z=25.718;X=0.306 Y=0.625 Z=-0.719
0:2:99;None;None;X=-51.683 Y=-183.150 Z=0.631;P=-54.632206 Y=-113.606247 R=8.872751;X=-22.130 Y=-208.366 Z=1.904;P=18.358482 Y=34.655895 R=124.846329;X=-51.482 Y=-203.150 Z=27.085;P=-45.776459 Y=48.523808 R=-3.133087;0;0;X=-51.917 Y=-203.105 Z=26.451;X=0.367 Y=0.555 Z=-0.746
0:2:598;None;None;X=-43.009 Y=-182.683 Z=1.023;P=-55.905354 Y=-117.130173 R=12.155999;X=-14.370 Y=-209.493 Z=1.295;P=19.592970 Y=34.090263 R=129.566818;X=-43.894 Y=-203.592 Z=26.752;P=-46.995659 Y=45.681679 R=-0.716341;0;0;X=-44.269 Y=-202.998 Z=26.078;X=0.497 Y=0.358 Z=-0.791
0:3:99;None;None;X=-41.171 Y=-182.226 Z=0.521;P=-55.052032 Y=-119.867706 R=20.997900;X=-13.019 Y=-210.451 Z=0.676;P=20.317265 Y=33.634892 R=130.806885;X=-41.755 Y=-205.194 Z=27.151;P=-45.308529 Y=37.142464 R=-0.609987;0;0;X=-41.319 Y=-204.530 Z=26.511;X=0.661 Y=0.327 Z=-0.675
0:3:597;None;None;X=-41.171 Y=-182.226 Z=0.521;P=-55.052002 Y=-119.867737 R=20.997950;X=-14.427 Y=-218.241 Z=-1.045;P=18.366734 Y=23.931911 R=128.265228;X=-38.005 Y=-211.165 Z=27.248;P=-44.772339 Y=17.834492 R=0.973085;0;0;X=-38.183 Y=-210.051 Z=26.710;X=0.690 Y=0.127 Z=-0.713
0:4:99;None;None;X=-41.171 Y=-182.226 Z=0.521;P=-55.052002 Y=-119.867737 R=20.997950;X=-1.279 Y=-226.721 Z=0.306;P=19.163467 Y=27.897099 R=134.123276;X=-28.599 Y=-218.259 Z=27.893;P=-42.024529 Y=28.206797 R=4.183055;0;0;X=-28.578 Y=-217.740 Z=27.283;X=0.686 Y=0.210 Z=-0.696
0:4:582;None;None;X=-41.171 Y=-182.226 Z=0.521;P=-55.052002 Y=-119.867737 R=20.997950;X=-2.096 Y=-221.179 Z=0.378;P=17.780136 Y=40.794128 R=134.151855;X=-33.379 Y=-217.841 Z=26.500;P=-46.863091 Y=53.283932 R=-2.904452;0;0;X=-31.044 Y=-218.361 Z=25.822;X=0.212 Y=0.576 Z=-0.789
