Time;RightHandObject;LeftHandObject;RightHandPos;RightHandRot;LeftHandPos;LeftHandRot;HeadPos;HeadRot;ObjectPut;TotalErrors;EyeTrackerPos;EyeTrackerDir
0:0:159;None;None;X=-40.058 Y=-218.665 Z=-0.940;P=-4.569266 Y=-159.347580 R=71.244263;X=-56.603 Y=-244.767 Z=-14.373;P=-12.721138 Y=69.214172 R=-118.025253;X=-67.708 Y=-245.185 Z=32.204;P=-27.673672 Y=40.155899 R=-1.904510;0;0;X=-67.745 Y=-244.168 Z=31.915;X=0.696 Y=0.536 Z=-0.477
0:0:656;None;None;X=-47.137 Y=-226.078 Z=-1.622;P=-25.908121 Y=-165.571564 R=53.637207;X=-55.311 Y=-244.581 Z=-14.724;P=-12.851301 Y=68.609940 R=-118.205284;X=-66.108 Y=-244.699 Z=32.275;P=-27.168852 Y=41.139469 R=-2.311249;0;0;X=-66.402 Y=-243.517 Z=32.093;X=0.729 Y=0.603 Z=-0.323
0:1:155;None;None;X=-54.848 Y=-231.327 Z=-11.489;P=-24.332411 Y=-172.299561 R=40.116272;X=-54.368 Y=-243.099 Z=-15.742;P=-14.888842 Y=74.685249 R=-119.098068;X=-62.968 Y=-242.544 Z=29.491;P=-38.386528 Y=46.656448 R=-2.344697;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:1:656;None;None;X=-54.280 Y=-227.004 Z=-14.555;P=-15.437046 Y=-163.129562 R=33.160172;X=-52.514 Y=-237.918 Z=-17.828;P=-19.552282 Y=85.354561 R=-117.139107;X=-57.959 Y=-234.686 Z=27.305;P=-47.202839 Y=46.971912 R=-2.599273;0;0;X=-58.734 Y=-235.776 Z=27.167;X=0.481 Y=0.447 Z=-0.754
0:2:155;None;None;X=-45.094 Y=-213.936 Z=-15.143;P=-8.432066 Y=-179.702957 R=33.363232;X=-45.833 Y=-223.307 Z=-16.389;P=-17.998791 Y=74.069031 R=-117.759476;X=-50.340 Y=-220.019 Z=27.789;P=-48.391621 Y=33.698112 R=-1.727907;0;0;X=-50.683 Y=-221.529 Z=27.393;X=0.458 Y=0.504 Z=-0.732
0:2:656;None;None;X=-46.632 Y=-202.199 Z=-16.327;P=-6.280830 Y=-170.153915 R=32.635124;X=-44.384 Y=-210.477 Z=-17.107;P=-19.736897 Y=84.025978 R=-121.549026;X=-49.642 Y=-207.879 Z=26.998;P=-50.986626 Y=57.494205 R=-6.940495;0;0;X=-49.907 Y=-208.280 Z=26.569;X=0.254 Y=0.551 Z=-0.795
0:3:157;None;None;X=-41.945 Y=-186.280 Z=-18.398;P=-2.234278 Y=-138.739456 R=35.410000;X=-35.758 Y=-211.316 Z=-17.072;P=-24.410603 Y=88.771980 R=-117.269768;X=-41.908 Y=-205.260 Z=25.088;P=-55.661228 Y=51.396267 R=-2.416871;0;0;X=-42.548 Y=-205.256 Z=24.692;X=0.281 Y=0.481 Z=-0.831
0:3:656;None;None;X=-33.528 Y=-166.516 Z=-32.717;P=22.431002 Y=-137.239746 R=65.538391;X=-34.743 Y=-211.912 Z=-18.621;P=-28.547634 Y=75.257462 R=-115.597725;X=-40.852 Y=-198.988 Z=23.598;P=-57.086933 Y=49.467049 R=-8.241038;0;0;X=-41.183 Y=-199.145 Z=23.123;X=0.262 Y=0.407 Z=-0.875
0:4:156;None;None;X=-30.301 Y=-162.809 Z=-38.869;P=31.168959 Y=-148.038910 R=71.882164;X=-37.250 Y=-206.776 Z=3.276;P=-9.491107 Y=-6.406485 R=-18.644543;X=-43.026 Y=-189.229 Z=24.203;P=-53.088818 Y=39.551548 R=-9.714551;0;0;X=-42.780 Y=-189.054 Z=23.324;X=0.317 Y=0.298 Z=-0.900
0:4:655;None;None;X=-29.771 Y=-163.411 Z=-40.077;P=27.963169 Y=-153.105865 R=63.915089;X=-37.250 Y=-206.776 Z=3.276;P=-9.491107 Y=-6.406485 R=-18.644543;X=-44.427 Y=-188.357 Z=22.712;P=-60.894180 Y=30.786228 R=-4.685302;0;0;X=-43.910 Y=-188.394 Z=22.323;X=0.307 Y=0.320 Z=-0.896
0:5:156;spoon;None;X=-29.717 Y=-164.133 Z=-39.698;P=27.912952 Y=-149.251129 R=64.371216;X=-43.705 Y=-204.779 Z=-18.091;P=-29.411947 Y=51.425663 R=-114.812744;X=-45.049 Y=-189.604 Z=21.712;P=-63.541355 Y=33.671692 R=-6.355873;0;0;X=-44.793 Y=-188.958 Z=21.087;X=0.320 Y=0.303 Z=-0.898
0:5:656;spoon;None;X=-32.671 Y=-160.533 Z=-33.060;P=20.122139 Y=-145.752869 R=62.763615;X=-44.605 Y=-203.771 Z=-18.793;P=-28.199841 Y=57.023266 R=-116.115669;X=-46.706 Y=-189.988 Z=22.292;P=-61.926147 Y=43.039379 R=-10.005383;0;0;X=-46.647 Y=-188.978 Z=21.549;X=0.301 Y=0.518 Z=-0.801
0:6:156;spoon;None;X=-39.600 Y=-155.783 Z=-27.846;P=15.497268 Y=-133.766129 R=47.832428;X=-47.085 Y=-198.448 Z=-19.623;P=-27.989027 Y=65.902084 R=-118.952370;X=-50.144 Y=-187.327 Z=23.754;P=-56.970871 Y=54.585701 R=-13.023883;0;0;X=-49.368 Y=-187.407 Z=22.888;X=0.417 Y=0.537 Z=-0.734
0:6:655;spoon;None;X=-45.397 Y=-151.865 Z=-28.964;P=24.763636 Y=-113.453934 R=26.329622;X=-46.902 Y=-194.770 Z=-19.997;P=-28.615458 Y=76.487312 R=-121.738884;X=-50.482 Y=-184.101 Z=24.602;P=-53.107780 Y=64.547699 R=-9.098735;0;0;X=-51.004 Y=-183.685 Z=23.965;X=0.394 Y=0.602 Z=-0.695
0:7:153;None;None;X=-48.754 Y=-151.093 Z=-32.648;P=42.743519 Y=-80.236885 R=9.841536;X=-44.167 Y=-195.244 Z=-20.074;P=-30.919657 Y=79.750694 R=-122.605316;X=-44.152 Y=-183.854 Z=24.403;P=-53.608505 Y=88.709061 R=-5.837800;0;0;X=-44.839 Y=-183.288 Z=23.877;X=-0.083 Y=0.605 Z=-0.792
0:7:650;spoon;None;X=-48.958 Y=-152.354 Z=-38.572;P=56.045731 Y=-62.256725 R=-4.054340;X=-44.167 Y=-195.244 Z=-20.074;P=-30.919657 Y=79.750694 R=-122.605316;X=-42.367 Y=-180.285 Z=22.897;P=-58.068039 Y=96.898697 R=-7.666906;0;0;X=-42.548 Y=-180.333 Z=22.506;X=-0.150 Y=0.587 Z=-0.795
0:8:165;spoon;None;X=-46.365 Y=-151.847 Z=-40.222;P=59.641224 Y=-76.418190 R=-28.629412;X=-44.167 Y=-195.244 Z=-20.074;P=-30.919657 Y=79.750694 R=-122.605316;X=-42.224 Y=-179.150 Z=22.289;P=-58.847363 Y=96.612015 R=-7.449652;0;0;X=-42.487 Y=-178.519 Z=21.693;X=-0.101 Y=0.615 Z=-0.782
0:8:664;None;None;X=-47.522 Y=-154.190 Z=-37.104;P=49.020512 Y=-68.910728 R=-10.327327;X=-44.167 Y=-195.244 Z=-20.074;P=-30.919657 Y=79.750694 R=-122.605316;X=-42.168 Y=-180.899 Z=22.818;P=-57.781853 Y=96.725723 R=-7.911666;0;0;X=-42.329 Y=-180.299 Z=22.216;X=-0.101 Y=0.624 Z=-0.775
0:9:163;None;None;X=-46.146 Y=-156.892 Z=-34.645;P=50.345116 Y=-77.786423 R=-16.484123;X=-44.167 Y=-195.244 Z=-20.074;P=-30.919657 Y=79.750694 R=-122.605316;X=-42.038 Y=-181.974 Z=23.224;P=-56.867218 Y=96.897285 R=-8.102280;0;0;X=-42.219 Y=-181.423 Z=22.569;X=-0.091 Y=0.569 Z=-0.817
0:9:664;None;None;X=-54.284 Y=-162.891 Z=-32.815;P=25.969868 Y=-68.067986 R=51.311161;X=-44.167 Y=-195.244 Z=-20.074;P=-30.919657 Y=79.750694 R=-122.605316;X=-41.589 Y=-182.609 Z=23.281;P=-56.978901 Y=96.491844 R=-8.900642;0;0;X=-41.847 Y=-182.152 Z=22.609;X=-0.088 Y=0.561 Z=-0.823
0:10:164;None;None;X=-49.032 Y=-144.232 Z=-29.376;P=41.594692 Y=-83.307930 R=66.257492;X=-44.167 Y=-195.244 Z=-20.074;P=-30.919657 Y=79.750694 R=-122.605316;X=-40.000 Y=-180.898 Z=22.783;P=-55.949673 Y=94.129051 R=-9.766917;0;0;X=-40.382 Y=-180.790 Z=22.235;X=-0.094 Y=0.551 Z=-0.829
