Time;RightHandObject;LeftHandObject;RightHandPos;RightHandRot;LeftHandPos;LeftHandRot;HeadPos;HeadRot;ObjectPut;TotalErrors;EyeTrackerPos;EyeTrackerDir
0:11:346;orange;None;X=-28.277 Y=-186.826 Z=-50.270;P=34.721878 Y=-136.218689 R=-4.537281;X=-28.757 Y=-188.700 Z=-50.570;P=-25.278460 Y=56.401047 R=173.397644;X=-43.671 Y=-209.766 Z=3.447;P=-44.558624 Y=50.493057 R=-6.327397;0;0;X=-43.916 Y=-209.969 Z=2.898;X=0.329 Y=0.402 Z=-0.854
0:11:845;orange;None;X=-30.621 Y=-187.819 Z=-43.973;P=31.106346 Y=-141.586914 R=-11.776625;X=-29.537 Y=-190.505 Z=-44.121;P=-25.853466 Y=57.619007 R=168.004272;X=-48.514 Y=-212.898 Z=6.789;P=-40.983273 Y=49.590641 R=-4.081239;0;0;X=-47.351 Y=-212.202 Z=5.768;X=0.368 Y=0.416 Z=-0.832
0:12:346;orange;None;X=-34.979 Y=-188.464 Z=-27.262;P=14.633809 Y=-143.338135 R=-16.778696;X=-34.947 Y=-191.832 Z=-27.744;P=-8.950130 Y=56.100243 R=172.041122;X=-62.012 Y=-219.464 Z=11.034;P=-31.915218 Y=48.923271 R=-2.477844;0;0;X=-59.595 Y=-218.568 Z=10.204;X=0.498 Y=0.527 Z=-0.689
0:12:847;orange;None;X=-55.729 Y=-189.196 Z=-13.362;P=-3.023076 Y=-136.698181 R=-28.011473;X=-56.155 Y=-192.575 Z=-13.106;P=12.661483 Y=61.017982 R=168.074493;X=-81.397 Y=-225.534 Z=12.834;P=-21.967705 Y=53.971973 R=-1.476014;0;0;X=-79.504 Y=-224.877 Z=12.371;X=0.536 Y=0.677 Z=-0.504
0:13:347;orange;None;X=-79.080 Y=-191.444 Z=-9.154;P=-13.034097 Y=-125.088860 R=-29.407566;X=-78.465 Y=-194.244 Z=-7.860;P=22.179932 Y=75.395828 R=160.335327;X=-91.012 Y=-232.128 Z=12.980;P=-19.860836 Y=72.301399 R=-2.286958;0;0;X=-89.930 Y=-231.083 Z=12.651;X=0.271 Y=0.827 Z=-0.492
0:13:862;orange;None;X=-91.893 Y=-197.943 Z=-15.446;P=-6.697704 Y=-114.561363 R=-30.568964;X=-92.303 Y=-200.521 Z=-13.899;P=14.283216 Y=85.778084 R=156.368591;X=-97.394 Y=-236.024 Z=13.421;P=-23.317650 Y=80.725288 R=-2.982696;0;0;X=-96.323 Y=-235.704 Z=13.003;X=0.046 Y=0.843 Z=-0.535
0:14:360;orange;None;X=-102.407 Y=-178.696 Z=-17.091;P=-2.305626 Y=-109.473450 R=-32.606644;X=-102.335 Y=-183.076 Z=-17.555;P=13.194019 Y=89.402313 R=157.437943;X=-106.036 Y=-217.093 Z=11.605;P=-26.532135 Y=81.785736 R=-3.985874;0;0;X=-104.553 Y=-220.038 Z=11.818;X=0.078 Y=0.805 Z=-0.588
0:14:861;orange;None;X=-100.851 Y=-153.365 Z=-27.386;P=0.914303 Y=-122.676804 R=-12.063317;X=-99.452 Y=-156.630 Z=-26.532;P=5.055248 Y=76.177605 R=157.225998;X=-107.807 Y=-189.511 Z=9.225;P=-32.086292 Y=74.639740 R=-6.296908;0;0;X=-108.486 Y=-192.007 Z=9.424;X=0.240 Y=0.700 Z=-0.673
0:15:361;orange;None;X=-99.169 Y=-139.432 Z=-42.769;P=18.982529 Y=-130.225433 R=-10.770468;X=-98.014 Y=-142.959 Z=-40.395;P=-9.908801 Y=66.029655 R=159.692749;X=-109.897 Y=-166.955 Z=4.768;P=-41.122807 Y=60.096809 R=-7.052590;0;0;X=-109.338 Y=-169.008 Z=5.487;X=0.258 Y=0.573 Z=-0.778
0:15:845;None;None;X=-100.774 Y=-140.723 Z=-49.188;P=41.790771 Y=-153.877136 R=0.674916;X=-100.194 Y=-143.091 Z=-48.841;P=-33.465523 Y=51.719246 R=177.832962;X=-115.070 Y=-158.825 Z=2.545;P=-48.989162 Y=48.311317 R=-6.972479;0;0;X=-114.343 Y=-158.828 Z=2.100;X=0.323 Y=0.426 Z=-0.845
0:16:361;None;None;X=-104.731 Y=-135.897 Z=-46.946;P=30.220989 Y=-155.423035 R=22.079756;X=-99.144 Y=-145.586 Z=-48.538;P=-31.929773 Y=41.346848 R=-155.700928;X=-119.055 Y=-158.352 Z=3.708;P=-47.109890 Y=43.898804 R=-4.843569;0;0;X=-118.381 Y=-158.303 Z=2.875;X=0.330 Y=0.368 Z=-0.869
0:16:847;None;None;X=-120.369 Y=-137.224 Z=-31.366;P=6.876395 Y=-150.431076 R=15.005926;X=-105.082 Y=-171.174 Z=-29.059;P=-8.709160 Y=30.144611 R=-168.837051;X=-123.298 Y=-163.197 Z=7.575;P=-40.554653 Y=38.955143 R=-2.378172;0;0;X=-122.117 Y=-161.655 Z=6.691;X=0.496 Y=0.467 Z=-0.732
0:17:347;None;None;X=-120.852 Y=-150.010 Z=-34.137;P=12.391267 Y=-154.315842 R=16.249666;X=-113.279 Y=-170.282 Z=-23.900;P=-1.953325 Y=45.050182 R=-168.069427;X=-133.152 Y=-176.885 Z=10.014;P=-31.355675 Y=42.351952 R=-2.796265;0;0;X=-131.301 Y=-175.335 Z=9.230;X=0.520 Y=0.564 Z=-0.642
0:17:846;None;None;X=-121.562 Y=-164.680 Z=-25.521;P=-3.938519 Y=-155.710510 R=16.894943;X=-119.016 Y=-189.175 Z=-14.907;P=14.134194 Y=37.526752 R=-172.555511;X=-142.119 Y=-191.852 Z=14.207;P=-14.453123 Y=37.159859 R=-2.356598;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:18:346;None;None;X=-126.843 Y=-170.525 Z=2.608;P=-40.080135 Y=-149.030670 R=-27.241186;X=-119.963 Y=-197.333 Z=-5.692;P=35.909767 Y=21.577667 R=-173.221649;X=-140.094 Y=-192.751 Z=11.062;P=-33.394867 Y=29.076811 R=-4.589265;0;0;X=-139.541 Y=-192.846 Z=10.747;X=0.751 Y=0.389 Z=-0.534
0:18:846;None;None;X=-103.648 Y=-172.159 Z=-4.660;P=-29.893297 Y=-165.737778 R=-81.331863;X=-119.963 Y=-197.333 Z=-5.692;P=35.909767 Y=21.577667 R=-173.221649;X=-139.640 Y=-192.012 Z=12.105;P=-28.806240 Y=25.427557 R=-7.425393;0;0;X=-139.157 Y=-191.675 Z=11.839;X=0.779 Y=0.420 Z=-0.466
0:19:346;None;None;X=-103.771 Y=-173.088 Z=5.051;P=-40.763344 Y=-169.083313 R=-73.549675;X=-119.963 Y=-197.333 Z=-5.692;P=35.909767 Y=21.577667 R=-173.221649;X=-139.051 Y=-193.990 Z=12.533;P=-26.115595 Y=21.454714 R=-5.370272;0;0;X=-138.553 Y=-193.635 Z=11.991;X=0.820 Y=0.311 Z=-0.481
0:19:847;None;None;X=-103.192 Y=-174.049 Z=4.137;P=-40.774323 Y=-171.160645 R=-71.417755;X=-119.963 Y=-197.333 Z=-5.692;P=35.909767 Y=21.577667 R=-173.221649;X=-137.981 Y=-194.663 Z=12.521;P=-26.820950 Y=21.435360 R=-5.198795;0;0;X=-137.594 Y=-194.304 Z=12.164;X=0.836 Y=0.328 Z=-0.441
0:20:349;None;None;X=-101.595 Y=-173.373 Z=3.368;P=-39.563515 Y=-170.951157 R=-70.899284;X=-119.963 Y=-197.333 Z=-5.692;P=35.909767 Y=21.577667 R=-173.221649;X=-136.386 Y=-193.800 Z=12.444;P=-27.637177 Y=20.978546 R=-5.118472;0;0;X=-135.886 Y=-193.962 Z=12.019;X=0.798 Y=0.378 Z=-0.470
0:20:851;None;None;X=-99.251 Y=-172.045 Z=1.809;P=-37.307743 Y=-172.031174 R=-69.799156;X=-119.963 Y=-197.333 Z=-5.692;P=35.909767 Y=21.577667 R=-173.221649;X=-134.026 Y=-192.465 Z=11.835;P=-30.525692 Y=19.752743 R=-5.211276;0;0;X=-133.633 Y=-192.334 Z=11.459;X=0.802 Y=0.338 Z=-0.492
0:21:351;None;None;X=-96.069 Y=-172.900 Z=-1.173;P=-33.307968 Y=-173.602615 R=-70.344566;X=-119.963 Y=-197.333 Z=-5.692;P=35.909767 Y=21.577667 R=-173.221649;X=-131.534 Y=-192.983 Z=11.241;P=-33.719967 Y=8.537159 R=-2.262574;0;0;X=-131.238 Y=-192.919 Z=10.843;X=0.818 Y=0.032 Z=-0.574
0:21:850;None;None;X=-102.134 Y=-180.651 Z=-32.495;P=2.772176 Y=170.949646 R=-48.390938;X=-119.963 Y=-197.333 Z=-5.692;P=35.909767 Y=21.577667 R=-173.221649;X=-127.139 Y=-190.892 Z=9.705;P=-38.610676 Y=17.735771 R=-6.819524;0;0;X=-127.188 Y=-191.405 Z=9.604;X=0.643 Y=0.396 Z=-0.656
0:22:348;None;None;X=-115.501 Y=-172.603 Z=-41.310;P=26.152861 Y=-177.489471 R=-45.198486;X=-119.963 Y=-197.333 Z=-5.692;P=35.909767 Y=21.577667 R=-173.221649;X=-126.013 Y=-185.921 Z=8.838;P=-40.577320 Y=38.996727 R=-10.466748;0;0;X=-125.656 Y=-186.092 Z=8.436;X=0.518 Y=0.497 Z=-0.696
0:22:849;None;None;X=-113.200 Y=-170.367 Z=-39.938;P=22.869207 Y=-165.230438 R=-19.282093;X=-119.963 Y=-197.333 Z=-5.692;P=35.909767 Y=21.577667 R=-173.221649;X=-123.857 Y=-184.758 Z=8.713;P=-38.637444 Y=40.065449 R=-7.789406;0;0;X=-123.974 Y=-184.587 Z=8.455;X=0.573 Y=0.426 Z=-0.700
0:23:350;None;None;X=-87.410 Y=-151.868 Z=-37.100;P=10.082902 Y=-142.334656 R=-0.969112;X=-82.163 Y=-168.288 Z=-37.225;P=-4.960404 Y=42.227432 R=-158.422089;X=-109.052 Y=-177.615 Z=5.467;P=-45.035336 Y=41.387341 R=-8.820688;0;0;X=-110.278 Y=-178.145 Z=4.944;X=0.474 Y=0.398 Z=-0.786
0:23:850;None;None;X=-75.950 Y=-145.233 Z=-44.350;P=28.429834 Y=-132.538208 R=9.875844;X=-78.159 Y=-152.270 Z=-45.795;P=-31.498140 Y=56.094601 R=-177.500397;X=-95.561 Y=-171.904 Z=4.118;P=-46.103722 Y=51.290588 R=-8.167521;0;0;X=-96.565 Y=-172.128 Z=3.481;X=0.368 Y=0.461 Z=-0.807
0:24:350;None;tomato_soup_can;X=-75.964 Y=-146.375 Z=-46.875;P=47.942429 Y=-135.649902 R=-2.609898;X=-79.498 Y=-149.438 Z=-49.762;P=-37.879387 Y=70.519211 R=166.757507;X=-89.838 Y=-169.008 Z=2.876;P=-46.462639 Y=60.269737 R=-8.028606;0;0;X=-89.735 Y=-168.672 Z=2.107;X=0.271 Y=0.397 Z=-0.877
0:24:850;None;None;X=-77.922 Y=-147.508 Z=-34.369;P=35.615864 Y=-140.816238 R=-4.287001;X=-77.944 Y=-151.848 Z=-36.777;P=-30.320608 Y=70.367538 R=170.612183;X=-95.444 Y=-174.892 Z=7.162;P=-40.846558 Y=58.960716 R=-4.558902;0;1;X=-94.201 Y=-173.837 Z=6.151;X=0.334 Y=0.453 Z=-0.827
0:25:349;None;None;X=-82.280 Y=-152.016 Z=-33.750;P=30.398630 Y=-145.939774 R=-5.001484;X=-82.522 Y=-157.957 Z=-36.236;P=-30.147490 Y=66.890114 R=178.855743;X=-103.507 Y=-179.336 Z=7.817;P=-42.596615 Y=52.742985 R=-4.271089;0;1;X=-102.071 Y=-179.078 Z=7.434;X=0.393 Y=0.450 Z=-0.802
0:25:851;None;None;X=-83.581 Y=-150.727 Z=-42.179;P=19.726309 Y=-144.267639 R=26.721323;X=-84.129 Y=-160.752 Z=-43.090;P=-36.858009 Y=59.307076 R=-177.784348;X=-103.338 Y=-177.154 Z=6.232;P=-46.752560 Y=48.946777 R=-4.982455;0;1;X=-103.879 Y=-177.429 Z=5.958;X=0.384 Y=0.417 Z=-0.824
0:26:351;None;None;X=-80.650 Y=-147.633 Z=-52.336;P=37.305351 Y=-153.349609 R=71.569489;X=-81.619 Y=-159.467 Z=-47.443;P=-41.254681 Y=59.305561 R=173.361481;X=-96.412 Y=-172.441 Z=3.495;P=-52.020992 Y=47.443501 R=-5.545563;0;1;X=-96.532 Y=-172.637 Z=3.135;X=0.347 Y=0.375 Z=-0.860
0:26:850;None;tomato_soup_can;X=-78.971 Y=-146.473 Z=-49.242;P=39.143627 Y=-159.010376 R=57.264240;X=-81.827 Y=-155.024 Z=-49.093;P=-50.785828 Y=62.527317 R=167.406952;X=-95.232 Y=-169.942 Z=2.890;P=-52.714970 Y=52.602856 R=-8.220038;0;1;X=-94.839 Y=-169.789 Z=2.013;X=0.215 Y=0.387 Z=-0.896
0:27:351;None;None;X=-80.181 Y=-146.223 Z=-36.618;P=38.541126 Y=-158.391830 R=55.308159;X=-79.572 Y=-157.848 Z=-45.304;P=-38.697712 Y=56.154228 R=173.864166;X=-100.384 Y=-171.972 Z=5.579;P=-47.109253 Y=51.558712 R=-5.637883;0;2;X=-99.150 Y=-171.650 Z=4.804;X=0.302 Y=0.400 Z=-0.865
0:27:850;None;None;X=-82.219 Y=-145.207 Z=-47.775;P=36.369892 Y=-150.209839 R=53.188824;X=-85.386 Y=-154.622 Z=-47.713;P=-42.308270 Y=57.589008 R=175.070328;X=-100.353 Y=-169.556 Z=2.744;P=-47.786011 Y=50.247971 R=-5.838051;0;2;X=-100.565 Y=-169.930 Z=3.031;X=0.337 Y=0.368 Z=-0.867
0:28:350;None;None;X=-80.057 Y=-143.471 Z=-48.049;P=37.194721 Y=-142.966248 R=40.295895;X=-84.821 Y=-151.842 Z=-49.363;P=-50.059742 Y=58.543255 R=164.173584;X=-99.089 Y=-167.608 Z=0.808;P=-51.559277 Y=50.239033 R=-5.843846;0;2;X=-98.741 Y=-167.823 Z=0.306;X=0.339 Y=0.389 Z=-0.857
0:28:851;tomato_soup_can;tomato_soup_can;X=-79.819 Y=-145.100 Z=-48.318;P=40.360584 Y=-148.582962 R=34.863625;X=-82.050 Y=-150.830 Z=-50.640;P=-46.478523 Y=54.667168 R=159.926498;X=-98.684 Y=-167.031 Z=1.820;P=-48.492126 Y=49.254349 R=-4.428775;0;2;X=-98.404 Y=-166.631 Z=0.865;X=0.328 Y=0.336 Z=-0.883
0:29:351;None;None;X=-82.859 Y=-145.825 Z=-42.686;P=49.196041 Y=-158.737228 R=25.655645;X=-82.227 Y=-151.196 Z=-44.504;P=-42.464088 Y=56.487000 R=153.742584;X=-100.655 Y=-167.515 Z=3.403;P=-50.297512 Y=50.756275 R=-4.563324;0;3;X=-99.864 Y=-167.357 Z=2.232;X=0.316 Y=0.367 Z=-0.875
0:29:851;None;None;X=-91.748 Y=-142.745 Z=-43.217;P=43.589088 Y=-151.005905 R=26.378099;X=-93.449 Y=-150.579 Z=-45.019;P=-40.384010 Y=66.774513 R=162.090179;X=-107.887 Y=-166.602 Z=3.609;P=-51.335876 Y=55.518311 R=-4.365877;0;3;X=-106.864 Y=-166.691 Z=3.092;X=0.267 Y=0.393 Z=-0.880
0:30:351;tomato_soup_can;None;X=-95.452 Y=-138.578 Z=-43.104;P=24.341509 Y=-147.715759 R=24.271072;X=-95.636 Y=-149.999 Z=-46.062;P=-35.238064 Y=67.184540 R=170.572739;X=-111.295 Y=-165.706 Z=3.329;P=-52.057339 Y=59.600822 R=-5.314888;0;3;X=-110.861 Y=-165.527 Z=2.661;X=0.182 Y=0.433 Z=-0.883
0:30:851;None;None;X=-97.898 Y=-137.843 Z=-41.252;P=20.732567 Y=-151.847778 R=31.439507;X=-92.252 Y=-153.941 Z=-41.570;P=-29.566351 Y=58.085346 R=-128.266327;X=-111.763 Y=-166.295 Z=4.296;P=-48.441818 Y=57.085842 R=-3.787533;0;4;X=-111.514 Y=-166.284 Z=3.699;X=0.299 Y=0.436 Z=-0.848
0:31:350;None;None;X=-109.978 Y=-136.547 Z=-41.262;P=4.806288 Y=-133.949539 R=41.311470;X=-94.457 Y=-163.877 Z=-40.145;P=-20.166897 Y=52.961033 R=-127.349907;X=-110.653 Y=-164.916 Z=4.633;P=-48.868584 Y=56.189358 R=-3.479188;0;4;X=-110.463 Y=-164.554 Z=3.802;X=0.281 Y=0.406 Z=-0.870
0:31:852;None;None;X=-117.945 Y=-146.365 Z=-26.842;P=-17.019581 Y=-116.340942 R=19.618546;X=-91.807 Y=-177.679 Z=-28.596;P=-5.739046 Y=38.213604 R=-153.450668;X=-116.567 Y=-182.955 Z=8.581;P=-36.657467 Y=54.934341 R=-2.449767;0;4;X=-114.959 Y=-179.894 Z=7.943;X=0.325 Y=0.526 Z=-0.786
0:32:351;None;None;X=-126.276 Y=-176.218 Z=-7.102;P=-48.019814 Y=-110.769684 R=-3.310664;X=-91.807 Y=-177.679 Z=-28.596;P=-5.739046 Y=38.213604 R=-153.450668;X=-125.384 Y=-206.251 Z=7.184;P=-39.520294 Y=53.745808 R=-5.001773;0;4;X=-123.992 Y=-204.396 Z=6.519;X=0.469 Y=0.498 Z=-0.730
0:32:851;None;None;X=-122.838 Y=-193.738 Z=-2.543;P=-2.379925 Y=-137.673248 R=-8.328424;X=-91.807 Y=-177.679 Z=-28.596;P=-5.739046 Y=38.213604 R=-153.450668;X=-130.558 Y=-215.315 Z=9.794;P=-33.937775 Y=36.133411 R=-2.774141;0;4;X=-129.593 Y=-214.463 Z=9.248;X=0.685 Y=0.407 Z=-0.604
0:33:351;None;None;X=-108.496 Y=-194.926 Z=-10.615;P=-29.401764 Y=-149.200180 R=-67.745354;X=-91.807 Y=-177.679 Z=-28.596;P=-5.739046 Y=38.213604 R=-153.450668;X=-134.174 Y=-218.546 Z=10.916;P=-30.089018 Y=34.236797 R=-4.957189;0;4;X=-133.243 Y=-218.189 Z=10.427;X=0.774 Y=0.311 Z=-0.552
0:33:847;None;None;X=-108.282 Y=-193.208 Z=-5.758;P=-32.335922 Y=-148.633728 R=-79.910576;X=-91.807 Y=-177.679 Z=-28.596;P=-5.739046 Y=38.213604 R=-153.450668;X=-135.909 Y=-218.668 Z=11.549;P=-26.875269 Y=44.423325 R=-8.199380;0;4;X=-135.406 Y=-218.299 Z=11.085;X=0.585 Y=0.607 Z=-0.539
0:34:361;None;None;X=-109.817 Y=-192.528 Z=-6.179;P=-35.522636 Y=-147.425583 R=-81.827904;X=-91.807 Y=-177.679 Z=-28.596;P=-5.739046 Y=38.213604 R=-153.450668;X=-135.147 Y=-217.859 Z=11.346;P=-27.425106 Y=47.019268 R=-6.628941;0;4;X=-134.622 Y=-217.947 Z=10.926;X=0.645 Y=0.477 Z=-0.598
0:34:847;None;None;X=-114.433 Y=-187.891 Z=-4.961;P=-38.756462 Y=-143.493256 R=-76.975105;X=-91.807 Y=-177.679 Z=-28.596;P=-5.739046 Y=38.213604 R=-153.450668;X=-134.941 Y=-216.566 Z=10.383;P=-29.595331 Y=52.052864 R=-4.351778;0;4;X=-134.278 Y=-216.501 Z=10.299;X=0.470 Y=0.646 Z=-0.602
