Time;RightHandObject;LeftHandObject;RightHandPos;RightHandRot;LeftHandPos;LeftHandRot;HeadPos;HeadRot;ObjectPut;TotalErrors;EyeTrackerPos;EyeTrackerDir
0:14:905;None;None;X=-72.216 Y=-187.278 Z=-45.638;P=16.306501 Y=-165.380371 R=57.566792;X=-79.667 Y=-220.905 Z=-40.907;P=-29.342266 Y=35.590504 R=149.069565;X=-93.685 Y=-218.561 Z=8.133;P=-52.162800 Y=39.364662 R=-1.981901;0;0;X=-92.304 Y=-217.636 Z=7.010;X=0.427 Y=0.410 Z=-0.806
0:15:405;plate;None;X=-78.071 Y=-188.435 Z=-48.758;P=-16.143862 Y=-160.702972 R=47.859402;X=-72.215 Y=-203.831 Z=-48.276;P=-28.431454 Y=25.341303 R=175.286407;X=-92.054 Y=-205.565 Z=8.749;P=-54.876877 Y=32.541611 R=-1.621002;0;0;X=-91.973 Y=-207.862 Z=8.066;X=0.408 Y=0.309 Z=-0.859
0:15:905;plate;None;X=-86.928 Y=-182.937 Z=-48.509;P=-18.347021 Y=-159.160187 R=56.181473;X=-76.989 Y=-192.716 Z=-47.294;P=-31.270388 Y=52.233936 R=155.338699;X=-92.878 Y=-200.402 Z=9.139;P=-59.567635 Y=50.534519 R=-5.800354;0;0;X=-91.786 Y=-200.037 Z=7.990;X=0.235 Y=0.398 Z=-0.887
0:16:405;None;plate;X=-96.649 Y=-167.005 Z=-47.416;P=-10.487154 Y=-161.236511 R=77.466156;X=-87.423 Y=-182.639 Z=-45.742;P=-31.166323 Y=58.803028 R=162.673126;X=-100.746 Y=-195.249 Z=10.198;P=-56.720871 Y=62.453777 R=-10.609059;0;0;X=-99.806 Y=-196.566 Z=9.540;X=0.139 Y=0.524 Z=-0.840
0:16:906;None;plate;X=-99.281 Y=-156.958 Z=-48.051;P=-9.613040 Y=-163.393906 R=65.443123;X=-94.218 Y=-171.179 Z=-50.301;P=-35.406502 Y=52.164825 R=162.444031;X=-109.055 Y=-180.919 Z=9.570;P=-60.607769 Y=50.138977 R=-8.023996;0;0;X=-107.670 Y=-181.966 Z=8.592;X=0.311 Y=0.305 Z=-0.900
0:17:405;None;plate;X=-104.581 Y=-150.148 Z=-56.917;P=1.349509 Y=-158.385513 R=67.321602;X=-94.978 Y=-162.711 Z=-57.650;P=-42.281265 Y=32.095123 R=-172.271301;X=-111.710 Y=-173.805 Z=6.642;P=-59.818726 Y=46.942257 R=-6.485975;0;0;X=-111.261 Y=-174.502 Z=6.440;X=0.314 Y=0.307 Z=-0.899
0:17:908;None;plate;X=-103.757 Y=-154.582 Z=-54.183;P=-2.955471 Y=-158.026138 R=52.855770;X=-95.105 Y=-166.124 Z=-54.228;P=-28.164167 Y=29.668062 R=-159.866928;X=-112.190 Y=-174.519 Z=7.251;P=-61.290878 Y=45.147404 R=-4.937778;0;0;X=-111.397 Y=-173.775 Z=5.692;X=0.373 Y=0.253 Z=-0.892
0:18:407;None;None;X=-106.749 Y=-152.087 Z=-35.211;P=-20.790937 Y=-156.334259 R=55.036495;X=-102.130 Y=-159.246 Z=-35.184;P=-21.259209 Y=57.088707 R=149.770874;X=-114.996 Y=-179.466 Z=12.270;P=-55.223450 Y=51.178299 R=-8.736429;0;0;X=-114.433 Y=-178.771 Z=11.080;X=0.365 Y=0.366 Z=-0.856
0:18:907;None;None;X=-106.179 Y=-152.465 Z=-43.672;P=-12.038522 Y=-163.737244 R=67.503494;X=-97.450 Y=-165.758 Z=-44.400;P=-25.639109 Y=48.471451 R=149.566406;X=-113.430 Y=-182.176 Z=10.558;P=-54.699512 Y=57.629772 R=-12.572929;0;0;X=-113.752 Y=-181.657 Z=10.473;X=0.251 Y=0.476 Z=-0.843
0:19:407;plate;None;X=-97.718 Y=-157.904 Z=-55.488;P=-6.677370 Y=-158.514130 R=61.447136;X=-83.708 Y=-170.683 Z=-50.922;P=-28.574600 Y=32.662300 R=176.903610;X=-109.584 Y=-180.463 Z=6.053;P=-55.774494 Y=66.477287 R=-14.881392;0;0;X=-109.866 Y=-180.464 Z=5.762;X=0.104 Y=0.491 Z=-0.865
0:19:908;None;None;X=-91.535 Y=-160.196 Z=-49.831;P=-14.247029 Y=-157.279617 R=59.101173;X=-80.020 Y=-169.745 Z=-47.070;P=-22.513369 Y=35.530483 R=-172.057648;X=-107.056 Y=-181.388 Z=8.019;P=-57.538044 Y=65.200340 R=-11.516746;0;0;X=-106.037 Y=-180.970 Z=6.286;X=0.192 Y=0.388 Z=-0.902
0:20:407;None;None;X=-101.776 Y=-166.835 Z=-34.685;P=-14.381427 Y=-159.640701 R=70.234268;X=-83.058 Y=-176.684 Z=-33.784;P=8.987312 Y=46.608990 R=-126.371208;X=-110.754 Y=-184.838 Z=12.934;P=-55.448326 Y=67.958778 R=-10.834731;0;0;X=-109.334 Y=-184.245 Z=11.532;X=0.128 Y=0.444 Z=-0.887
0:20:907;None;None;X=-126.238 Y=-161.743 Z=-33.573;P=6.287920 Y=-133.735565 R=29.319775;X=-94.319 Y=-174.254 Z=-32.790;P=0.387859 Y=67.961250 R=-150.912552;X=-116.210 Y=-189.308 Z=14.492;P=-54.775063 Y=66.093216 R=-8.654518;0;0;X=-114.765 Y=-189.121 Z=13.679;X=0.184 Y=0.478 Z=-0.859
0:21:406;None;None;X=-123.081 Y=-158.772 Z=-55.748;P=41.009003 Y=-116.447807 R=-8.873697;X=-106.815 Y=-177.458 Z=-54.818;P=-48.347393 Y=65.073708 R=150.615097;X=-119.948 Y=-185.827 Z=10.206;P=-58.925159 Y=61.810505 R=-7.157199;0;0;X=-119.209 Y=-185.639 Z=9.677;X=0.253 Y=0.388 Z=-0.886
0:21:906;plate;None;X=-119.103 Y=-158.325 Z=-56.140;P=44.404972 Y=-132.276825 R=-32.310932;X=-110.491 Y=-173.407 Z=-54.863;P=-47.156967 Y=61.609695 R=128.233353;X=-120.396 Y=-184.860 Z=8.605;P=-59.066994 Y=58.321548 R=-11.018266;0;0;X=-120.154 Y=-184.755 Z=7.947;X=0.169 Y=0.433 Z=-0.885
0:22:405;None;None;X=-110.824 Y=-158.943 Z=-55.022;P=43.203922 Y=-130.492584 R=-33.502056;X=-110.177 Y=-173.949 Z=-53.370;P=-46.756378 Y=62.585049 R=125.009476;X=-118.876 Y=-184.257 Z=9.114;P=-58.537682 Y=52.016731 R=-8.195415;0;0;X=-119.016 Y=-183.995 Z=8.254;X=0.321 Y=0.358 Z=-0.877
0:22:908;None;None;X=-107.435 Y=-155.700 Z=-54.184;P=40.162647 Y=-128.419495 R=-28.482935;X=-100.913 Y=-167.908 Z=-53.314;P=-48.689819 Y=58.023518 R=141.032349;X=-116.050 Y=-182.322 Z=9.914;P=-56.600208 Y=51.850601 R=-9.221174;0;0;X=-116.098 Y=-182.090 Z=8.725;X=0.343 Y=0.385 Z=-0.857
0:23:407;None;None;X=-122.796 Y=-173.005 Z=-47.787;P=10.322984 Y=-113.538300 R=15.345691;X=-105.131 Y=-192.008 Z=-49.558;P=-15.353042 Y=35.075611 R=-169.928589;X=-118.707 Y=-195.634 Z=17.855;P=-33.745209 Y=56.327217 R=-4.324496;0;0;X=-117.408 Y=-192.700 Z=17.192;X=0.493 Y=0.704 Z=-0.511
0:23:908;None;None;X=-118.685 Y=-177.287 Z=-33.524;P=-4.091987 Y=-110.502701 R=5.016311;X=-99.066 Y=-195.804 Z=-39.306;P=-7.694870 Y=43.006863 R=-166.809113;X=-123.213 Y=-209.509 Z=20.257;P=-26.442406 Y=64.110611 R=-3.923464;0;0;X=-122.487 Y=-207.939 Z=19.527;X=0.403 Y=0.805 Z=-0.434
0:24:410;None;None;X=-117.157 Y=-150.556 Z=-16.005;P=-8.851733 Y=-120.290283 R=10.273371;X=-87.807 Y=-175.424 Z=-20.238;P=8.316602 Y=59.124271 R=-173.169403;X=-124.866 Y=-200.158 Z=16.117;P=-30.152361 Y=60.518192 R=-1.440155;0;0;X=-124.084 Y=-202.556 Z=16.700;X=0.441 Y=0.788 Z=-0.428
0:24:907;None;None;X=-101.433 Y=-125.122 Z=-29.640;P=10.761502 Y=-133.109070 R=5.454940;X=-80.130 Y=-143.900 Z=-30.547;P=-14.332953 Y=55.025715 R=-179.093475;X=-119.854 Y=-174.686 Z=12.723;P=-31.510496 Y=52.653175 R=0.552942;0;0;X=-120.117 Y=-176.377 Z=12.998;X=0.559 Y=0.660 Z=-0.503
0:25:407;None;None;X=-89.173 Y=-113.114 Z=-38.168;P=12.934766 Y=-133.425964 R=7.790200;X=-70.741 Y=-129.006 Z=-39.395;P=-12.780519 Y=46.693279 R=169.486710;X=-113.506 Y=-159.947 Z=3.495;P=-26.357235 Y=50.442516 R=0.501813;0;0;X=-113.423 Y=-160.772 Z=4.138;X=0.514 Y=0.685 Z=-0.517
0:25:908;plate;None;X=-78.157 Y=-110.199 Z=-43.425;P=6.687431 Y=-134.741165 R=-6.111279;X=-69.598 Y=-119.132 Z=-46.421;P=-17.642076 Y=46.359058 R=160.964462;X=-108.998 Y=-153.376 Z=-2.273;P=-27.575596 Y=48.707855 R=0.490050;0;0;X=-108.451 Y=-152.897 Z=-2.955;X=0.523 Y=0.644 Z=-0.559
0:26:408;None;plate;X=-87.380 Y=-124.279 Z=-40.414;P=12.184149 Y=-135.027802 R=-16.079468;X=-77.490 Y=-135.286 Z=-41.132;P=-14.656554 Y=55.440498 R=154.033630;X=-110.825 Y=-165.714 Z=5.696;P=-34.983883 Y=50.125195 R=1.013078;0;0;X=-109.559 Y=-163.298 Z=4.125;X=0.475 Y=0.658 Z=-0.584
0:26:909;None;plate;X=-97.800 Y=-150.545 Z=-37.452;P=12.344774 Y=-136.544678 R=-16.152939;X=-89.730 Y=-160.703 Z=-36.110;P=-17.710339 Y=60.782970 R=142.070251;X=-117.387 Y=-186.698 Z=11.619;P=-45.253193 Y=50.245056 R=2.502033;0;0;X=-115.883 Y=-183.950 Z=10.725;X=0.347 Y=0.553 Z=-0.757
0:27:408;None;plate;X=-107.374 Y=-162.167 Z=-48.168;P=32.895683 Y=-125.803352 R=-18.802929;X=-98.468 Y=-173.377 Z=-46.769;P=-40.467064 Y=58.263191 R=136.763626;X=-121.410 Y=-195.030 Z=10.698;P=-47.879089 Y=51.896198 R=0.016780;0;0;X=-120.977 Y=-194.542 Z=10.168;X=0.379 Y=0.514 Z=-0.770
0:27:908;None;plate;X=-108.991 Y=-160.663 Z=-54.223;P=40.845760 Y=-122.683617 R=-15.766772;X=-98.642 Y=-172.760 Z=-53.775;P=-52.990784 Y=54.930679 R=145.055344;X=-120.905 Y=-189.552 Z=9.012;P=-48.012470 Y=48.118687 R=0.729120;0;0;X=-120.373 Y=-190.263 Z=8.704;X=0.391 Y=0.467 Z=-0.793
0:28:408;None;None;X=-107.094 Y=-156.235 Z=-55.144;P=37.815235 Y=-125.411652 R=-14.971221;X=-97.953 Y=-168.023 Z=-56.507;P=-55.001369 Y=55.609818 R=150.826645;X=-119.225 Y=-184.537 Z=6.452;P=-53.904007 Y=48.672638 R=-1.456544;0;0;X=-118.709 Y=-184.339 Z=5.523;X=0.372 Y=0.426 Z=-0.825
0:28:909;None;None;X=-115.035 Y=-158.456 Z=-50.295;P=6.607402 Y=-126.446899 R=61.519264;X=-94.844 Y=-175.168 Z=-51.861;P=-25.142233 Y=22.401670 R=-142.852020;X=-120.834 Y=-187.120 Z=8.756;P=-52.553387 Y=49.055218 R=-2.335791;0;0;X=-120.094 Y=-186.612 Z=7.622;X=0.386 Y=0.451 Z=-0.805
0:29:408;None;None;X=-122.348 Y=-184.060 Z=-20.758;P=-69.027863 Y=-170.785416 R=86.154404;X=-95.581 Y=-223.042 Z=-21.818;P=59.632999 Y=-10.369739 R=-157.676224;X=-118.909 Y=-204.240 Z=10.000;P=-45.734184 Y=41.146793 R=-1.415862;0;0;X=-118.381 Y=-199.865 Z=9.757;X=0.636 Y=0.302 Z=-0.710
0:29:908;None;None;X=-106.528 Y=-209.285 Z=-23.439;P=-55.563587 Y=-157.975113 R=57.234509;X=-92.352 Y=-242.902 Z=-25.440;P=53.149593 Y=-5.534447 R=-152.512024;X=-111.628 Y=-226.745 Z=13.784;P=-45.424557 Y=33.047062 R=0.041164;0;0;X=-112.164 Y=-225.649 Z=12.814;X=0.598 Y=0.354 Z=-0.719
0:30:408;None;None;X=-69.925 Y=-194.967 Z=-43.258;P=-13.394382 Y=-166.280045 R=83.701729;X=-80.724 Y=-226.062 Z=-40.331;P=33.705833 Y=18.301929 R=-141.068039;X=-96.538 Y=-226.688 Z=7.988;P=-50.709717 Y=32.367016 R=-5.746645;0;0;X=-97.989 Y=-227.132 Z=8.535;X=0.532 Y=0.373 Z=-0.760
0:30:909;None;None;X=-58.518 Y=-187.579 Z=-59.501;P=13.797952 Y=-163.210663 R=95.231506;X=-76.447 Y=-218.289 Z=-49.519;P=21.804653 Y=27.453543 R=-148.183273;X=-81.733 Y=-220.704 Z=2.224;P=-52.950241 Y=35.564556 R=-8.347906;0;0;X=-82.640 Y=-220.955 Z=1.962;X=0.421 Y=0.378 Z=-0.825
0:31:408;None;None;X=-56.465 Y=-186.014 Z=-60.469;P=8.533420 Y=-166.538574 R=91.742317;X=-76.228 Y=-219.931 Z=-48.590;P=16.996256 Y=22.311155 R=-155.994186;X=-77.559 Y=-218.823 Z=0.909;P=-55.517731 Y=35.031017 R=-7.907208;0;0;X=-77.420 Y=-218.558 Z=0.152;X=0.361 Y=0.389 Z=-0.847
0:31:908;None;None;X=-59.074 Y=-190.018 Z=-57.206;P=27.081726 Y=-168.238922 R=50.111580;X=-77.902 Y=-220.367 Z=-47.514;P=12.437678 Y=22.614279 R=-163.622131;X=-79.365 Y=-217.806 Z=2.723;P=-57.342808 Y=34.707661 R=-7.135661;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:32:408;None;None;X=-71.346 Y=-193.284 Z=-43.446;P=17.593254 Y=-169.810745 R=33.782219;X=-86.802 Y=-223.145 Z=-42.527;P=11.463932 Y=23.744448 R=-164.264694;X=-94.908 Y=-219.964 Z=8.043;P=-51.198288 Y=37.353474 R=-4.247286;0;0;X=-91.862 Y=-218.854 Z=6.771;X=0.463 Y=0.424 Z=-0.778
0:32:907;None;None;X=-77.410 Y=-187.717 Z=-35.001;P=24.259848 Y=-169.092697 R=11.994459;X=-96.574 Y=-220.978 Z=-39.431;P=3.998495 Y=25.874327 R=-173.051453;X=-106.745 Y=-217.014 Z=12.132;P=-45.045094 Y=40.051353 R=-3.212953;0;0;X=-105.893 Y=-217.258 Z=11.456;X=0.516 Y=0.468 Z=-0.718
0:33:407;None;None;X=-84.184 Y=-177.204 Z=-28.973;P=19.090590 Y=-174.831680 R=6.688434;X=-87.023 Y=-197.333 Z=-36.888;P=4.001200 Y=21.891157 R=176.037933;X=-111.681 Y=-207.240 Z=12.342;P=-45.148914 Y=44.823311 R=-6.443789;0;0;X=-110.522 Y=-208.068 Z=11.515;X=0.535 Y=0.497 Z=-0.684
0:33:908;None;None;X=-92.593 Y=-162.561 Z=-36.862;P=28.095831 Y=-164.690353 R=-0.822472;X=-90.910 Y=-184.632 Z=-35.358;P=4.582360 Y=25.473461 R=167.860138;X=-113.406 Y=-196.712 Z=10.567;P=-47.215626 Y=51.229446 R=-7.038304;0;0;X=-112.834 Y=-197.706 Z=10.152;X=0.425 Y=0.577 Z=-0.697
0:34:408;None;None;X=-95.797 Y=-156.352 Z=-49.595;P=40.339085 Y=-162.969559 R=-6.364731;X=-92.983 Y=-187.355 Z=-37.104;P=-2.094341 Y=24.633709 R=171.614105;X=-114.470 Y=-188.278 Z=7.276;P=-48.533321 Y=50.106602 R=-7.140210;0;0;X=-113.979 Y=-188.744 Z=7.222;X=0.362 Y=0.503 Z=-0.785
0:34:911;None;None;X=-93.031 Y=-153.792 Z=-54.494;P=38.603451 Y=-162.090790 R=-11.209005;X=-95.490 Y=-188.548 Z=-36.661;P=-3.100954 Y=23.443785 R=173.313354;X=-114.437 Y=-183.999 Z=4.025;P=-53.791199 Y=43.471363 R=-7.767680;0;0;X=-113.957 Y=-183.925 Z=3.291;X=0.387 Y=0.394 Z=-0.833
