Time;RightHandObject;LeftHandObject;RightHandPos;RightHandRot;LeftHandPos;LeftHandRot;HeadPos;HeadRot;ObjectPut;TotalErrors;EyeTrackerPos;EyeTrackerDir
0:0:147;None;None;X=-6.744 Y=-206.852 Z=-1.480;P=-22.898529 Y=-176.088486 R=81.063110;X=-2.255 Y=-212.864 Z=3.321;P=23.065275 Y=51.140190 R=136.320633;X=-35.905 Y=-225.749 Z=32.391;P=-28.229519 Y=28.944704 R=0.946219;0;0;X=-35.530 Y=-224.933 Z=31.832;X=0.739 Y=0.323 Z=-0.591
0:0:648;None;None;X=-12.705 Y=-208.699 Z=1.895;P=-42.008263 Y=-179.820435 R=71.749184;X=-1.771 Y=-214.559 Z=3.083;P=22.720467 Y=49.605297 R=136.045685;X=-35.417 Y=-225.770 Z=32.384;P=-28.510527 Y=29.540033 R=0.849573;0;0;X=-34.830 Y=-225.490 Z=31.875;X=0.740 Y=0.366 Z=-0.564
0:1:148;None;None;X=-33.007 Y=-203.801 Z=-10.235;P=-21.877491 Y=-145.559769 R=51.192268;X=-4.947 Y=-221.564 Z=0.327;P=19.285051 Y=38.400463 R=129.576935;X=-38.146 Y=-224.858 Z=29.856;P=-40.681053 Y=37.210526 R=1.227074;0;0;X=-37.687 Y=-223.640 Z=29.614;X=0.610 Y=0.346 Z=-0.713
0:1:649;None;None;X=-38.976 Y=-204.635 Z=-13.839;P=-10.429657 Y=-134.925674 R=46.022034;X=-1.418 Y=-210.010 Z=5.103;P=18.828352 Y=60.379154 R=147.237839;X=-40.327 Y=-226.706 Z=30.225;P=-37.922935 Y=34.295376 R=2.623681;0;0;X=-39.335 Y=-226.670 Z=29.574;X=0.731 Y=0.308 Z=-0.608
0:2:149;None;None;X=-38.976 Y=-204.635 Z=-13.839;P=-10.429657 Y=-134.925674 R=46.022034;X=-1.256 Y=-208.243 Z=3.554;P=17.667171 Y=59.720001 R=150.036774;X=-38.477 Y=-225.074 Z=31.057;P=-35.346523 Y=35.239822 R=1.616154;0;0;X=-38.145 Y=-225.834 Z=30.523;X=0.655 Y=0.460 Z=-0.600
0:2:647;None;None;X=-38.976 Y=-204.635 Z=-13.839;P=-10.429657 Y=-134.925674 R=46.022034;X=12.525 Y=-202.867 Z=3.458;P=17.100744 Y=60.467621 R=151.411804;X=-24.757 Y=-220.563 Z=31.119;P=-34.234947 Y=36.804527 R=2.867841;0;0;X=-25.695 Y=-220.531 Z=30.352;X=0.593 Y=0.445 Z=-0.671
0:3:148;None;None;X=-11.815 Y=-193.488 Z=-8.631;P=-16.557423 Y=-134.473007 R=43.055130;X=19.194 Y=-204.252 Z=0.613;P=21.015467 Y=61.330696 R=150.271332;X=-13.546 Y=-215.282 Z=30.547;P=-39.046047 Y=40.783974 R=1.134361;0;0;X=-14.127 Y=-216.183 Z=30.113;X=0.538 Y=0.454 Z=-0.710
0:3:648;None;None;X=25.640 Y=-177.022 Z=-23.749;P=-3.573336 Y=-156.978638 R=58.682510;X=22.515 Y=-220.044 Z=-4.483;P=19.055885 Y=29.148510 R=142.394760;X=-0.299 Y=-203.965 Z=26.261;P=-43.086777 Y=39.565453 R=-1.361266;0;0;X=-1.396 Y=-205.388 Z=26.809;X=0.488 Y=0.409 Z=-0.771
0:4:148;None;None;X=33.140 Y=-172.700 Z=-36.787;P=15.106848 Y=-151.419067 R=72.534393;X=22.351 Y=-224.042 Z=-5.355;P=23.834463 Y=25.681641 R=145.785034;X=7.488 Y=-200.333 Z=20.084;P=-47.699795 Y=41.415806 R=-4.514039;0;0;X=7.715 Y=-200.234 Z=19.435;X=0.435 Y=0.396 Z=-0.809
0:4:649;orange;None;X=31.106 Y=-175.402 Z=-37.070;P=19.380531 Y=-157.168945 R=63.871567;X=22.351 Y=-224.042 Z=-5.355;P=23.834463 Y=25.681641 R=145.785034;X=5.821 Y=-201.724 Z=21.349;P=-46.561272 Y=41.335857 R=-3.828859;0;0;X=7.119 Y=-201.411 Z=20.164;X=0.431 Y=0.377 Z=-0.820
0:5:149;None;None;X=25.235 Y=-177.074 Z=-25.056;P=5.012942 Y=-156.180557 R=59.132122;X=22.351 Y=-224.042 Z=-5.355;P=23.834463 Y=25.681641 R=145.785034;X=-0.843 Y=-207.757 Z=25.766;P=-41.556149 Y=42.967911 R=-3.532441;0;0;X=1.038 Y=-207.365 Z=24.565;X=0.441 Y=0.425 Z=-0.791
0:5:648;None;None;X=18.022 Y=-180.835 Z=-20.618;P=1.200822 Y=-155.050095 R=52.727772;X=22.351 Y=-224.042 Z=-5.355;P=23.834463 Y=25.681641 R=145.785034;X=-4.923 Y=-211.575 Z=27.473;P=-41.041744 Y=41.345116 R=-3.500426;0;0;X=-3.289 Y=-210.989 Z=26.370;X=0.441 Y=0.416 Z=-0.795
0:6:148;None;None;X=-1.342 Y=-189.695 Z=-13.834;P=-9.478956 Y=-156.475311 R=52.997269;X=15.364 Y=-223.029 Z=0.574;P=27.099983 Y=34.890911 R=137.924500;X=-12.326 Y=-218.180 Z=30.600;P=-36.575550 Y=42.557072 R=-4.106871;0;0;X=-10.400 Y=-217.385 Z=29.373;X=0.532 Y=0.516 Z=-0.671
0:6:648;None;None;X=13.067 Y=-184.851 Z=-19.018;P=24.516991 Y=-151.165985 R=-32.068878;X=10.848 Y=-222.352 Z=0.998;P=29.478365 Y=38.514187 R=136.271576;X=-10.447 Y=-213.917 Z=29.115;P=-32.701317 Y=39.096931 R=-2.837463;0;0;X=-11.700 Y=-214.853 Z=29.631;X=0.548 Y=0.485 Z=-0.682
0:7:150;None;None;X=29.888 Y=-178.130 Z=-25.279;P=9.315346 Y=-158.074600 R=-83.171585;X=14.963 Y=-223.840 Z=-0.315;P=30.865597 Y=37.163971 R=139.457535;X=2.239 Y=-204.934 Z=21.875;P=-36.851303 Y=42.774067 R=-2.936585;0;0;X=2.288 Y=-205.126 Z=21.380;X=0.485 Y=0.471 Z=-0.737
0:7:648;None;None;X=29.071 Y=-178.450 Z=-13.608;P=-8.759403 Y=-157.569382 R=-91.977798;X=14.963 Y=-223.840 Z=-0.315;P=30.865597 Y=37.163971 R=139.457535;X=2.253 Y=-206.531 Z=25.182;P=-32.407867 Y=44.934437 R=-3.052187;0;0;X=3.183 Y=-205.552 Z=23.854;X=0.501 Y=0.499 Z=-0.707
0:8:148;orange;None;X=21.503 Y=-177.233 Z=-0.794;P=-22.965561 Y=-153.940460 R=-95.362030;X=14.963 Y=-223.840 Z=-0.315;P=30.865597 Y=37.163971 R=139.457535;X=-2.401 Y=-209.658 Z=30.622;P=-24.950399 Y=53.764202 R=-3.453522;0;0;X=-1.352 Y=-208.670 Z=29.444;X=0.484 Y=0.626 Z=-0.612
0:8:649;orange;None;X=-0.615 Y=-173.420 Z=5.250;P=-35.114075 Y=-138.441177 R=-93.403580;X=14.963 Y=-223.840 Z=-0.315;P=30.865597 Y=37.163971 R=139.457535;X=-9.489 Y=-209.028 Z=30.119;P=-34.999844 Y=79.904106 R=-2.301238;0;0;X=-8.130 Y=-208.614 Z=30.116;X=0.301 Y=0.760 Z=-0.576
0:9:149;orange;None;X=-27.932 Y=-164.841 Z=-5.901;P=-17.651905 Y=-113.113060 R=-92.004478;X=14.963 Y=-223.840 Z=-0.315;P=30.865597 Y=37.163971 R=139.457535;X=-24.936 Y=-201.202 Z=29.400;P=-39.852985 Y=99.062050 R=-5.894501;0;0;X=-21.988 Y=-201.848 Z=28.701;X=-0.121 Y=0.724 Z=-0.679
0:9:649;orange;None;X=-55.359 Y=-149.423 Z=-16.705;P=13.431177 Y=-94.137337 R=-70.715454;X=14.963 Y=-223.840 Z=-0.315;P=30.865597 Y=37.163971 R=139.457535;X=-39.331 Y=-189.935 Z=28.997;P=-39.449577 Y=104.355515 R=-6.881720;0;0;X=-38.527 Y=-190.635 Z=28.276;X=-0.167 Y=0.667 Z=-0.726
0:10:150;orange;None;X=-59.817 Y=-142.519 Z=-22.891;P=14.672414 Y=-67.445992 R=17.791653;X=14.963 Y=-223.840 Z=-0.315;P=30.865597 Y=37.163971 R=139.457535;X=-42.648 Y=-183.499 Z=27.901;P=-42.916981 Y=103.788399 R=-7.587926;0;0;X=-43.189 Y=-183.036 Z=27.202;X=-0.213 Y=0.634 Z=-0.744
0:10:649;None;None;X=-56.151 Y=-152.233 Z=-17.994;P=8.662086 Y=-72.385033 R=26.049751;X=14.963 Y=-223.840 Z=-0.315;P=30.865597 Y=37.163971 R=139.457535;X=-37.006 Y=-191.177 Z=28.828;P=-40.794788 Y=101.747803 R=-7.975170;1;0;X=-38.328 Y=-188.929 Z=28.034;X=-0.140 Y=0.612 Z=-0.778
0:11:149;None;None;X=-47.198 Y=-173.055 Z=-17.993;P=-19.417250 Y=-55.806210 R=8.521151;X=14.963 Y=-223.840 Z=-0.315;P=30.865597 Y=37.163971 R=139.457535;X=-21.806 Y=-204.913 Z=29.474;P=-39.824764 Y=77.044037 R=-3.505221;1;0;X=-22.682 Y=-202.530 Z=28.842;X=0.245 Y=0.639 Z=-0.729
0:11:650;None;None;X=-20.086 Y=-181.788 Z=-22.206;P=-10.818350 Y=-90.928207 R=13.950607;X=17.016 Y=-209.985 Z=1.338;P=30.074789 Y=63.381073 R=140.260254;X=-9.989 Y=-218.494 Z=28.985;P=-41.749107 Y=34.911884 R=4.668954;1;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:12:150;None;None;X=-20.425 Y=-178.386 Z=-32.047;P=-10.813514 Y=-90.930252 R=13.932425;X=29.417 Y=-205.719 Z=0.530;P=18.399054 Y=57.963024 R=144.003860;X=-8.148 Y=-222.218 Z=29.629;P=-36.967587 Y=33.057499 R=2.187938;1;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:12:650;None;None;X=-20.340 Y=-178.397 Z=-31.962;P=-10.813487 Y=-90.930252 R=13.932421;X=30.524 Y=-207.329 Z=0.952;P=18.174156 Y=55.499626 R=141.233704;X=-7.302 Y=-221.992 Z=29.565;P=-37.511044 Y=34.828564 R=1.920270;1;0;X=-6.535 Y=-221.956 Z=28.923;X=0.606 Y=0.396 Z=-0.690
0:13:150;None;None;X=-20.340 Y=-178.397 Z=-31.962;P=-10.813487 Y=-90.930252 R=13.932421;X=30.117 Y=-208.018 Z=-1.349;P=13.319319 Y=55.251656 R=138.893082;X=-7.768 Y=-217.902 Z=25.780;P=-52.970879 Y=52.947552 R=-4.737580;1;0;X=-7.737 Y=-217.665 Z=25.924;X=0.366 Y=0.448 Z=-0.816
0:13:648;None;None;X=-20.340 Y=-178.397 Z=-31.962;P=-10.813487 Y=-90.930252 R=13.932421;X=27.447 Y=-207.580 Z=-4.397;P=13.189252 Y=58.221416 R=146.620346;X=-8.809 Y=-215.927 Z=25.120;P=-57.170506 Y=59.437164 R=-6.775272;1;0;X=-8.793 Y=-215.445 Z=24.339;X=0.432 Y=0.202 Z=-0.879
0:14:151;None;None;X=-12.410 Y=-187.746 Z=-21.449;P=-5.707954 Y=-115.551086 R=11.992227;X=30.598 Y=-210.162 Z=3.075;P=19.285652 Y=54.757141 R=145.562408;X=-8.464 Y=-217.571 Z=29.749;P=-36.148342 Y=44.882530 R=0.136324;1;0;X=-7.754 Y=-216.851 Z=28.885;X=0.571 Y=0.503 Z=-0.648
0:14:649;None;None;X=-14.605 Y=-187.498 Z=-20.661;P=-5.632242 Y=-115.192528 R=15.443532;X=29.747 Y=-210.921 Z=3.912;P=22.154284 Y=53.737953 R=147.848801;X=-9.570 Y=-217.511 Z=30.294;P=-35.849606 Y=45.448883 R=-0.133087;1;0;X=-8.316 Y=-217.883 Z=29.562;X=0.525 Y=0.580 Z=-0.623
0:15:149;None;None;X=15.812 Y=-173.056 Z=-10.527;P=-14.100939 Y=-128.325500 R=18.029545;X=28.684 Y=-212.521 Z=-0.376;P=22.641066 Y=46.166061 R=142.516800;X=0.683 Y=-206.470 Z=29.264;P=-36.442833 Y=44.659348 R=-2.098573;1;0;X=-1.478 Y=-207.832 Z=29.147;X=0.544 Y=0.507 Z=-0.668
0:15:649;None;None;X=43.679 Y=-159.877 Z=-34.438;P=4.473617 Y=-115.955910 R=49.653290;X=32.820 Y=-212.074 Z=-4.146;P=24.314215 Y=45.710636 R=141.768143;X=23.497 Y=-193.938 Z=19.108;P=-41.520870 Y=51.498322 R=-3.607850;1;0;X=22.679 Y=-194.863 Z=19.781;X=0.360 Y=0.507 Z=-0.783
