Time;RightHandObject;LeftHandObject;RightHandPos;RightHandRot;LeftHandPos;LeftHandRot;HeadPos;HeadRot;ObjectPut;TotalErrors;EyeTrackerPos;EyeTrackerDir
0:0:494;None;None;X=-10.781 Y=-231.377 Z=-25.742;P=-37.035690 Y=-135.006790 R=58.862404;X=-3.768 Y=-254.035 Z=-58.160;P=-22.666391 Y=90.768608 R=-135.205643;X=-15.098 Y=-267.507 Z=15.044;P=-13.174991 Y=79.670502 R=-0.647033;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:0:985;None;None;X=-30.058 Y=-253.764 Z=-72.751;P=35.714005 Y=-123.819763 R=54.333420;X=-3.768 Y=-254.035 Z=-58.160;P=-22.666391 Y=90.768608 R=-135.205643;X=-12.020 Y=-263.799 Z=11.812;P=-30.905020 Y=59.677792 R=0.034636;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:1:483;None;None;X=-30.058 Y=-253.764 Z=-72.751;P=35.714005 Y=-123.819763 R=54.333420;X=-3.768 Y=-254.035 Z=-58.160;P=-22.666391 Y=90.768608 R=-135.205643;X=-12.774 Y=-261.041 Z=10.535;P=-38.006924 Y=71.040451 R=1.092827;0;0;X=-12.669 Y=-260.707 Z=10.298;X=0.105 Y=0.669 Z=-0.736
0:1:982;None;None;X=-30.058 Y=-253.764 Z=-72.751;P=35.714005 Y=-123.819763 R=54.333420;X=-3.768 Y=-254.035 Z=-58.160;P=-22.666391 Y=90.768608 R=-135.205643;X=-10.868 Y=-260.472 Z=8.782;P=-44.809715 Y=66.220345 R=1.393471;0;0;X=-11.901 Y=-259.285 Z=8.346;X=0.398 Y=0.540 Z=-0.741
0:2:484;None;None;X=-30.058 Y=-253.764 Z=-72.751;P=35.714005 Y=-123.819763 R=54.333420;X=-3.768 Y=-254.035 Z=-58.160;P=-22.666391 Y=90.768608 R=-135.205643;X=-13.479 Y=-261.328 Z=6.776;P=-50.165184 Y=80.661087 R=4.185392;0;0;X=-13.253 Y=-260.425 Z=6.963;X=0.043 Y=0.676 Z=-0.736
0:2:986;None;None;X=-30.058 Y=-253.764 Z=-72.751;P=35.714005 Y=-123.819763 R=54.333420;X=-3.768 Y=-254.035 Z=-58.160;P=-22.666391 Y=90.768608 R=-135.205643;X=-24.841 Y=-255.568 Z=7.050;P=-46.484158 Y=66.106064 R=1.196127;0;0;X=-21.953 Y=-256.659 Z=6.800;X=0.194 Y=0.632 Z=-0.750
0:3:487;None;None;X=-30.058 Y=-253.764 Z=-72.751;P=35.714005 Y=-123.819763 R=54.333420;X=-3.768 Y=-254.035 Z=-58.160;P=-22.666391 Y=90.768608 R=-135.205643;X=-33.995 Y=-247.436 Z=7.040;P=-47.543457 Y=53.853104 R=10.014191;0;0;X=-33.488 Y=-247.134 Z=6.727;X=0.354 Y=0.543 Z=-0.762
0:3:986;None;None;X=-30.058 Y=-253.764 Z=-72.751;P=35.714005 Y=-123.819763 R=54.333420;X=-3.768 Y=-254.035 Z=-58.160;P=-22.666391 Y=90.768608 R=-135.205643;X=-42.094 Y=-242.828 Z=7.248;P=-44.598473 Y=43.739357 R=6.343001;0;0;X=-38.958 Y=-244.470 Z=7.424;X=0.221 Y=0.603 Z=-0.767
0:4:486;None;None;X=-30.058 Y=-253.764 Z=-72.751;P=35.714005 Y=-123.819763 R=54.333420;X=-3.768 Y=-254.035 Z=-58.160;P=-22.666391 Y=90.768608 R=-135.205643;X=-61.869 Y=-228.954 Z=7.414;P=-43.343182 Y=23.180185 R=5.692491;0;0;X=-60.616 Y=-228.074 Z=6.982;X=0.723 Y=0.012 Z=-0.690
0:4:988;None;None;X=-30.058 Y=-253.764 Z=-72.751;P=35.714005 Y=-123.819763 R=54.333420;X=-3.768 Y=-254.035 Z=-58.160;P=-22.666391 Y=90.768608 R=-135.205643;X=-67.066 Y=-230.103 Z=8.313;P=-38.939018 Y=8.374008 R=8.078947;0;0;X=-66.423 Y=-228.925 Z=7.716;X=0.791 Y=-0.078 Z=-0.607
0:5:487;None;None;X=-30.058 Y=-253.764 Z=-72.751;P=35.714005 Y=-123.819763 R=54.333420;X=-3.768 Y=-254.035 Z=-58.160;P=-22.666391 Y=90.768608 R=-135.205643;X=-66.558 Y=-235.076 Z=9.136;P=-36.837238 Y=-9.263073 R=6.538027;0;0;X=-65.890 Y=-233.808 Z=8.753;X=0.665 Y=-0.272 Z=-0.695
0:5:987;None;None;X=-30.058 Y=-253.764 Z=-72.751;P=35.714005 Y=-123.819763 R=54.333420;X=-3.768 Y=-254.035 Z=-58.160;P=-22.666391 Y=90.768608 R=-135.205643;X=-67.354 Y=-235.646 Z=8.912;P=-37.104267 Y=-9.145794 R=5.267222;0;0;X=-66.532 Y=-234.727 Z=8.454;X=0.697 Y=-0.193 Z=-0.691
0:6:487;None;None;X=-30.058 Y=-253.764 Z=-72.751;P=35.714005 Y=-123.819763 R=54.333420;X=-3.768 Y=-254.035 Z=-58.160;P=-22.666391 Y=90.768608 R=-135.205643;X=-61.724 Y=-241.663 Z=8.051;P=-38.045254 Y=-2.762299 R=7.040497;0;0;X=-62.611 Y=-239.152 Z=7.664;X=0.684 Y=-0.161 Z=-0.712
0:6:987;None;None;X=-30.058 Y=-253.764 Z=-72.751;P=35.714005 Y=-123.819763 R=54.333420;X=-4.466 Y=-254.108 Z=-51.474;P=-28.913158 Y=32.243305 R=176.659912;X=-39.924 Y=-257.229 Z=7.351;P=-43.956749 Y=21.702374 R=8.322390;0;0;X=-40.959 Y=-255.757 Z=6.544;X=0.552 Y=0.062 Z=-0.832
0:7:487;None;None;X=-30.058 Y=-253.764 Z=-72.751;P=35.714005 Y=-123.819763 R=54.333420;X=-32.854 Y=-260.492 Z=-60.893;P=-37.400940 Y=77.890076 R=-148.188400;X=-37.434 Y=-261.010 Z=7.430;P=-46.997856 Y=31.426191 R=7.020989;0;0;X=-36.863 Y=-260.351 Z=7.035;X=0.506 Y=0.235 Z=-0.830
0:7:986;None;None;X=-30.058 Y=-253.764 Z=-72.751;P=35.714005 Y=-123.819763 R=54.333420;X=-32.854 Y=-260.494 Z=-60.894;P=-37.418686 Y=77.888580 R=-148.194580;X=-47.635 Y=-257.060 Z=9.333;P=-39.694290 Y=45.993183 R=3.089819;0;0;X=-45.916 Y=-257.219 Z=8.888;X=0.430 Y=0.623 Z=-0.653
0:8:487;None;None;X=-30.058 Y=-253.764 Z=-72.751;P=35.714005 Y=-123.819763 R=54.333420;X=-32.854 Y=-260.494 Z=-60.894;P=-37.418686 Y=77.888580 R=-148.194580;X=-51.086 Y=-257.318 Z=10.055;P=-39.273006 Y=57.340992 R=4.932055;0;0;X=-51.054 Y=-256.429 Z=9.880;X=0.230 Y=0.680 Z=-0.696
0:8:986;None;None;X=-30.058 Y=-253.764 Z=-72.751;P=35.714005 Y=-123.819763 R=54.333420;X=-32.854 Y=-260.494 Z=-60.894;P=-37.418686 Y=77.888580 R=-148.194580;X=-45.241 Y=-260.663 Z=10.811;P=-37.926643 Y=52.590954 R=4.511589;0;0;X=-46.132 Y=-259.411 Z=10.165;X=0.443 Y=0.628 Z=-0.640
0:9:487;None;None;X=-30.058 Y=-253.764 Z=-72.751;P=35.714005 Y=-123.819763 R=54.333420;X=-32.854 Y=-260.494 Z=-60.894;P=-37.418686 Y=77.888580 R=-148.194580;X=-43.041 Y=-261.056 Z=11.262;P=-35.579102 Y=56.571270 R=1.641178;0;0;X=-43.248 Y=-260.059 Z=10.699;X=0.357 Y=0.759 Z=-0.545
0:9:987;None;None;X=-30.058 Y=-253.764 Z=-72.751;P=35.714005 Y=-123.819763 R=54.333420;X=-32.854 Y=-260.494 Z=-60.894;P=-37.418686 Y=77.888580 R=-148.194580;X=-42.104 Y=-261.743 Z=10.353;P=-39.041378 Y=49.719643 R=2.002373;0;0;X=-42.650 Y=-260.464 Z=9.732;X=0.511 Y=0.429 Z=-0.745
0:10:488;None;None;X=-30.058 Y=-253.764 Z=-72.751;P=35.714005 Y=-123.819763 R=54.333420;X=-22.527 Y=-250.084 Z=-43.810;P=-17.307924 Y=63.801517 R=-154.763275;X=-44.301 Y=-261.776 Z=10.326;P=-38.907921 Y=55.735046 R=1.583399;0;0;X=-44.304 Y=-260.887 Z=9.779;X=0.356 Y=0.674 Z=-0.648
0:10:988;None;None;X=-30.058 Y=-253.764 Z=-72.751;P=35.714005 Y=-123.819763 R=54.333420;X=-19.141 Y=-244.942 Z=-39.567;P=-15.510969 Y=61.145790 R=-149.958878;X=-44.551 Y=-263.138 Z=10.022;P=-39.094913 Y=47.626251 R=4.906312;0;0;X=-44.752 Y=-262.071 Z=9.412;X=0.609 Y=0.354 Z=-0.710
0:11:487;None;None;X=-30.058 Y=-253.764 Z=-72.751;P=35.714005 Y=-123.819763 R=54.333420;X=-18.615 Y=-244.120 Z=-42.322;P=-21.532082 Y=60.394825 R=-154.521790;X=-44.139 Y=-263.870 Z=10.541;P=-35.750340 Y=47.376179 R=3.333997;0;0;X=-44.086 Y=-262.974 Z=9.778;X=0.531 Y=0.458 Z=-0.713
