Time;RightHandObject;LeftHandObject;RightHandPos;RightHandRot;LeftHandPos;LeftHandRot;HeadPos;HeadRot;ObjectPut;TotalErrors;EyeTrackerPos;EyeTrackerDir
0:0:447;None;None;X=-55.316 Y=-172.119 Z=1.618;P=-30.599014 Y=-131.752151 R=57.638924;X=-72.174 Y=-190.276 Z=-32.927;P=55.644474 Y=83.424469 R=-140.507004;X=-74.809 Y=-205.958 Z=28.506;P=-24.230471 Y=51.547348 R=-1.623750;0;0;X=-74.351 Y=-205.328 Z=28.104;X=0.524 Y=0.716 Z=-0.462
0:0:948;None;None;X=-63.720 Y=-182.800 Z=-4.478;P=-47.878437 Y=-126.514778 R=27.276150;X=-72.174 Y=-190.276 Z=-32.927;P=55.644474 Y=83.424469 R=-140.507004;X=-73.843 Y=-206.124 Z=27.491;P=-28.432484 Y=45.970352 R=-2.163696;0;0;X=-73.504 Y=-205.462 Z=27.331;X=0.623 Y=0.597 Z=-0.505
0:1:448;None;None;X=-61.251 Y=-190.995 Z=-14.627;P=-29.168827 Y=-145.148071 R=25.335886;X=-72.174 Y=-190.276 Z=-32.927;P=55.644474 Y=83.424469 R=-140.507004;X=-69.357 Y=-209.777 Z=23.764;P=-42.869751 Y=25.972342 R=-0.644409;0;0;X=-69.196 Y=-209.196 Z=23.284;X=0.592 Y=0.224 Z=-0.774
0:1:948;None;None;X=-60.013 Y=-194.745 Z=-15.889;P=-25.110800 Y=-155.757599 R=28.866440;X=-72.174 Y=-190.276 Z=-32.927;P=55.644474 Y=83.424469 R=-140.507004;X=-70.032 Y=-209.656 Z=21.756;P=-49.667927 Y=26.595572 R=0.941442;0;0;X=-69.535 Y=-209.230 Z=21.329;X=0.534 Y=0.163 Z=-0.829
0:2:450;None;None;X=-65.091 Y=-194.643 Z=-18.139;P=-21.206692 Y=-164.776245 R=36.685089;X=-72.174 Y=-190.276 Z=-32.927;P=55.644474 Y=83.424469 R=-140.507004;X=-75.676 Y=-204.831 Z=20.844;P=-50.790920 Y=54.877628 R=-9.413554;0;0;X=-74.823 Y=-204.933 Z=20.351;X=0.300 Y=0.424 Z=-0.855
0:2:946;None;None;X=-74.351 Y=-196.749 Z=-22.560;P=-16.477127 Y=-167.179108 R=35.032570;X=-72.174 Y=-190.276 Z=-32.927;P=55.644474 Y=83.424469 R=-140.507004;X=-78.064 Y=-203.563 Z=19.601;P=-54.919464 Y=48.723850 R=-4.003998;0;0;X=-78.092 Y=-202.725 Z=18.784;X=0.286 Y=0.377 Z=-0.881
0:3:449;None;None;X=-67.886 Y=-205.315 Z=-21.629;P=-12.584015 Y=-143.946304 R=15.229711;X=-72.174 Y=-190.276 Z=-32.927;P=55.644474 Y=83.424469 R=-140.507004;X=-73.693 Y=-213.017 Z=22.038;P=-46.596981 Y=52.410568 R=2.318238;0;0;X=-74.197 Y=-211.777 Z=21.309;X=0.512 Y=0.291 Z=-0.808
0:3:946;None;None;X=-61.071 Y=-208.256 Z=-22.170;P=-15.733340 Y=-142.755966 R=35.864662;X=-72.174 Y=-190.276 Z=-32.927;P=55.644474 Y=83.424469 R=-140.507004;X=-65.921 Y=-219.338 Z=20.555;P=-50.047291 Y=56.834595 R=1.344601;0;0;X=-66.728 Y=-218.938 Z=20.038;X=0.421 Y=0.403 Z=-0.813
0:4:444;None;None;X=-56.841 Y=-199.030 Z=-28.940;P=-2.365807 Y=-148.022781 R=53.230312;X=-72.174 Y=-190.276 Z=-32.927;P=55.644474 Y=83.424469 R=-140.507004;X=-59.628 Y=-211.382 Z=19.953;P=-51.319626 Y=52.889938 R=-0.153688;0;0;X=-59.940 Y=-212.297 Z=19.298;X=0.376 Y=0.345 Z=-0.860
0:4:942;None;None;X=-49.813 Y=-193.775 Z=-32.712;P=1.970052 Y=-153.668304 R=56.548817;X=-72.174 Y=-190.276 Z=-32.927;P=55.644474 Y=83.424469 R=-140.507004;X=-53.531 Y=-208.010 Z=19.870;P=-48.660431 Y=37.327465 R=6.001948;0;0;X=-53.736 Y=-207.844 Z=19.488;X=0.597 Y=0.272 Z=-0.755
0:5:440;None;None;X=-44.319 Y=-188.319 Z=-41.708;P=18.746424 Y=-145.829483 R=67.804901;X=-72.174 Y=-190.276 Z=-32.927;P=55.644474 Y=83.424469 R=-140.507004;X=-48.619 Y=-208.387 Z=18.941;P=-53.495899 Y=39.455292 R=8.601380;0;0;X=-49.856 Y=-206.832 Z=18.027;X=0.594 Y=0.275 Z=-0.756
0:5:940;None;None;X=-44.134 Y=-192.682 Z=-36.908;P=4.917217 Y=-151.403519 R=56.207161;X=-32.579 Y=-223.660 Z=-46.904;P=-31.939970 Y=39.925068 R=-151.454498;X=-52.035 Y=-212.651 Z=20.894;P=-44.852356 Y=49.899158 R=-2.016663;0;0;X=-51.100 Y=-211.823 Z=19.775;X=0.549 Y=0.421 Z=-0.722
0:6:439;None;None;X=-48.304 Y=-189.816 Z=-36.009;P=3.702304 Y=-143.628235 R=59.132832;X=-34.560 Y=-218.806 Z=-46.902;P=-40.796635 Y=48.580040 R=-154.515076;X=-54.317 Y=-211.515 Z=21.337;P=-43.731693 Y=59.941353 R=-2.588871;0;0;X=-54.634 Y=-210.798 Z=20.823;X=0.449 Y=0.500 Z=-0.741
0:6:941;None;None;X=-49.802 Y=-187.724 Z=-36.683;P=4.332880 Y=-139.088242 R=55.911278;X=-34.587 Y=-214.932 Z=-47.294;P=-36.241894 Y=56.439308 R=-152.466980;X=-53.803 Y=-208.179 Z=20.952;P=-44.647888 Y=68.784294 R=-6.879186;0;0;X=-54.240 Y=-207.680 Z=20.476;X=0.359 Y=0.545 Z=-0.757
0:7:444;None;None;X=-55.479 Y=-185.065 Z=-31.350;P=5.884023 Y=-146.487152 R=53.041229;X=-40.826 Y=-205.974 Z=-40.674;P=-24.801680 Y=56.129189 R=-157.398102;X=-54.431 Y=-207.959 Z=19.400;P=-53.731251 Y=44.083424 R=-0.639374;0;0;X=-54.045 Y=-207.635 Z=18.603;X=0.316 Y=0.308 Z=-0.898
