Time;RightHandObject;LeftHandObject;RightHandPos;RightHandRot;LeftHandPos;LeftHandRot;HeadPos;HeadRot;ObjectPut;TotalErrors;EyeTrackerPos;EyeTrackerDir
0:0:334;None;None;X=-101.622 Y=-188.519 Z=2.400;P=-27.111738 Y=-120.014000 R=-10.220292;X=-95.588 Y=-209.484 Z=-55.556;P=-38.650539 Y=2.276478 R=-149.146027;X=-114.079 Y=-218.328 Z=25.028;P=-23.400234 Y=69.641312 R=0.084505;0;1;X=-114.867 Y=-217.427 Z=24.635;X=0.294 Y=0.868 Z=-0.401
0:0:833;None;None;X=-97.925 Y=-213.478 Z=-9.157;P=-40.956764 Y=-159.284012 R=-0.240861;X=-95.588 Y=-209.484 Z=-55.556;P=-38.650539 Y=2.276478 R=-149.146027;X=-105.135 Y=-222.825 Z=23.846;P=-29.892178 Y=26.670933 R=3.388582;0;1;X=-106.440 Y=-221.303 Z=23.420;X=0.790 Y=0.221 Z=-0.571
0:1:333;None;None;X=-75.011 Y=-212.560 Z=-21.669;P=-8.199444 Y=-178.719574 R=18.809914;X=-95.588 Y=-209.484 Z=-55.556;P=-38.650539 Y=2.276478 R=-149.146027;X=-84.094 Y=-218.648 Z=21.926;P=-37.597134 Y=11.690727 R=7.985401;0;1;X=-86.872 Y=-218.938 Z=21.253;X=0.815 Y=0.010 Z=-0.579
0:1:833;None;None;X=-47.543 Y=-218.843 Z=-20.101;P=-9.126669 Y=165.303391 R=30.680878;X=-95.588 Y=-209.484 Z=-55.556;P=-38.650539 Y=2.276478 R=-149.146027;X=-64.136 Y=-218.762 Z=22.707;P=-38.761829 Y=4.697893 R=9.107703;0;1;X=-65.285 Y=-217.387 Z=22.040;X=0.812 Y=-0.049 Z=-0.582
0:2:332;None;None;X=-42.780 Y=-228.468 Z=-29.321;P=9.908152 Y=172.349991 R=21.145531;X=-95.588 Y=-209.484 Z=-55.556;P=-38.650539 Y=2.276478 R=-149.146027;X=-50.410 Y=-233.550 Z=21.642;P=-41.159908 Y=21.160727 R=6.233309;0;1;X=-51.687 Y=-230.956 Z=20.762;X=0.601 Y=0.290 Z=-0.745
0:2:833;None;None;X=-17.632 Y=-228.928 Z=-39.946;P=10.793468 Y=-144.938782 R=26.777792;X=-95.588 Y=-209.484 Z=-55.556;P=-38.650539 Y=2.276478 R=-149.146027;X=-35.930 Y=-244.460 Z=20.402;P=-45.686089 Y=36.861233 R=1.887253;0;1;X=-37.960 Y=-243.572 Z=20.048;X=0.575 Y=0.320 Z=-0.753
0:3:333;None;None;X=9.157 Y=-216.699 Z=-52.992;P=18.699610 Y=-118.009407 R=38.528927;X=-95.588 Y=-209.484 Z=-55.556;P=-38.650539 Y=2.276478 R=-149.146027;X=-13.992 Y=-235.940 Z=18.207;P=-48.953945 Y=34.299591 R=5.615074;0;1;X=-16.357 Y=-236.437 Z=17.905;X=0.445 Y=0.288 Z=-0.848
0:3:834;orange;None;X=14.157 Y=-213.261 Z=-57.564;P=25.089340 Y=-110.829727 R=43.268700;X=-95.588 Y=-209.484 Z=-55.556;P=-38.650539 Y=2.276478 R=-149.146027;X=-4.734 Y=-230.919 Z=15.689;P=-55.299591 Y=34.941719 R=7.671726;0;1;X=-5.392 Y=-230.701 Z=15.495;X=0.324 Y=0.258 Z=-0.910
0:4:334;None;None;X=11.326 Y=-212.651 Z=-54.608;P=15.009770 Y=-113.935921 R=32.206501;X=-95.588 Y=-209.484 Z=-55.556;P=-38.650539 Y=2.276478 R=-149.146027;X=-4.930 Y=-231.226 Z=15.535;P=-56.620113 Y=39.079128 R=6.688958;0;1;X=-4.726 Y=-230.462 Z=14.851;X=0.315 Y=0.261 Z=-0.913
0:4:832;None;None;X=15.885 Y=-214.976 Z=-54.769;P=16.469326 Y=-122.919342 R=34.377975;X=-95.588 Y=-209.484 Z=-55.556;P=-38.650539 Y=2.276478 R=-149.146027;X=-6.210 Y=-231.364 Z=15.088;P=-57.000538 Y=36.077606 R=9.047137;0;1;X=-6.565 Y=-230.662 Z=14.539;X=0.378 Y=0.244 Z=-0.893
0:5:334;None;None;X=15.903 Y=-213.765 Z=-54.331;P=10.250092 Y=-120.119621 R=27.513639;X=-95.588 Y=-209.484 Z=-55.556;P=-38.650539 Y=2.276478 R=-149.146027;X=-4.811 Y=-231.844 Z=15.007;P=-57.195602 Y=33.791813 R=8.228730;0;1;X=-5.141 Y=-231.180 Z=14.302;X=0.381 Y=0.196 Z=-0.903
0:5:833;None;None;X=19.337 Y=-220.568 Z=-56.326;P=13.718605 Y=-142.880936 R=40.892246;X=-95.588 Y=-209.484 Z=-55.556;P=-38.650539 Y=2.276478 R=-149.146027;X=-2.395 Y=-230.907 Z=13.793;P=-59.387032 Y=30.149488 R=10.895436;0;1;X=-2.815 Y=-230.595 Z=13.369;X=0.362 Y=0.174 Z=-0.916
0:6:332;orange;None;X=20.028 Y=-219.750 Z=-58.021;P=18.341885 Y=-144.653732 R=46.255875;X=-95.588 Y=-209.484 Z=-55.556;P=-38.650539 Y=2.276478 R=-149.146027;X=0.289 Y=-230.879 Z=12.787;P=-61.446079 Y=25.867598 R=12.681963;0;1;X=-0.008 Y=-230.279 Z=12.131;X=0.351 Y=0.170 Z=-0.921
0:6:835;None;None;X=21.461 Y=-217.908 Z=-56.268;P=7.814303 Y=-140.389206 R=40.794144;X=-95.588 Y=-209.484 Z=-55.556;P=-38.650539 Y=2.276478 R=-149.146027;X=0.317 Y=-231.182 Z=13.077;P=-61.289619 Y=28.347692 R=10.917690;0;1;X=0.547 Y=-230.884 Z=12.370;X=0.342 Y=0.181 Z=-0.922
0:7:334;None;None;X=18.746 Y=-219.121 Z=-55.189;P=6.122233 Y=-142.684479 R=37.693863;X=-95.588 Y=-209.484 Z=-55.556;P=-38.650539 Y=2.276478 R=-149.146027;X=0.147 Y=-232.524 Z=13.470;P=-60.770191 Y=28.256350 R=9.986592;0;1;X=0.250 Y=-231.916 Z=12.755;X=0.369 Y=0.203 Z=-0.907
0:7:833;None;None;X=14.360 Y=-223.494 Z=-55.922;P=9.928376 Y=-143.020325 R=39.627232;X=-95.588 Y=-209.484 Z=-55.556;P=-38.650539 Y=2.276478 R=-149.146027;X=-4.218 Y=-245.180 Z=14.655;P=-58.777451 Y=25.669168 R=2.967618;0;1;X=-2.655 Y=-242.341 Z=13.839;X=0.369 Y=0.298 Z=-0.880
0:8:333;None;None;X=-13.102 Y=-249.006 Z=-54.378;P=14.881581 Y=-148.055847 R=53.089508;X=-95.588 Y=-209.484 Z=-55.556;P=-38.650539 Y=2.276478 R=-149.146027;X=-17.108 Y=-274.820 Z=15.187;P=-57.061935 Y=38.856457 R=-20.163076;0;1;X=-15.631 Y=-271.827 Z=14.463;X=0.422 Y=0.384 Z=-0.821
0:8:833;None;None;X=-22.412 Y=-254.259 Z=-53.900;P=23.665764 Y=-145.450531 R=65.075974;X=-95.588 Y=-209.484 Z=-55.556;P=-38.650539 Y=2.276478 R=-149.146027;X=-22.127 Y=-283.653 Z=16.605;P=-51.382690 Y=41.595699 R=-21.337515;0;1;X=-21.572 Y=-283.008 Z=15.824;X=0.464 Y=0.395 Z=-0.793
0:9:333;None;None;X=-23.023 Y=-253.578 Z=-53.333;P=23.351002 Y=-146.976547 R=68.651230;X=-95.588 Y=-209.484 Z=-55.556;P=-38.650539 Y=2.276478 R=-149.146027;X=-25.678 Y=-275.476 Z=20.613;P=-38.848045 Y=55.890644 R=-11.857534;0;1;X=-24.542 Y=-276.532 Z=19.577;X=0.403 Y=0.676 Z=-0.617
