Time;RightHandObject;LeftHandObject;RightHandPos;RightHandRot;LeftHandPos;LeftHandRot;HeadPos;HeadRot;ObjectPut;TotalErrors;EyeTrackerPos;EyeTrackerDir
0:0:232;None;None;X=19.574 Y=-235.772 Z=-1.660;P=-12.897391 Y=-137.924164 R=76.619476;X=15.753 Y=-280.615 Z=-53.315;P=-35.927849 Y=59.626839 R=-128.582794;X=-2.390 Y=-268.366 Z=33.183;P=-32.361477 Y=59.452724 R=2.455379;0;0;X=-2.836 Y=-266.913 Z=32.065;X=0.529 Y=0.637 Z=-0.561
0:0:729;None;None;X=-11.973 Y=-256.218 Z=-53.918;P=33.065857 Y=-165.966812 R=65.797546;X=14.830 Y=-276.676 Z=-53.383;P=-29.029955 Y=61.048653 R=-131.905243;X=-0.125 Y=-266.726 Z=31.440;P=-39.360886 Y=61.026917 R=-0.332917;0;0;X=-0.040 Y=-266.509 Z=30.783;X=0.329 Y=0.597 Z=-0.731
0:1:229;None;None;X=-28.711 Y=-265.096 Z=-52.627;P=38.592278 Y=-162.624023 R=62.136242;X=14.830 Y=-276.676 Z=-53.383;P=-29.029955 Y=61.048653 R=-131.905243;X=-2.655 Y=-263.556 Z=27.916;P=-51.974876 Y=70.049873 R=-2.134824;0;0;X=-3.205 Y=-262.624 Z=26.980;X=0.299 Y=0.521 Z=-0.800
0:1:729;None;None;X=-20.850 Y=-264.196 Z=-52.750;P=37.624477 Y=-162.271240 R=63.198719;X=13.468 Y=-270.984 Z=-54.722;P=-25.991629 Y=74.332626 R=-131.769363;X=-5.288 Y=-263.624 Z=29.093;P=-46.170361 Y=84.461792 R=-7.393318;0;0;X=-4.767 Y=-263.061 Z=27.321;X=-0.045 Y=0.676 Z=-0.735
0:2:228;None;None;X=-26.276 Y=-268.270 Z=-52.778;P=37.630062 Y=-162.249924 R=63.199238;X=10.109 Y=-269.277 Z=-52.468;P=-26.030922 Y=74.335037 R=-131.779892;X=-6.067 Y=-263.379 Z=30.690;P=-39.365288 Y=88.550415 R=-7.699507;0;0;X=-5.155 Y=-262.766 Z=29.410;X=-0.079 Y=0.724 Z=-0.685
0:2:728;None;None;X=-24.367 Y=-266.599 Z=-52.050;P=37.617874 Y=-162.333160 R=63.171909;X=10.109 Y=-269.277 Z=-52.468;P=-26.030922 Y=74.335037 R=-131.779892;X=-2.599 Y=-264.152 Z=29.098;P=-44.608570 Y=73.446571 R=-4.269319;0;0;X=-2.979 Y=-263.494 Z=28.320;X=0.170 Y=0.656 Z=-0.736
0:3:230;None;None;X=-19.806 Y=-261.798 Z=-50.949;P=37.634975 Y=-162.267822 R=63.184238;X=10.109 Y=-269.277 Z=-52.468;P=-26.030922 Y=74.335037 R=-131.779892;X=2.375 Y=-264.562 Z=28.022;P=-48.770317 Y=60.692028 R=-0.920222;0;0;X=2.490 Y=-264.291 Z=27.380;X=0.256 Y=0.551 Z=-0.794
0:3:728;None;None;X=-13.961 Y=-262.303 Z=-50.972;P=37.644234 Y=-162.279175 R=63.160889;X=10.109 Y=-269.277 Z=-52.468;P=-26.030922 Y=74.335037 R=-131.779892;X=5.769 Y=-262.894 Z=26.122;P=-52.725609 Y=77.064796 R=-4.801429;0;0;X=5.471 Y=-262.647 Z=25.685;X=0.130 Y=0.623 Z=-0.771
0:4:229;None;None;X=-9.466 Y=-258.871 Z=-54.465;P=44.159290 Y=-116.081261 R=41.820145;X=25.159 Y=-275.274 Z=-55.488;P=-36.745750 Y=66.409081 R=-131.355164;X=12.738 Y=-263.426 Z=24.042;P=-59.503223 Y=50.114685 R=4.100891;0;0;X=12.723 Y=-263.098 Z=23.500;X=0.285 Y=0.389 Z=-0.876
0:4:730;None;None;X=-13.753 Y=-256.369 Z=-52.584;P=44.237507 Y=-114.764549 R=50.328979;X=16.545 Y=-269.336 Z=-54.639;P=-34.681309 Y=68.778664 R=-155.594162;X=8.122 Y=-255.571 Z=25.367;P=-52.269623 Y=65.340195 R=-2.413204;0;0;X=10.157 Y=-256.917 Z=24.366;X=0.081 Y=0.638 Z=-0.766
