Time;RightHandObject;LeftHandObject;RightHandPos;RightHandRot;LeftHandPos;LeftHandRot;HeadPos;HeadRot;ObjectPut;TotalErrors;EyeTrackerPos;EyeTrackerDir
0:0:265;None;None;X=-74.221 Y=-184.112 Z=-2.964;P=-14.780187 Y=-145.007751 R=71.613686;X=-76.619 Y=-228.912 Z=-52.468;P=-40.453514 Y=36.192715 R=-125.534004;X=-91.221 Y=-213.822 Z=28.110;P=-26.729671 Y=49.208206 R=-0.826111;0;0;X=-90.834 Y=-213.301 Z=27.350;X=0.563 Y=0.656 Z=-0.502
0:0:767;None;None;X=-74.483 Y=-198.921 Z=-12.478;P=-40.744453 Y=-154.236023 R=37.812012;X=-76.619 Y=-228.912 Z=-52.468;P=-40.453514 Y=36.192715 R=-125.534004;X=-87.161 Y=-214.791 Z=26.237;P=-33.838737 Y=41.206959 R=-2.689392;0;0;X=-87.422 Y=-214.005 Z=26.122;X=0.650 Y=0.457 Z=-0.608
0:1:255;None;None;X=-70.188 Y=-205.051 Z=-19.193;P=-21.850225 Y=-160.100754 R=26.251249;X=-76.619 Y=-228.912 Z=-52.468;P=-40.453514 Y=36.192715 R=-125.534004;X=-78.593 Y=-218.883 Z=22.982;P=-44.341690 Y=25.696228 R=-1.551421;0;0;X=-79.205 Y=-218.194 Z=22.658;X=0.662 Y=0.278 Z=-0.696
0:1:754;None;None;X=-62.747 Y=-208.305 Z=-24.309;P=-13.399409 Y=-156.564240 R=28.640915;X=-76.619 Y=-228.912 Z=-52.468;P=-40.453514 Y=36.192715 R=-125.534004;X=-70.558 Y=-213.970 Z=19.157;P=-52.226215 Y=58.312580 R=-10.063180;0;0;X=-71.273 Y=-214.243 Z=18.730;X=0.271 Y=0.467 Z=-0.842
0:2:255;None;None;X=-61.905 Y=-197.781 Z=-27.064;P=-6.066458 Y=-153.218811 R=33.011517;X=-76.619 Y=-228.912 Z=-52.468;P=-40.453514 Y=36.192715 R=-125.534004;X=-63.574 Y=-205.004 Z=17.642;P=-54.703388 Y=39.681404 R=0.303558;0;0;X=-64.877 Y=-204.769 Z=16.697;X=0.281 Y=0.381 Z=-0.881
0:2:755;None;None;X=-49.173 Y=-194.447 Z=-27.012;P=-2.236347 Y=-151.642303 R=24.624102;X=-76.619 Y=-228.912 Z=-52.468;P=-40.453514 Y=36.192715 R=-125.534004;X=-47.327 Y=-209.241 Z=18.747;P=-52.229000 Y=15.957475 R=7.539702;0;0;X=-49.557 Y=-208.364 Z=17.491;X=0.599 Y=0.170 Z=-0.783
0:3:254;None;None;X=-25.934 Y=-202.485 Z=-24.521;P=-6.386418 Y=-151.452499 R=22.411411;X=-76.619 Y=-228.912 Z=-52.468;P=-40.453514 Y=36.192715 R=-125.534004;X=-28.004 Y=-214.684 Z=20.711;P=-48.455479 Y=21.271391 R=4.896358;0;0;X=-29.365 Y=-214.247 Z=19.750;X=0.587 Y=0.240 Z=-0.773
0:3:755;None;None;X=-24.710 Y=-201.124 Z=-25.230;P=-4.184474 Y=-150.400696 R=30.187870;X=-76.619 Y=-228.912 Z=-52.468;P=-40.453514 Y=36.192715 R=-125.534004;X=-25.165 Y=-211.615 Z=20.342;P=-46.611992 Y=50.041187 R=-6.376715;0;0;X=-24.538 Y=-211.441 Z=19.744;X=0.351 Y=0.490 Z=-0.798
0:4:254;None;None;X=-42.360 Y=-192.333 Z=-26.847;P=-6.341304 Y=-145.509338 R=27.814461;X=-76.619 Y=-228.912 Z=-52.468;P=-40.453514 Y=36.192715 R=-125.534004;X=-46.337 Y=-199.043 Z=19.864;P=-48.249294 Y=79.428391 R=-15.378524;0;0;X=-43.342 Y=-200.507 Z=19.595;X=0.035 Y=0.624 Z=-0.781
0:4:756;None;None;X=-64.697 Y=-176.187 Z=-29.853;P=0.239221 Y=-153.583603 R=23.458241;X=-76.619 Y=-228.912 Z=-52.468;P=-40.453514 Y=36.192715 R=-125.534004;X=-61.212 Y=-182.997 Z=16.870;P=-59.174080 Y=43.169407 R=-0.311886;0;0;X=-60.581 Y=-183.732 Z=16.195;X=0.372 Y=0.362 Z=-0.855
