Time;RightHandObject;LeftHandObject;RightHandPos;RightHandRot;LeftHandPos;LeftHandRot;HeadPos;HeadRot;ObjectPut;TotalErrors;EyeTrackerPos;EyeTrackerDir
0:0:315;None;None;X=-203.213 Y=-50.881 Z=2.359;P=-59.009949 Y=84.856873 R=31.173136;X=-188.598 Y=-42.273 Z=-6.738;P=61.408245 Y=-0.258510 R=-125.925392;X=-217.781 Y=-11.569 Z=21.794;P=-18.370783 Y=-45.059917 R=-2.608094;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:0:814;None;None;X=-203.213 Y=-50.881 Z=2.359;P=-59.009949 Y=84.856873 R=31.173136;X=-188.598 Y=-42.273 Z=-6.738;P=61.408245 Y=-0.258510 R=-125.925392;X=-218.320 Y=-12.031 Z=22.160;P=-17.700312 Y=-44.919125 R=-2.733460;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:1:315;None;None;X=-203.213 Y=-50.881 Z=2.359;P=-59.009949 Y=84.856873 R=31.173136;X=-188.598 Y=-42.273 Z=-6.738;P=61.408245 Y=-0.258510 R=-125.925392;X=-217.735 Y=-12.624 Z=22.031;P=-16.622801 Y=-44.751450 R=-2.071533;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:1:816;None;None;X=-203.213 Y=-50.881 Z=2.359;P=-59.009949 Y=84.856873 R=31.173136;X=-188.598 Y=-42.273 Z=-6.738;P=61.408245 Y=-0.258510 R=-125.925392;X=-217.266 Y=-11.525 Z=23.253;P=-13.693634 Y=-42.798019 R=-1.289520;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:2:315;None;None;X=-203.213 Y=-50.881 Z=2.359;P=-59.009949 Y=84.856873 R=31.173136;X=-188.598 Y=-42.273 Z=-6.738;P=61.408245 Y=-0.258510 R=-125.925392;X=-217.798 Y=-11.456 Z=23.392;P=-13.474358 Y=-45.597000 R=-3.343263;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:2:816;None;None;X=-203.213 Y=-50.881 Z=2.359;P=-59.009949 Y=84.856873 R=31.173136;X=-188.598 Y=-42.273 Z=-6.738;P=61.408245 Y=-0.258510 R=-125.925392;X=-218.227 Y=-11.612 Z=23.494;P=-16.180199 Y=-46.325050 R=-1.357423;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:3:318;None;None;X=-203.213 Y=-50.881 Z=2.359;P=-59.009949 Y=84.856873 R=31.173136;X=-188.598 Y=-42.273 Z=-6.738;P=61.408245 Y=-0.258510 R=-125.925392;X=-217.440 Y=-11.801 Z=23.044;P=-18.614655 Y=-45.881393 R=-0.763886;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:3:818;None;None;X=-203.213 Y=-50.881 Z=2.359;P=-59.009949 Y=84.856873 R=31.173136;X=-188.598 Y=-42.273 Z=-6.738;P=61.408245 Y=-0.258510 R=-125.925392;X=-217.586 Y=-12.056 Z=23.106;P=-18.854122 Y=-45.032104 R=-2.722230;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:4:318;None;None;X=-203.213 Y=-50.881 Z=2.359;P=-59.009949 Y=84.856873 R=31.173136;X=-188.598 Y=-42.273 Z=-6.738;P=61.408245 Y=-0.258510 R=-125.925392;X=-217.643 Y=-12.561 Z=23.065;P=-17.835350 Y=-48.374859 R=-1.177215;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:4:818;None;None;X=-203.213 Y=-50.881 Z=2.359;P=-59.009949 Y=84.856873 R=31.173136;X=-188.598 Y=-42.273 Z=-6.738;P=61.408245 Y=-0.258510 R=-125.925392;X=-217.463 Y=-12.373 Z=22.893;P=-17.419516 Y=-47.127144 R=-0.815490;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:5:319;None;None;X=-203.213 Y=-50.881 Z=2.359;P=-59.009949 Y=84.856873 R=31.173136;X=-188.598 Y=-42.273 Z=-6.738;P=61.408245 Y=-0.258510 R=-125.925392;X=-217.876 Y=-11.926 Z=23.212;P=-15.349763 Y=-46.301579 R=0.117622;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:5:818;None;None;X=-203.213 Y=-50.881 Z=2.359;P=-59.009949 Y=84.856873 R=31.173136;X=-188.598 Y=-42.273 Z=-6.738;P=61.408245 Y=-0.258510 R=-125.925392;X=-218.616 Y=-11.515 Z=23.082;P=-16.188442 Y=-46.170387 R=0.472958;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:6:320;None;None;X=-203.213 Y=-50.881 Z=2.359;P=-59.009949 Y=84.856873 R=31.173136;X=-188.598 Y=-42.273 Z=-6.738;P=61.408245 Y=-0.258510 R=-125.925392;X=-219.002 Y=-11.972 Z=22.497;P=-18.863888 Y=-46.529060 R=-0.511994;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:6:818;None;None;X=-203.213 Y=-50.881 Z=2.359;P=-59.009949 Y=84.856873 R=31.173136;X=-209.119 Y=-31.004 Z=-26.331;P=6.206436 Y=-16.885759 R=-137.261246;X=-211.817 Y=-17.101 Z=21.259;P=-24.650267 Y=-47.552013 R=-1.315122;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:7:320;None;None;X=-183.486 Y=-25.800 Z=-46.525;P=27.927795 Y=119.346870 R=21.624952;X=-217.217 Y=-34.277 Z=-43.842;P=-37.338314 Y=-22.220366 R=-129.219955;X=-195.230 Y=-32.150 Z=21.386;P=-21.422935 Y=-47.946419 R=-2.708039;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:7:820;None;None;X=-167.617 Y=-48.544 Z=-45.413;P=31.151760 Y=111.095741 R=34.238796;X=-217.217 Y=-34.277 Z=-43.842;P=-37.338314 Y=-22.220366 R=-129.219955;X=-180.540 Y=-54.410 Z=21.523;P=-24.871607 Y=-45.635601 R=-3.779755;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:8:321;None;None;X=-150.278 Y=-89.042 Z=-41.366;P=24.404865 Y=95.761734 R=40.175533;X=-217.217 Y=-34.277 Z=-43.842;P=-37.338314 Y=-22.220366 R=-129.219955;X=-165.116 Y=-79.470 Z=20.219;P=-28.851461 Y=-28.064564 R=0.112548;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:8:819;None;None;X=-147.265 Y=-86.689 Z=-33.144;P=12.064463 Y=130.025543 R=32.356255;X=-217.217 Y=-34.277 Z=-43.842;P=-37.338314 Y=-22.220366 R=-129.219955;X=-165.465 Y=-87.162 Z=20.115;P=-34.171265 Y=-1.785828 R=1.377583;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:9:319;None;None;X=-153.730 Y=-80.678 Z=-10.279;P=-28.059126 Y=147.423660 R=35.351067;X=-163.878 Y=-103.968 Z=-32.116;P=-30.904657 Y=10.554520 R=-117.139420;X=-170.088 Y=-81.571 Z=19.749;P=-29.727352 Y=-10.427354 R=1.767266;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:9:818;None;None;X=-154.493 Y=-67.588 Z=-7.123;P=-44.456104 Y=121.817116 R=42.634212;X=-166.075 Y=-93.626 Z=-31.917;P=-20.078220 Y=-1.781060 R=-117.682571;X=-171.573 Y=-65.613 Z=21.304;P=-22.435701 Y=-23.904520 R=-2.331422;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:10:321;None;None;X=-156.190 Y=-62.886 Z=-8.210;P=-41.572277 Y=117.270683 R=37.144432;X=-166.075 Y=-93.626 Z=-31.917;P=-20.078220 Y=-1.781060 R=-117.682571;X=-172.870 Y=-58.460 Z=21.667;P=-22.130760 Y=-33.270065 R=-0.108490;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:10:822;None;None;X=-156.902 Y=-61.933 Z=-6.529;P=-44.212593 Y=114.483253 R=43.029110;X=-166.075 Y=-93.626 Z=-31.917;P=-20.078220 Y=-1.781060 R=-117.682571;X=-174.016 Y=-57.249 Z=21.499;P=-21.785187 Y=-33.270222 R=-0.864532;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:11:320;None;None;X=-158.095 Y=-63.661 Z=-6.424;P=-43.748631 Y=112.306595 R=44.334831;X=-166.075 Y=-93.626 Z=-31.917;P=-20.078220 Y=-1.781060 R=-117.682571;X=-175.275 Y=-58.730 Z=21.755;P=-21.261564 Y=-32.658405 R=0.150273;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:11:820;None;None;X=-163.820 Y=-69.895 Z=-5.361;P=-45.112305 Y=115.985306 R=47.960892;X=-166.075 Y=-93.626 Z=-31.917;P=-20.078220 Y=-1.781060 R=-117.682571;X=-181.168 Y=-65.163 Z=22.070;P=-21.673672 Y=-18.809662 R=3.246035;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:12:320;None;None;X=-168.434 Y=-76.430 Z=-4.504;P=-50.075054 Y=125.618828 R=43.924805;X=-166.075 Y=-93.626 Z=-31.917;P=-20.078220 Y=-1.781060 R=-117.682571;X=-186.613 Y=-71.784 Z=21.548;P=-18.519285 Y=-15.780019 R=3.618849;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:12:819;None;None;X=-168.908 Y=-78.540 Z=-4.962;P=-50.916302 Y=123.830353 R=44.616295;X=-166.075 Y=-93.626 Z=-31.917;P=-20.078220 Y=-1.781060 R=-117.682571;X=-187.417 Y=-73.895 Z=21.881;P=-17.028555 Y=-13.903188 R=1.897055;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:13:320;None;None;X=-168.178 Y=-79.495 Z=-3.252;P=-56.884438 Y=128.592911 R=42.351002;X=-166.075 Y=-93.626 Z=-31.917;P=-20.078220 Y=-1.781060 R=-117.682571;X=-187.492 Y=-74.309 Z=21.768;P=-17.642084 Y=-14.135793 R=2.427687;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
