Time;RightHandObject;LeftHandObject;RightHandPos;RightHandRot;LeftHandPos;LeftHandRot;HeadPos;HeadRot;ObjectPut;TotalErrors;EyeTrackerPos;EyeTrackerDir
0:0:317;None;None;X=-72.110 Y=-180.525 Z=-9.201;P=-5.065186 Y=-130.232910 R=89.263618;X=-154.189 Y=-171.921 Z=-11.926;P=60.256828 Y=4.195036 R=-97.529007;X=-107.650 Y=-223.837 Z=10.552;P=-3.349818 Y=48.890804 R=4.088325;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:0:815;None;None;X=-81.516 Y=-189.063 Z=-1.118;P=-26.523844 Y=-144.838928 R=92.691269;X=-154.189 Y=-171.921 Z=-11.926;P=60.256828 Y=4.195036 R=-97.529007;X=-107.477 Y=-222.635 Z=10.468;P=-4.161252 Y=48.831760 R=2.664226;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:1:317;None;None;X=-72.156 Y=-179.164 Z=-5.681;P=-9.393292 Y=-136.691193 R=88.289368;X=-154.189 Y=-171.921 Z=-11.926;P=60.256828 Y=4.195036 R=-97.529007;X=-108.415 Y=-222.817 Z=10.958;P=-2.090147 Y=47.717949 R=3.314383;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:1:821;None;None;X=-88.017 Y=-192.911 Z=-11.124;P=-26.932766 Y=-147.501602 R=66.195930;X=-154.189 Y=-171.921 Z=-11.926;P=60.256828 Y=4.195036 R=-97.529007;X=-106.579 Y=-222.375 Z=11.371;P=3.623914 Y=46.926781 R=3.402252;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:2:321;None;None;X=-107.337 Y=-194.482 Z=-37.276;P=37.452808 Y=-134.035782 R=72.377121;X=-154.189 Y=-171.921 Z=-11.926;P=60.256828 Y=4.195036 R=-97.529007;X=-105.424 Y=-220.001 Z=9.344;P=-8.800841 Y=56.788914 R=1.905111;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:2:824;None;None;X=-113.412 Y=-200.701 Z=-34.299;P=36.332817 Y=-129.683563 R=60.359142;X=-87.194 Y=-224.320 Z=-36.720;P=-27.472317 Y=78.971786 R=-129.093002;X=-102.510 Y=-219.824 Z=4.446;P=-32.484364 Y=59.577156 R=-3.178589;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:3:322;None;None;X=-111.348 Y=-201.178 Z=-38.146;P=41.399464 Y=-117.419334 R=80.581818;X=-86.946 Y=-224.845 Z=-36.759;P=-28.281845 Y=78.019470 R=-129.120346;X=-98.764 Y=-219.636 Z=1.271;P=-42.712704 Y=62.504299 R=-7.327061;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:3:823;None;None;X=-114.078 Y=-191.659 Z=-39.258;P=46.314808 Y=-124.683495 R=77.304344;X=-87.855 Y=-216.307 Z=-39.553;P=-32.223022 Y=74.414902 R=-130.331299;X=-102.007 Y=-211.338 Z=0.295;P=-46.551334 Y=52.658588 R=-7.554482;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:4:321;None;None;X=-107.061 Y=-180.710 Z=-41.931;P=43.029945 Y=-145.663208 R=76.551598;X=-94.168 Y=-211.922 Z=-41.696;P=-42.297581 Y=58.790005 R=-126.486282;X=-106.177 Y=-203.318 Z=-2.234;P=-53.301292 Y=39.101307 R=-6.258764;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:4:819;None;None;X=-108.010 Y=-181.138 Z=-42.249;P=45.856243 Y=-152.684296 R=75.513718;X=-95.598 Y=-214.926 Z=-40.729;P=-45.309284 Y=50.178375 R=-125.260155;X=-106.701 Y=-203.572 Z=0.296;P=-46.334682 Y=35.802597 R=-5.593601;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:5:317;None;None;X=-109.353 Y=-186.987 Z=-40.695;P=45.706528 Y=-137.374359 R=71.639069;X=-86.893 Y=-219.437 Z=-40.949;P=-41.692173 Y=59.536831 R=-130.115677;X=-101.897 Y=-208.817 Z=1.802;P=-42.480614 Y=59.714996 R=-8.285929;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:5:817;None;None;X=-112.354 Y=-196.589 Z=-40.258;P=45.718472 Y=-119.319763 R=72.650818;X=-85.962 Y=-219.392 Z=-40.810;P=-41.314262 Y=61.646019 R=-131.291641;X=-98.450 Y=-217.271 Z=3.332;P=-38.357597 Y=73.778595 R=-10.024245;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:6:318;None;None;X=-95.645 Y=-187.678 Z=-39.997;P=31.788498 Y=-138.612350 R=70.113304;X=-78.860 Y=-228.247 Z=-43.219;P=-45.325996 Y=68.623970 R=-129.929108;X=-93.133 Y=-217.014 Z=1.102;P=-45.451015 Y=59.094589 R=-12.718097;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:6:816;spoon;None;X=-71.710 Y=-172.399 Z=-62.133;P=19.402695 Y=-161.852173 R=86.071945;X=-79.512 Y=-226.741 Z=-43.403;P=-45.322281 Y=68.611519 R=-130.013657;X=-90.488 Y=-203.742 Z=-0.732;P=-48.438995 Y=43.450638 R=-13.360768;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:7:317;None;None;X=-80.667 Y=-165.959 Z=-43.676;P=-4.377127 Y=-142.992004 R=49.361099;X=-79.512 Y=-226.741 Z=-43.403;P=-45.322281 Y=68.611519 R=-130.013657;X=-93.464 Y=-205.291 Z=0.825;P=-46.890896 Y=55.900227 R=-12.222489;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:7:817;None;None;X=-79.093 Y=-183.196 Z=-61.369;P=20.581347 Y=-146.179276 R=50.511734;X=-82.640 Y=-221.318 Z=-41.315;P=-41.152355 Y=64.710136 R=-129.867889;X=-93.452 Y=-208.357 Z=-0.100;P=-48.621670 Y=53.284977 R=-10.973192;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:8:317;spoon;None;X=-73.694 Y=-177.743 Z=-55.953;P=3.613955 Y=-132.324432 R=30.153528;X=-83.063 Y=-220.362 Z=-41.835;P=-41.186699 Y=64.660225 R=-129.927719;X=-93.130 Y=-207.749 Z=0.221;P=-48.938675 Y=47.662128 R=-8.011757;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:8:817;None;None;X=-82.229 Y=-172.165 Z=-46.979;P=1.230780 Y=-120.280762 R=22.813206;X=-83.063 Y=-220.362 Z=-41.835;P=-41.186699 Y=64.660225 R=-129.927719;X=-93.967 Y=-210.403 Z=1.528;P=-44.913593 Y=55.003418 R=-8.660747;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:9:315;None;None;X=-98.386 Y=-159.669 Z=-45.335;P=9.166680 Y=-99.519760 R=21.558136;X=-83.063 Y=-220.362 Z=-41.835;P=-41.186699 Y=64.660225 R=-129.927719;X=-98.778 Y=-205.172 Z=2.326;P=-38.982662 Y=71.242516 R=-11.301351;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:9:816;None;None;X=-99.383 Y=-146.866 Z=-51.483;P=18.568947 Y=-109.978676 R=17.852972;X=-83.063 Y=-220.362 Z=-41.835;P=-41.186699 Y=64.660225 R=-129.927719;X=-105.685 Y=-188.555 Z=0.378;P=-47.496338 Y=55.563198 R=-10.559524;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:10:316;None;None;X=-103.378 Y=-155.511 Z=-54.075;P=30.908564 Y=-115.626106 R=1.998860;X=-102.904 Y=-206.810 Z=-42.181;P=-41.529884 Y=52.444458 R=-130.474731;X=-116.284 Y=-192.875 Z=-2.457;P=-58.610615 Y=57.837410 R=-13.530535;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:10:817;None;None;X=-98.244 Y=-157.330 Z=-48.945;P=31.868124 Y=-124.812683 R=-2.512293;X=-107.000 Y=-209.055 Z=-43.022;P=-43.080837 Y=50.886158 R=-132.570358;X=-121.043 Y=-190.161 Z=0.636;P=-50.302887 Y=41.284775 R=-6.058414;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:11:316;None;None;X=-90.956 Y=-156.455 Z=-49.805;P=31.787992 Y=-143.843918 R=-5.418609;X=-113.362 Y=-197.494 Z=-42.899;P=-42.280678 Y=33.334885 R=-132.692215;X=-120.533 Y=-180.926 Z=1.064;P=-49.565857 Y=31.782217 R=-5.370183;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:11:816;None;None;X=-82.262 Y=-165.494 Z=-52.411;P=38.095108 Y=-148.691544 R=-1.169506;X=-114.598 Y=-200.453 Z=-43.558;P=-46.755508 Y=32.749538 R=-135.821594;X=-117.369 Y=-183.715 Z=1.035;P=-49.454098 Y=28.687103 R=-4.451604;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:12:317;spoon;None;X=-83.634 Y=-160.243 Z=-51.109;P=30.737980 Y=-135.281708 R=-2.769765;X=-114.598 Y=-200.453 Z=-43.558;P=-46.755508 Y=32.749538 R=-135.821594;X=-117.637 Y=-185.438 Z=0.990;P=-49.591999 Y=29.722448 R=-2.194273;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:12:817;spoon;None;X=-102.248 Y=-146.099 Z=-46.723;P=27.457701 Y=-122.929192 R=-2.354637;X=-114.598 Y=-200.453 Z=-43.558;P=-46.755508 Y=32.749538 R=-135.821594;X=-121.658 Y=-186.126 Z=1.556;P=-46.041248 Y=54.074184 R=-5.668091;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:13:317;spoon;None;X=-109.786 Y=-130.670 Z=-54.037;P=33.711250 Y=-113.545769 R=27.963629;X=-114.598 Y=-200.453 Z=-43.558;P=-46.755508 Y=32.749538 R=-135.821594;X=-122.318 Y=-171.803 Z=0.901;P=-44.617924 Y=56.128304 R=-9.669634;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:13:829;spoon;None;X=-103.921 Y=-127.516 Z=-58.710;P=31.225075 Y=-146.013458 R=65.015572;X=-114.598 Y=-200.453 Z=-43.558;P=-46.755508 Y=32.749538 R=-135.821594;X=-123.212 Y=-162.131 Z=-3.446;P=-60.159142 Y=47.932629 R=-15.466356;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:14:329;spoon;None;X=-106.228 Y=-129.158 Z=-56.522;P=33.049789 Y=-150.680176 R=58.660679;X=-114.598 Y=-200.453 Z=-43.558;P=-46.755508 Y=32.749538 R=-135.821594;X=-124.263 Y=-162.625 Z=-2.753;P=-58.874474 Y=46.956123 R=-13.965842;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:14:828;spoon;None;X=-103.531 Y=-127.837 Z=-52.212;P=61.108974 Y=-151.069580 R=39.747696;X=-114.598 Y=-200.453 Z=-43.558;P=-46.755508 Y=32.749538 R=-135.821594;X=-123.952 Y=-160.563 Z=-2.918;P=-57.507336 Y=46.411011 R=-13.686908;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:15:329;spoon;None;X=-104.233 Y=-128.876 Z=-57.060;P=66.623024 Y=-139.968872 R=49.123653;X=-114.598 Y=-200.453 Z=-43.558;P=-46.755508 Y=32.749538 R=-135.821594;X=-123.236 Y=-157.195 Z=-3.623;P=-58.928097 Y=40.621445 R=-9.854355;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:15:828;None;None;X=-106.106 Y=-124.479 Z=-49.988;P=46.534069 Y=-151.516937 R=67.042267;X=-114.598 Y=-200.453 Z=-43.558;P=-46.755508 Y=32.749538 R=-135.821594;X=-124.799 Y=-159.229 Z=-2.319;P=-56.410816 Y=47.794918 R=-12.835195;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:16:325;None;None;X=-115.968 Y=-139.469 Z=-51.026;P=50.556004 Y=170.819351 R=19.185225;X=-114.598 Y=-200.453 Z=-43.558;P=-46.755508 Y=32.749538 R=-135.821594;X=-125.083 Y=-161.115 Z=-1.063;P=-52.411156 Y=49.436115 R=-13.991166;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:16:825;None;None;X=-106.325 Y=-113.821 Z=-56.244;P=22.674574 Y=-142.333511 R=82.606476;X=-114.598 Y=-200.453 Z=-43.558;P=-46.755508 Y=32.749538 R=-135.821594;X=-122.755 Y=-155.871 Z=-2.214;P=-51.024555 Y=46.078495 R=-15.278214;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:17:325;None;None;X=-104.309 Y=-115.242 Z=-57.150;P=12.823160 Y=-143.363663 R=64.720901;X=-114.598 Y=-200.453 Z=-43.558;P=-46.755508 Y=32.749538 R=-135.821594;X=-120.188 Y=-154.390 Z=-2.552;P=-52.883236 Y=42.024021 R=-12.502704;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:17:825;None;None;X=-110.311 Y=-126.833 Z=-46.711;P=5.033323 Y=-142.800308 R=64.058067;X=-114.598 Y=-200.453 Z=-43.558;P=-46.755508 Y=32.749538 R=-135.821594;X=-121.650 Y=-166.721 Z=0.683;P=-46.967880 Y=57.173218 R=-14.983875;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:18:325;None;None;X=-123.054 Y=-151.935 Z=-49.434;P=18.621109 Y=-155.384155 R=47.254025;X=-114.598 Y=-200.453 Z=-43.558;P=-46.755508 Y=32.749538 R=-135.821594;X=-123.273 Y=-180.521 Z=2.771;P=-39.347404 Y=66.257309 R=-12.530684;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:18:824;None;None;X=-133.499 Y=-139.085 Z=-43.801;P=12.163514 Y=-131.098129 R=69.587807;X=-107.291 Y=-188.533 Z=-44.523;P=-37.013836 Y=62.660133 R=-135.914154;X=-124.132 Y=-178.351 Z=-2.260;P=-54.198730 Y=73.064964 R=-27.523420;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:19:324;None;None;X=-109.987 Y=-112.047 Z=-51.899;P=17.692696 Y=-147.474274 R=105.430649;X=-107.291 Y=-188.533 Z=-44.523;P=-37.013836 Y=62.660133 R=-135.914154;X=-123.141 Y=-158.367 Z=-4.539;P=-55.660645 Y=56.400669 R=-29.331419;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:19:825;None;None;X=-108.600 Y=-110.396 Z=-63.423;P=31.500639 Y=-147.423203 R=95.907326;X=-107.291 Y=-188.533 Z=-44.523;P=-37.013836 Y=62.660133 R=-135.914154;X=-122.415 Y=-151.942 Z=-7.056;P=-60.100964 Y=42.291183 R=-25.934277;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:20:325;None;None;X=-112.632 Y=-116.619 Z=-54.270;P=18.867037 Y=-140.532608 R=66.265808;X=-107.291 Y=-188.533 Z=-44.523;P=-37.013836 Y=62.660133 R=-135.914154;X=-125.585 Y=-158.934 Z=-2.956;P=-54.329861 Y=47.984837 R=-25.487497;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:20:826;None;None;X=-110.318 Y=-124.220 Z=-51.937;P=12.871367 Y=-141.435806 R=59.685699;X=-107.291 Y=-188.533 Z=-44.523;P=-37.013836 Y=62.660133 R=-135.914154;X=-126.225 Y=-163.373 Z=-1.644;P=-50.888325 Y=46.744720 R=-21.568468;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:21:326;None;None;X=-103.151 Y=-122.168 Z=-63.172;P=2.523659 Y=-148.314423 R=83.987946;X=-107.291 Y=-188.533 Z=-44.523;P=-37.013836 Y=62.660133 R=-135.914154;X=-122.548 Y=-157.531 Z=-4.404;P=-53.404049 Y=37.049744 R=-18.668100;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:21:826;spoon;None;X=-105.238 Y=-121.991 Z=-53.320;P=-4.848382 Y=-152.246460 R=64.544434;X=-107.291 Y=-188.533 Z=-44.523;P=-37.013836 Y=62.660133 R=-135.914154;X=-124.462 Y=-160.420 Z=-2.218;P=-51.980396 Y=41.513405 R=-20.635881;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:22:326;spoon;None;X=-110.243 Y=-139.257 Z=-50.788;P=18.013571 Y=-157.756073 R=45.581364;X=-107.291 Y=-188.533 Z=-44.523;P=-37.013836 Y=62.660133 R=-135.914154;X=-125.977 Y=-167.368 Z=-1.276;P=-51.362026 Y=47.383255 R=-20.510160;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:22:826;spoon;None;X=-105.088 Y=-144.401 Z=-58.271;P=17.382401 Y=-154.667282 R=65.555618;X=-107.291 Y=-188.533 Z=-44.523;P=-37.013836 Y=62.660133 R=-135.914154;X=-126.021 Y=-174.479 Z=-3.054;P=-54.905479 Y=43.858070 R=-13.715383;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:23:329;spoon;None;X=-105.955 Y=-144.533 Z=-63.462;P=23.713173 Y=-147.141220 R=68.929420;X=-107.291 Y=-188.533 Z=-44.523;P=-37.013836 Y=62.660133 R=-135.914154;X=-124.742 Y=-174.400 Z=-3.582;P=-55.621239 Y=45.448402 R=-14.455160;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:23:829;None;None;X=-106.529 Y=-148.805 Z=-64.305;P=27.376654 Y=-153.848679 R=81.846504;X=-107.291 Y=-188.533 Z=-44.523;P=-37.013836 Y=62.660133 R=-135.914154;X=-124.558 Y=-172.924 Z=-2.785;P=-54.661133 Y=45.061535 R=-13.890613;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
