Time;RightHandObject;LeftHandObject;RightHandPos;RightHandRot;LeftHandPos;LeftHandRot;HeadPos;HeadRot;ObjectPut;TotalErrors;EyeTrackerPos;EyeTrackerDir
0:0:334;None;None;X=-152.457 Y=-176.762 Z=1.192;P=-37.091995 Y=155.750885 R=95.979393;X=-179.709 Y=-188.607 Z=-12.215;P=-3.355057 Y=48.997746 R=174.668411;X=-185.662 Y=-190.648 Z=43.672;P=-43.499081 Y=7.227630 R=0.868507;0;0;X=-185.039 Y=-191.015 Z=42.850;X=0.697 Y=0.137 Z=-0.704
0:0:833;None;None;X=-153.239 Y=-176.365 Z=5.703;P=-55.695923 Y=163.928650 R=82.631721;X=-179.709 Y=-188.607 Z=-12.215;P=-3.355057 Y=48.997746 R=174.668411;X=-181.955 Y=-194.196 Z=43.993;P=-41.060204 Y=5.769719 R=1.044902;0;0;X=-181.983 Y=-193.782 Z=43.241;X=0.768 Y=0.073 Z=-0.637
0:1:333;None;None;X=-149.735 Y=-179.896 Z=3.425;P=-55.219799 Y=-173.652664 R=59.255775;X=-163.056 Y=-201.329 Z=-8.877;P=2.697679 Y=35.218868 R=173.860794;X=-169.713 Y=-200.729 Z=43.079;P=-39.022820 Y=5.112335 R=0.769468;0;0;X=-171.231 Y=-200.600 Z=42.236;X=0.799 Y=0.089 Z=-0.595
0:1:833;None;None;X=-123.197 Y=-177.392 Z=3.434;P=-55.662430 Y=-167.467957 R=48.363152;X=-134.688 Y=-204.067 Z=-7.579;P=5.716048 Y=19.379900 R=172.988022;X=-144.272 Y=-199.290 Z=42.513;P=-41.346581 Y=4.060304 R=0.574925;0;0;X=-146.802 Y=-200.207 Z=41.997;X=0.631 Y=0.252 Z=-0.733
0:2:334;None;None;X=-113.846 Y=-172.719 Z=7.538;P=-73.247269 Y=-147.776764 R=32.120903;X=-108.731 Y=-207.899 Z=-4.582;P=14.145232 Y=19.586889 R=165.321014;X=-124.085 Y=-200.279 Z=38.719;P=-53.680901 Y=30.403957 R=-4.421051;0;0;X=-125.617 Y=-199.957 Z=38.298;X=0.408 Y=0.380 Z=-0.830
0:2:834;None;None;X=-101.343 Y=-187.455 Z=0.688;P=-48.290897 Y=-133.612000 R=21.199303;X=-86.269 Y=-221.176 Z=-1.829;P=21.385725 Y=0.060486 R=165.914078;X=-107.399 Y=-213.905 Z=39.181;P=-56.541836 Y=20.638714 R=1.384239;0;0;X=-108.436 Y=-212.539 Z=38.508;X=0.468 Y=0.168 Z=-0.868
0:3:334;None;None;X=-91.533 Y=-195.168 Z=0.672;P=-42.622864 Y=-147.701859 R=26.476425;X=-79.295 Y=-228.003 Z=-6.720;P=0.319769 Y=0.478127 R=153.454666;X=-101.194 Y=-219.148 Z=38.728;P=-57.312443 Y=19.691210 R=-0.738464;0;0;X=-100.480 Y=-219.863 Z=37.941;X=0.609 Y=0.265 Z=-0.748
0:3:835;None;None;X=-90.566 Y=-191.575 Z=-2.449;P=-38.383125 Y=-148.414398 R=36.404324;X=-78.548 Y=-223.953 Z=-5.880;P=5.445730 Y=7.480542 R=164.066818;X=-100.052 Y=-216.191 Z=41.308;P=-49.201538 Y=22.151096 R=-0.336943;0;0;X=-99.470 Y=-216.448 Z=40.337;X=0.648 Y=0.226 Z=-0.727
0:4:334;None;None;X=-90.734 Y=-188.871 Z=4.269;P=-39.366940 Y=-141.890564 R=18.017405;X=-76.093 Y=-223.712 Z=0.750;P=9.195053 Y=4.825820 R=161.394211;X=-100.397 Y=-214.902 Z=41.359;P=-49.253571 Y=26.308901 R=-1.282137;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:4:833;None;None;X=-98.781 Y=-191.748 Z=23.729;P=-50.421818 Y=-123.694420 R=-12.037896;X=-83.745 Y=-223.732 Z=25.383;P=53.259270 Y=7.136688 R=158.995956;X=-103.048 Y=-213.262 Z=40.410;P=-52.251457 Y=35.108807 R=-1.097414;0;0;X=-102.067 Y=-213.516 Z=39.536;X=0.509 Y=0.428 Z=-0.747
