Time;RightHandObject;LeftHandObject;RightHandPos;RightHandRot;LeftHandPos;LeftHandRot;HeadPos;HeadRot;ObjectPut;TotalErrors;EyeTrackerPos;EyeTrackerDir
0:0:432;None;None;X=-189.867 Y=-143.627 Z=8.853;P=-35.156025 Y=138.874115 R=88.795654;X=-198.306 Y=-161.064 Z=4.503;P=39.316746 Y=11.521611 R=-105.026978;X=-232.175 Y=-140.784 Z=30.493;P=-14.871336 Y=-12.308124 R=0.701449;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:0:946;None;None;X=-187.728 Y=-137.922 Z=-4.074;P=-22.076242 Y=142.527710 R=80.956688;X=-194.469 Y=-165.055 Z=-8.686;P=19.685936 Y=-3.484848 R=-115.203102;X=-224.011 Y=-139.637 Z=29.698;P=-18.369081 Y=-14.163380 R=-0.047760;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:1:447;None;None;X=-171.778 Y=-146.597 Z=-11.268;P=-18.278187 Y=143.914246 R=75.471458;X=-178.196 Y=-174.410 Z=-16.437;P=14.322612 Y=-9.558385 R=-124.442215;X=-204.890 Y=-151.729 Z=28.000;P=-20.356100 Y=-13.126758 R=-0.075805;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:1:947;None;None;X=-157.136 Y=-155.424 Z=-17.827;P=-9.660796 Y=159.833633 R=64.732292;X=-158.489 Y=-188.117 Z=-19.613;P=5.881913 Y=-4.665190 R=-130.158646;X=-183.538 Y=-165.691 Z=26.827;P=-29.393068 Y=-4.948245 R=2.146511;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:2:447;None;None;X=-136.277 Y=-170.122 Z=-25.792;P=-0.225000 Y=161.901321 R=58.110844;X=-133.261 Y=-198.930 Z=-21.702;P=-8.779935 Y=10.201701 R=-122.672745;X=-156.583 Y=-177.710 Z=25.406;P=-32.711910 Y=0.717495 R=5.027078;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:2:947;None;None;X=-122.943 Y=-186.368 Z=-30.302;P=3.240412 Y=169.374405 R=68.620911;X=-113.369 Y=-218.884 Z=-31.606;P=-13.969177 Y=12.962090 R=-128.627075;X=-135.745 Y=-202.911 Z=24.649;P=-32.745449 Y=15.478929 R=2.196041;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:3:447;None;None;X=-114.163 Y=-209.250 Z=-42.765;P=30.229698 Y=-176.835419 R=51.253082;X=-94.569 Y=-238.615 Z=-33.281;P=-31.803955 Y=38.911686 R=-119.778305;X=-118.832 Y=-225.229 Z=24.661;P=-37.839924 Y=42.389980 R=4.174595;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:3:932;None;None;X=-96.299 Y=-224.241 Z=-43.981;P=35.127720 Y=-172.970047 R=49.429111;X=-78.838 Y=-249.821 Z=-37.525;P=-47.369591 Y=50.913891 R=-119.197548;X=-100.815 Y=-234.452 Z=24.333;P=-39.301300 Y=48.809486 R=7.959205;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:4:433;None;None;X=-93.847 Y=-235.458 Z=-42.217;P=20.546520 Y=-130.297195 R=52.775330;X=-59.195 Y=-254.836 Z=-41.272;P=-42.719402 Y=78.242592 R=-122.620934;X=-84.904 Y=-254.694 Z=26.583;P=-32.435085 Y=68.510345 R=3.839453;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:4:932;None;None;X=-95.981 Y=-229.745 Z=-31.257;P=9.254510 Y=-134.792511 R=42.540535;X=-67.723 Y=-249.750 Z=-38.047;P=-29.060465 Y=75.538422 R=-124.641380;X=-96.031 Y=-252.587 Z=25.676;P=-28.276421 Y=64.445312 R=2.636292;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:5:432;None;None;X=-111.425 Y=-226.036 Z=-33.865;P=18.323511 Y=-161.195572 R=8.634607;X=-75.777 Y=-233.686 Z=-0.684;P=33.243137 Y=57.776512 R=112.256340;X=-112.513 Y=-246.773 Z=26.705;P=-29.285460 Y=38.094707 R=2.589499;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:5:933;None;None;X=-111.731 Y=-224.972 Z=-33.172;P=15.218323 Y=-164.929688 R=2.468903;X=-76.814 Y=-234.311 Z=1.166;P=36.025356 Y=54.938637 R=117.971680;X=-116.572 Y=-245.452 Z=26.688;P=-28.007292 Y=29.178202 R=4.091924;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:6:432;None;None;X=-110.092 Y=-223.334 Z=-32.829;P=13.562112 Y=-164.984085 R=10.680436;X=-77.765 Y=-235.052 Z=1.084;P=37.450939 Y=55.285160 R=122.728508;X=-117.062 Y=-244.197 Z=26.846;P=-27.533754 Y=30.374096 R=3.782608;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:6:933;None;None;X=-96.790 Y=-220.751 Z=-14.277;P=-17.199432 Y=-164.012817 R=52.956196;X=-78.699 Y=-236.251 Z=-0.624;P=35.787598 Y=53.745941 R=123.483871;X=-117.558 Y=-245.311 Z=26.731;P=-28.453821 Y=33.592697 R=2.079212;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:7:434;None;None;X=-97.998 Y=-220.661 Z=-16.168;P=-16.103836 Y=-165.401047 R=54.531815;X=-79.516 Y=-234.325 Z=3.054;P=37.491009 Y=53.190746 R=118.877991;X=-118.611 Y=-246.117 Z=27.861;P=-22.467714 Y=29.129202 R=3.916574;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:7:940;None;None;X=-100.890 Y=-219.321 Z=-18.531;P=-13.050920 Y=-161.218445 R=48.126251;X=-79.681 Y=-234.118 Z=0.532;P=37.283615 Y=55.316242 R=124.091019;X=-118.890 Y=-245.792 Z=25.292;P=-33.783260 Y=30.184029 R=3.046712;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:8:437;None;None;X=-101.120 Y=-219.847 Z=-18.620;P=-12.545602 Y=-162.852783 R=50.853260;X=-80.385 Y=-234.358 Z=-0.168;P=35.569267 Y=53.619480 R=121.749931;X=-119.556 Y=-246.462 Z=25.366;P=-33.140987 Y=29.221811 R=2.907737;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:8:935;None;None;X=-99.313 Y=-219.418 Z=-16.301;P=-15.593007 Y=-164.936264 R=57.692699;X=-80.696 Y=-234.869 Z=0.469;P=36.135792 Y=54.216003 R=122.429825;X=-120.001 Y=-246.501 Z=25.700;P=-31.241850 Y=29.984526 R=2.359810;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:9:437;None;None;X=-99.551 Y=-219.392 Z=-16.784;P=-15.479721 Y=-165.095001 R=59.103889;X=-81.122 Y=-234.302 Z=0.595;P=36.606853 Y=55.303936 R=123.204147;X=-120.661 Y=-246.457 Z=25.330;P=-32.364349 Y=30.884373 R=2.237925;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:9:935;None;None;X=-102.115 Y=-218.535 Z=-12.451;P=-17.959482 Y=-163.693832 R=57.990906;X=-81.783 Y=-234.115 Z=0.345;P=36.914326 Y=56.369259 R=124.166824;X=-120.598 Y=-246.632 Z=25.765;P=-30.628786 Y=31.079824 R=1.732831;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:10:435;None;None;X=-118.010 Y=-243.881 Z=18.126;P=-8.502895 Y=166.903061 R=-11.189427;X=-80.586 Y=-234.504 Z=1.489;P=36.291344 Y=55.310814 R=122.024734;X=-118.656 Y=-247.581 Z=25.579;P=-29.767275 Y=21.120304 R=7.114785;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:10:937;None;None;X=-118.010 Y=-243.881 Z=18.126;P=-8.502895 Y=166.903061 R=-11.189427;X=-81.281 Y=-233.471 Z=1.310;P=35.674030 Y=56.363705 R=123.728203;X=-119.608 Y=-247.093 Z=25.227;P=-29.929983 Y=25.313961 R=7.103652;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:11:437;None;None;X=-118.010 Y=-243.881 Z=18.126;P=-8.502895 Y=166.903061 R=-11.189427;X=-81.728 Y=-233.487 Z=2.234;P=36.530849 Y=59.195339 R=125.213013;X=-118.775 Y=-248.809 Z=25.298;P=-30.243858 Y=26.451126 R=5.716951;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:11:938;None;None;X=-118.010 Y=-243.881 Z=18.126;P=-8.502895 Y=166.903061 R=-11.189427;X=-81.432 Y=-233.866 Z=1.973;P=36.254353 Y=58.015049 R=123.784904;X=-118.808 Y=-248.130 Z=25.185;P=-31.055359 Y=26.842415 R=4.190627;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:12:437;None;None;X=-118.010 Y=-243.881 Z=18.126;P=-8.502895 Y=166.903061 R=-11.189427;X=-81.599 Y=-232.673 Z=2.061;P=35.917198 Y=59.329887 R=125.458435;X=-118.810 Y=-247.374 Z=24.970;P=-31.077517 Y=26.452093 R=5.811841;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:12:937;None;None;X=-118.010 Y=-243.881 Z=18.126;P=-8.502895 Y=166.903061 R=-11.189427;X=-81.385 Y=-231.241 Z=1.492;P=34.594460 Y=60.303410 R=127.088379;X=-118.675 Y=-246.948 Z=25.921;P=-27.227844 Y=25.559263 R=5.221798;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:13:437;None;None;X=-118.010 Y=-243.881 Z=18.126;P=-8.502895 Y=166.903061 R=-11.189427;X=-81.135 Y=-229.876 Z=0.790;P=33.738674 Y=62.316593 R=132.247559;X=-117.929 Y=-246.755 Z=26.185;P=-27.825041 Y=24.217476 R=5.233276;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:13:936;None;None;X=-118.010 Y=-243.881 Z=18.126;P=-8.502895 Y=166.903061 R=-11.189427;X=-81.797 Y=-228.106 Z=0.595;P=32.385300 Y=64.541260 R=135.460587;X=-117.927 Y=-246.553 Z=26.492;P=-25.679502 Y=25.250212 R=3.697492;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:14:437;None;None;X=-118.010 Y=-243.881 Z=18.126;P=-8.502895 Y=166.903061 R=-11.189427;X=-83.913 Y=-239.002 Z=14.135;P=43.316608 Y=35.973915 R=134.811752;X=-119.115 Y=-246.218 Z=27.717;P=-26.797728 Y=38.604652 R=0.385793;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:14:935;None;None;X=-118.010 Y=-243.881 Z=18.126;P=-8.502895 Y=166.903061 R=-11.189427;X=-98.997 Y=-249.743 Z=23.925;P=72.252998 Y=29.149042 R=151.015015;X=-119.448 Y=-246.286 Z=27.449;P=-29.203209 Y=35.492310 R=0.776154;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:15:435;None;None;X=-118.010 Y=-243.881 Z=18.126;P=-8.502895 Y=166.903061 R=-11.189427;X=-98.997 Y=-249.743 Z=23.925;P=72.252998 Y=29.149042 R=151.015015;X=-119.615 Y=-246.751 Z=28.233;P=-30.912252 Y=33.167271 R=0.929666;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:15:935;None;None;X=-118.010 Y=-243.881 Z=18.126;P=-8.502895 Y=166.903061 R=-11.189427;X=-98.997 Y=-249.743 Z=23.925;P=72.252998 Y=29.149042 R=151.015015;X=-119.407 Y=-246.565 Z=27.662;P=-27.697598 Y=30.029154 R=2.083755;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:16:435;None;None;X=-118.010 Y=-243.881 Z=18.126;P=-8.502895 Y=166.903061 R=-11.189427;X=-98.997 Y=-249.743 Z=23.925;P=72.252998 Y=29.149042 R=151.015015;X=-120.211 Y=-245.739 Z=27.947;P=-34.194118 Y=33.111492 R=-1.086517;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:16:934;None;None;X=-118.010 Y=-243.881 Z=18.126;P=-8.502895 Y=166.903061 R=-11.189427;X=-98.997 Y=-249.743 Z=23.925;P=72.252998 Y=29.149042 R=151.015015;X=-119.731 Y=-246.748 Z=28.027;P=-29.590298 Y=30.347441 R=0.706368;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:17:437;None;None;X=-115.354 Y=-217.070 Z=-11.691;P=-25.078972 Y=-145.046722 R=-7.497058;X=-83.439 Y=-245.889 Z=-9.228;P=22.968271 Y=37.926586 R=-176.238266;X=-117.989 Y=-245.732 Z=26.945;P=-31.325800 Y=28.802698 R=-0.291748;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
