Time;RightHandObject;LeftHandObject;RightHandPos;RightHandRot;LeftHandPos;LeftHandRot;HeadPos;HeadRot;ObjectPut;TotalErrors;EyeTrackerPos;EyeTrackerDir
0:0:65;None;None;X=18.919 Y=-229.101 Z=-5.899;P=-28.683365 Y=-130.733612 R=80.834961;X=-78.384 Y=-215.837 Z=-0.831;P=17.689568 Y=28.409033 R=-92.456284;X=11.125 Y=-261.512 Z=31.530;P=-35.930412 Y=77.608116 R=-2.514401;0;0;X=10.928 Y=-260.834 Z=30.970;X=0.203 Y=0.680 Z=-0.704
0:0:566;None;None;X=19.846 Y=-237.224 Z=-10.091;P=-17.992090 Y=-133.501648 R=74.612267;X=-78.384 Y=-215.837 Z=-0.831;P=17.689568 Y=28.409033 R=-92.456284;X=11.439 Y=-261.289 Z=31.654;P=-35.652710 Y=76.318871 R=-2.460752;0;0;X=10.244 Y=-260.269 Z=30.985;X=0.265 Y=0.660 Z=-0.703
0:1:64;None;None;X=18.805 Y=-265.998 Z=-16.781;P=9.382931 Y=168.863739 R=29.395931;X=8.476 Y=-253.644 Z=-4.095;P=46.220085 Y=102.886185 R=-148.429367;X=10.740 Y=-260.394 Z=31.818;P=-34.452393 Y=78.678574 R=-2.628083;0;0;X=10.537 Y=-259.705 Z=31.210;X=0.243 Y=0.659 Z=-0.712
0:1:563;None;None;X=18.805 Y=-265.998 Z=-16.781;P=9.382931 Y=168.863739 R=29.395931;X=8.476 Y=-253.644 Z=-4.095;P=46.220085 Y=102.886185 R=-148.429367;X=10.585 Y=-260.558 Z=30.707;P=-38.764889 Y=77.130585 R=-2.189759;0;0;X=9.980 Y=-259.808 Z=30.343;X=0.180 Y=0.615 Z=-0.767
0:2:65;None;None;X=18.805 Y=-265.998 Z=-16.781;P=9.382931 Y=168.863739 R=29.395931;X=8.476 Y=-253.644 Z=-4.095;P=46.220085 Y=102.886185 R=-148.429367;X=11.667 Y=-261.199 Z=26.903;P=-51.511581 Y=73.473244 R=-0.745090;0;0;X=10.567 Y=-260.153 Z=26.289;X=0.246 Y=0.534 Z=-0.809
0:2:567;None;None;X=3.077 Y=-226.420 Z=-5.470;P=-30.237410 Y=-130.365204 R=1.471188;X=8.476 Y=-253.644 Z=-4.095;P=46.220085 Y=102.886185 R=-148.429367;X=11.226 Y=-264.656 Z=27.518;P=-47.991486 Y=75.698990 R=-0.806329;0;0;X=12.537 Y=-263.370 Z=26.408;X=0.146 Y=0.498 Z=-0.855
0:3:63;None;None;X=0.680 Y=-233.033 Z=-4.813;P=-37.803528 Y=-137.465424 R=5.160690;X=8.476 Y=-253.644 Z=-4.095;P=46.220085 Y=102.886185 R=-148.429367;X=2.174 Y=-269.374 Z=29.281;P=-41.789673 Y=68.242241 R=1.353946;0;0;X=3.192 Y=-268.424 Z=28.482;X=0.244 Y=0.633 Z=-0.734
0:3:569;None;None;X=1.007 Y=-274.801 Z=-20.096;P=5.376363 Y=178.891357 R=-5.191081;X=21.457 Y=-242.508 Z=-12.748;P=15.214136 Y=75.130417 R=110.583038;X=0.923 Y=-271.654 Z=30.198;P=-39.382259 Y=61.863064 R=4.208113;0;0;X=0.791 Y=-270.790 Z=29.173;X=0.416 Y=0.528 Z=-0.741
0:4:70;None;None;X=4.479 Y=-277.494 Z=-23.734;P=10.723683 Y=176.860107 R=1.187140;X=23.087 Y=-239.889 Z=3.663;P=35.686234 Y=71.107430 R=98.286560;X=3.235 Y=-271.230 Z=30.226;P=-39.686153 Y=61.687805 R=3.803410;0;0;X=2.429 Y=-270.118 Z=29.515;X=0.489 Y=0.610 Z=-0.623
0:4:569;None;None;X=4.479 Y=-277.494 Z=-23.734;P=10.723683 Y=176.860107 R=1.187140;X=26.205 Y=-238.358 Z=3.742;P=40.722260 Y=73.106117 R=99.836655;X=3.445 Y=-271.296 Z=30.510;P=-38.876945 Y=63.057835 R=4.217999;0;0;X=4.818 Y=-271.125 Z=29.892;X=0.248 Y=0.710 Z=-0.659
0:5:70;None;None;X=4.479 Y=-277.494 Z=-23.734;P=10.723683 Y=176.860107 R=1.187140;X=28.822 Y=-238.095 Z=11.838;P=46.632206 Y=69.436729 R=98.155029;X=3.364 Y=-271.287 Z=30.876;P=-37.190117 Y=63.391899 R=3.830157;0;0;X=3.915 Y=-270.719 Z=30.144;X=0.394 Y=0.690 Z=-0.608
0:5:571;None;None;X=4.479 Y=-277.494 Z=-23.734;P=10.723683 Y=176.860107 R=1.187140;X=28.044 Y=-238.383 Z=10.142;P=47.168488 Y=70.640862 R=100.434982;X=2.974 Y=-270.875 Z=30.957;P=-36.993862 Y=64.251175 R=3.782553;0;0;X=3.588 Y=-270.355 Z=30.354;X=0.357 Y=0.735 Z=-0.576
0:6:70;None;None;X=4.479 Y=-277.494 Z=-23.734;P=10.723683 Y=176.860107 R=1.187140;X=27.708 Y=-237.565 Z=9.859;P=46.789608 Y=72.636726 R=102.945114;X=3.104 Y=-270.462 Z=31.029;P=-37.215263 Y=65.040215 R=3.806350;0;0;X=3.104 Y=-269.690 Z=30.351;X=0.390 Y=0.681 Z=-0.620
0:6:570;None;None;X=4.479 Y=-277.494 Z=-23.734;P=10.723683 Y=176.860107 R=1.187140;X=28.041 Y=-237.456 Z=10.066;P=46.714626 Y=72.542282 R=102.539314;X=3.004 Y=-270.474 Z=31.137;P=-36.772301 Y=65.357178 R=3.640256;0;0;X=3.303 Y=-269.767 Z=30.483;X=0.392 Y=0.682 Z=-0.618
0:7:69;None;None;X=4.479 Y=-277.494 Z=-23.734;P=10.723683 Y=176.860107 R=1.187140;X=27.986 Y=-237.653 Z=10.030;P=46.258755 Y=72.407272 R=102.571571;X=2.279 Y=-270.711 Z=31.394;P=-36.243771 Y=65.296211 R=4.013050;0;0;X=3.069 Y=-270.262 Z=30.616;X=0.199 Y=0.641 Z=-0.741
