Time;RightHandObject;LeftHandObject;RightHandPos;RightHandRot;LeftHandPos;LeftHandRot;HeadPos;HeadRot;ObjectPut;TotalErrors;EyeTrackerPos;EyeTrackerDir
0:0:446;None;None;X=-125.588 Y=-35.844 Z=-1.141;P=-35.820549 Y=120.982262 R=65.537720;X=-64.669 Y=-236.646 Z=5.927;P=48.719955 Y=58.523857 R=170.294678;X=-152.497 Y=-28.398 Z=27.692;P=-28.937433 Y=-42.510876 R=-4.198947;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:0:946;None;None;X=-122.513 Y=-46.517 Z=-22.257;P=-11.325566 Y=120.166245 R=53.198074;X=-155.890 Y=-64.878 Z=-16.338;P=9.808309 Y=-51.857101 R=178.172211;X=-148.365 Y=-47.003 Z=26.495;P=-29.756126 Y=-57.029934 R=-3.767670;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:1:447;None;None;X=-115.166 Y=-85.032 Z=-39.150;P=13.145409 Y=116.905701 R=49.185589;X=-139.757 Y=-101.482 Z=-25.743;P=-13.889005 Y=-39.997494 R=-179.755112;X=-130.544 Y=-84.108 Z=25.773;P=-31.720156 Y=-52.931950 R=2.072475;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:1:947;None;None;X=-110.938 Y=-123.295 Z=-41.115;P=21.933792 Y=108.002327 R=55.038383;X=-130.822 Y=-149.760 Z=-26.470;P=-9.412813 Y=-43.368790 R=173.795090;X=-125.343 Y=-128.030 Z=23.504;P=-34.018669 Y=-38.762062 R=-2.903471;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:2:448;None;None;X=-105.138 Y=-154.279 Z=-48.126;P=47.183018 Y=141.734604 R=36.110844;X=-114.286 Y=-191.962 Z=-19.617;P=-9.318871 Y=-16.083555 R=174.855316;X=-116.600 Y=-164.804 Z=23.130;P=-41.555782 Y=-6.219670 R=0.774593;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:2:945;None;None;X=-98.186 Y=-196.164 Z=-47.175;P=45.753685 Y=141.700653 R=38.733555;X=-100.361 Y=-224.487 Z=-19.279;P=-10.643183 Y=6.279053 R=176.608475;X=-105.871 Y=-195.758 Z=23.605;P=-45.355618 Y=18.089718 R=4.747596;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:3:445;None;None;X=-102.853 Y=-214.253 Z=-48.600;P=41.231182 Y=-161.723190 R=9.980606;X=-75.850 Y=-245.707 Z=-20.745;P=-10.931198 Y=42.777554 R=166.663055;X=-97.914 Y=-233.101 Z=24.852;P=-43.737202 Y=39.755833 R=1.836581;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:3:959;None;None;X=-105.325 Y=-217.316 Z=-48.529;P=46.416660 Y=-160.059082 R=-22.126022;X=-58.517 Y=-251.130 Z=-19.729;P=-6.020292 Y=51.685215 R=154.722473;X=-85.187 Y=-249.186 Z=25.574;P=-37.378471 Y=35.254105 R=1.911504;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:4:459;None;None;X=-86.860 Y=-241.156 Z=-49.555;P=42.684952 Y=-123.473885 R=-20.674902;X=-37.082 Y=-250.750 Z=5.378;P=39.199265 Y=55.350689 R=112.264900;X=-69.396 Y=-269.370 Z=27.333;P=-30.563742 Y=33.284267 R=0.914087;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:4:958;None;None;X=-86.860 Y=-241.156 Z=-49.555;P=42.684952 Y=-123.473885 R=-20.674902;X=-34.787 Y=-253.148 Z=5.083;P=39.508537 Y=52.505371 R=114.920494;X=-70.523 Y=-270.888 Z=27.719;P=-28.949947 Y=30.973728 R=-0.487427;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:5:460;None;None;X=-86.860 Y=-241.156 Z=-49.555;P=42.684952 Y=-123.473885 R=-20.674902;X=-37.450 Y=-255.708 Z=1.122;P=36.326199 Y=47.559128 R=115.939064;X=-73.214 Y=-270.020 Z=27.814;P=-26.909639 Y=21.064425 R=-2.025666;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:5:959;None;None;X=-86.860 Y=-241.156 Z=-49.555;P=42.684952 Y=-123.473885 R=-20.674902;X=-38.382 Y=-253.866 Z=-10.018;P=22.504932 Y=43.580807 R=-147.915741;X=-72.845 Y=-268.689 Z=27.824;P=-27.190769 Y=21.619099 R=-1.800965;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:6:458;None;None;X=-86.860 Y=-241.156 Z=-49.555;P=42.684952 Y=-123.473885 R=-20.674902;X=-32.286 Y=-254.148 Z=-6.877;P=19.366379 Y=42.508636 R=-97.794960;X=-74.509 Y=-268.256 Z=28.142;P=-25.624758 Y=24.883278 R=-2.562745;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:6:959;None;None;X=-86.860 Y=-241.156 Z=-49.555;P=42.684952 Y=-123.473885 R=-20.674902;X=-41.615 Y=-257.796 Z=-3.643;P=31.976936 Y=43.311653 R=-105.666962;X=-75.129 Y=-265.818 Z=27.197;P=-31.322481 Y=30.338678 R=-0.137545;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:7:458;None;None;X=-86.860 Y=-241.156 Z=-49.555;P=42.684952 Y=-123.473885 R=-20.674902;X=-45.965 Y=-263.080 Z=-24.449;P=-5.618472 Y=45.461941 R=-117.344093;X=-77.048 Y=-261.956 Z=24.683;P=-43.667843 Y=53.642673 R=-1.750733;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:7:959;None;None;X=-86.715 Y=-243.408 Z=-46.207;P=27.226280 Y=-118.256660 R=26.093838;X=-41.646 Y=-261.941 Z=-28.176;P=-16.537533 Y=54.438793 R=-117.697609;X=-71.302 Y=-263.987 Z=23.569;P=-45.393394 Y=69.801071 R=-4.925603;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:8:459;None;None;X=-81.716 Y=-241.778 Z=-46.140;P=20.415653 Y=-110.724731 R=49.383629;X=-34.845 Y=-261.552 Z=-35.968;P=-24.302187 Y=56.762505 R=-117.912148;X=-62.290 Y=-260.934 Z=22.283;P=-49.661530 Y=62.086819 R=-2.364961;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:8:945;None;None;X=-80.073 Y=-226.087 Z=-47.558;P=21.452866 Y=-106.620354 R=51.217491;X=-23.101 Y=-246.906 Z=-39.195;P=-12.166642 Y=39.879749 R=-108.277054;X=-61.055 Y=-249.849 Z=23.319;P=-45.581818 Y=47.345898 R=1.973483;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
