Time;RightHandObject;LeftHandObject;RightHandPos;RightHandRot;LeftHandPos;LeftHandRot;HeadPos;HeadRot;ObjectPut;TotalErrors;EyeTrackerPos;EyeTrackerDir
0:0:401;None;None;X=-98.071 Y=-139.209 Z=-32.244;P=-40.808441 Y=167.264481 R=51.763981;X=-92.874 Y=-145.865 Z=-49.321;P=-9.769349 Y=26.308542 R=95.351936;X=-116.769 Y=-144.880 Z=-1.242;P=-41.136501 Y=4.974292 R=-0.910736;0;0;X=-116.215 Y=-145.262 Z=-1.905;X=0.716 Y=0.102 Z=-0.691
0:0:901;None;None;X=-110.636 Y=-131.143 Z=-48.923;P=-16.055998 Y=169.238678 R=18.368446;X=-95.383 Y=-152.344 Z=-58.536;P=-22.050739 Y=4.695973 R=136.082748;X=-115.931 Y=-144.839 Z=-3.830;P=-49.513386 Y=-24.547218 R=2.230353;0;0;X=-115.824 Y=-146.270 Z=-4.056;X=0.606 Y=-0.257 Z=-0.752
0:1:401;None;None;X=-102.572 Y=-137.948 Z=-50.019;P=-11.931923 Y=161.795486 R=18.600449;X=-72.080 Y=-162.462 Z=-73.039;P=-35.404724 Y=-15.005819 R=127.027634;X=-99.306 Y=-155.006 Z=-8.732;P=-56.488880 Y=-22.908274 R=-3.199402;0;0;X=-102.589 Y=-153.003 Z=-8.153;X=0.566 Y=-0.209 Z=-0.798
0:1:901;None;None;X=-98.108 Y=-140.804 Z=-51.591;P=-8.860620 Y=171.556686 R=22.018665;X=-54.797 Y=-168.086 Z=-84.246;P=-37.799721 Y=-24.765659 R=130.216949;X=-78.125 Y=-163.569 Z=-17.662;P=-64.243996 Y=-16.129103 R=-9.655624;0;0;X=-79.822 Y=-163.596 Z=-17.263;X=0.437 Y=-0.134 Z=-0.889
0:2:430;None;None;X=-98.108 Y=-140.804 Z=-51.591;P=-8.860620 Y=171.556686 R=22.018665;X=-47.431 Y=-172.485 Z=-88.452;P=-41.284515 Y=-34.195152 R=120.421082;X=-70.947 Y=-165.832 Z=-21.249;P=-65.885384 Y=-12.621017 R=-13.380357;0;0;X=-71.224 Y=-166.319 Z=-21.934;X=0.377 Y=-0.123 Z=-0.918
0:2:902;None;None;X=-98.108 Y=-140.804 Z=-51.591;P=-8.860620 Y=171.556686 R=22.018665;X=-47.426 Y=-174.789 Z=-88.618;P=-43.527245 Y=-31.480347 R=130.913879;X=-70.132 Y=-165.842 Z=-21.273;P=-65.501289 Y=-17.124519 R=-9.211958;0;0;X=-70.135 Y=-166.300 Z=-22.003;X=0.393 Y=-0.139 Z=-0.909
0:3:405;None;None;X=-98.108 Y=-140.804 Z=-51.591;P=-8.860620 Y=171.556686 R=22.018665;X=-45.227 Y=-177.583 Z=-88.603;P=-43.573406 Y=-57.813786 R=153.816010;X=-69.365 Y=-166.111 Z=-22.281;P=-66.160713 Y=-20.065340 R=-6.385658;0;0;X=-69.209 Y=-166.288 Z=-22.935;X=0.373 Y=-0.177 Z=-0.911
0:3:905;None;knife;X=-98.108 Y=-140.804 Z=-51.591;P=-8.860620 Y=171.556686 R=22.018665;X=-45.547 Y=-178.099 Z=-86.799;P=-40.928307 Y=-57.239021 R=151.959518;X=-70.581 Y=-165.493 Z=-20.297;P=-65.013435 Y=-19.054054 R=-6.672792;0;0;X=-69.764 Y=-166.046 Z=-21.862;X=0.437 Y=-0.026 Z=-0.899
0:4:405;None;None;X=-95.419 Y=-138.822 Z=-50.835;P=5.640363 Y=-178.281296 R=26.456610;X=-47.336 Y=-173.145 Z=-69.508;P=-32.071301 Y=-48.276363 R=137.132767;X=-82.143 Y=-153.128 Z=-10.082;P=-56.573902 Y=-5.593019 R=-6.015262;0;0;X=-79.763 Y=-156.126 Z=-11.967;X=0.559 Y=-0.062 Z=-0.827
0:4:906;None;None;X=-96.117 Y=-131.238 Z=-53.051;P=-6.176171 Y=177.649689 R=17.663624;X=-61.171 Y=-163.811 Z=-75.953;P=-41.564049 Y=-30.439972 R=131.485977;X=-85.737 Y=-150.457 Z=-10.940;P=-58.665401 Y=-19.522705 R=-0.231964;0;0;X=-86.481 Y=-149.680 Z=-10.983;X=0.491 Y=-0.217 Z=-0.844
0:5:396;None;None;X=-95.939 Y=-131.441 Z=-53.329;P=-6.315561 Y=176.759918 R=18.996786;X=-71.773 Y=-164.199 Z=-73.241;P=-50.656902 Y=142.006500 R=-113.836105;X=-73.880 Y=-161.225 Z=-20.875;P=-67.214027 Y=-19.931177 R=-6.402347;0;0;X=-74.749 Y=-160.661 Z=-20.799;X=0.330 Y=-0.184 Z=-0.926
0:5:905;None;knife;X=-95.939 Y=-131.441 Z=-53.329;P=-6.315561 Y=176.759918 R=18.996786;X=-50.129 Y=-173.879 Z=-89.310;P=-42.254673 Y=-32.381931 R=110.976601;X=-71.058 Y=-164.111 Z=-22.437;P=-68.015099 Y=-15.756858 R=-11.282154;0;0;X=-71.012 Y=-164.756 Z=-23.564;X=0.313 Y=-0.147 Z=-0.938
0:6:404;None;None;X=-95.939 Y=-131.441 Z=-53.329;P=-6.315561 Y=176.759918 R=18.996786;X=-51.481 Y=-175.812 Z=-85.251;P=-45.689945 Y=-41.935486 R=114.785706;X=-73.264 Y=-162.832 Z=-19.522;P=-64.459160 Y=-21.493732 R=-5.785351;0;0;X=-72.647 Y=-163.243 Z=-20.661;X=0.361 Y=-0.210 Z=-0.909
0:6:906;None;None;X=-95.939 Y=-131.441 Z=-53.329;P=-6.315561 Y=176.759918 R=18.996786;X=-58.664 Y=-170.166 Z=-87.856;P=-51.443512 Y=-23.801949 R=115.938263;X=-75.448 Y=-162.172 Z=-19.596;P=-64.843018 Y=-27.660877 R=-2.668579;0;0;X=-75.057 Y=-162.588 Z=-20.157;X=0.366 Y=-0.193 Z=-0.910
0:7:405;None;None;X=-95.939 Y=-131.441 Z=-53.329;P=-6.315561 Y=176.759918 R=18.996786;X=-59.229 Y=-179.943 Z=-87.247;P=5.776591 Y=-36.070278 R=-118.310234;X=-74.450 Y=-160.414 Z=-21.934;P=-65.828407 Y=-30.611755 R=1.139575;0;0;X=-74.266 Y=-160.541 Z=-22.413;X=0.375 Y=-0.224 Z=-0.899
0:7:905;None;None;X=-95.939 Y=-131.441 Z=-53.329;P=-6.315561 Y=176.759918 R=18.996786;X=-51.844 Y=-179.611 Z=-88.878;P=3.895878 Y=-18.055264 R=-99.087212;X=-71.218 Y=-160.232 Z=-24.218;P=-65.017181 Y=-29.065268 R=2.512815;0;0;X=-71.456 Y=-160.751 Z=-24.804;X=0.358 Y=-0.263 Z=-0.896
0:8:405;None;None;X=-95.939 Y=-131.441 Z=-53.329;P=-6.315561 Y=176.759918 R=18.996786;X=-48.342 Y=-178.040 Z=-91.607;P=4.737890 Y=-14.345589 R=-113.592743;X=-69.283 Y=-161.122 Z=-25.956;P=-65.904175 Y=-25.586836 R=0.529494;0;0;X=-69.164 Y=-161.553 Z=-26.765;X=0.350 Y=-0.221 Z=-0.910
0:8:906;None;knife;X=-95.939 Y=-131.441 Z=-53.329;P=-6.315561 Y=176.759918 R=18.996786;X=-48.684 Y=-177.542 Z=-89.313;P=2.933143 Y=-15.566842 R=-109.992249;X=-70.758 Y=-160.295 Z=-23.768;P=-64.534416 Y=-25.217945 R=0.205026;0;0;X=-70.250 Y=-161.429 Z=-25.159;X=0.354 Y=-0.208 Z=-0.912
0:9:421;None;knife;X=-95.939 Y=-131.441 Z=-53.329;P=-6.315561 Y=176.759918 R=18.996786;X=-50.185 Y=-172.034 Z=-77.308;P=5.552964 Y=-10.228936 R=-103.697906;X=-78.968 Y=-150.081 Z=-14.794;P=-57.438316 Y=-18.873297 R=2.362738;0;0;X=-77.977 Y=-151.599 Z=-16.062;X=0.489 Y=-0.171 Z=-0.855
