Time;RightHandObject;LeftHandObject;RightHandPos;RightHandRot;LeftHandPos;LeftHandRot;HeadPos;HeadRot;ObjectPut;TotalErrors;EyeTrackerPos;EyeTrackerDir
0:0:448;None;None;X=-161.608 Y=-151.072 Z=-19.196;P=-33.365078 Y=169.672165 R=67.820160;X=-168.851 Y=-168.803 Z=-57.815;P=-19.902555 Y=-8.327076 R=-139.106262;X=-197.400 Y=-162.850 Z=25.657;P=-27.126764 Y=4.982772 R=-2.957947;0;0;X=-196.738 Y=-162.634 Z=25.182;X=0.794 Y=0.113 Z=-0.597
0:0:948;None;None;X=-195.617 Y=-135.664 Z=-51.560;P=30.576748 Y=-174.872299 R=74.662422;X=-168.851 Y=-168.803 Z=-57.815;P=-19.902555 Y=-8.327076 R=-139.106262;X=-198.173 Y=-163.333 Z=22.452;P=-38.693142 Y=1.407037 R=-2.290589;0;0;X=-196.866 Y=-164.690 Z=22.428;X=0.721 Y=0.148 Z=-0.677
0:1:448;None;None;X=-195.617 Y=-135.664 Z=-51.560;P=30.576748 Y=-174.872299 R=74.662422;X=-168.851 Y=-168.803 Z=-57.815;P=-19.902555 Y=-8.327076 R=-139.106262;X=-201.108 Y=-163.512 Z=20.910;P=-43.427238 Y=5.377313 R=-2.272980;0;0;X=-200.128 Y=-163.977 Z=20.272;X=0.835 Y=-0.015 Z=-0.550
0:1:946;None;None;X=-195.617 Y=-135.664 Z=-51.560;P=30.576748 Y=-174.872299 R=74.662422;X=-168.851 Y=-168.803 Z=-57.815;P=-19.902555 Y=-8.327076 R=-139.106262;X=-200.230 Y=-167.217 Z=23.150;P=-34.002769 Y=-6.622961 R=2.136393;0;0;X=-199.781 Y=-168.873 Z=22.268;X=0.864 Y=-0.052 Z=-0.500
0:2:443;None;None;X=-195.617 Y=-135.664 Z=-51.560;P=30.576748 Y=-174.872299 R=74.662422;X=-168.851 Y=-168.803 Z=-57.815;P=-19.902555 Y=-8.327076 R=-139.106262;X=-188.934 Y=-168.716 Z=21.973;P=-38.226585 Y=7.119305 R=0.008884;0;0;X=-189.440 Y=-170.591 Z=21.622;X=0.848 Y=0.102 Z=-0.519
0:2:942;None;None;X=-195.617 Y=-135.664 Z=-51.560;P=30.576748 Y=-174.872299 R=74.662422;X=-168.851 Y=-168.803 Z=-57.815;P=-19.902555 Y=-8.327076 R=-139.106262;X=-176.394 Y=-170.799 Z=21.946;P=-43.347664 Y=11.116660 R=4.570554;0;0;X=-176.597 Y=-171.162 Z=21.464;X=0.845 Y=-0.050 Z=-0.532
0:3:444;None;None;X=-154.867 Y=-171.546 Z=-41.641;P=27.060696 Y=-174.313065 R=20.877934;X=-168.851 Y=-168.803 Z=-57.815;P=-19.902555 Y=-8.327076 R=-139.106262;X=-164.187 Y=-188.489 Z=22.043;P=-41.844418 Y=14.450237 R=5.638917;0;0;X=-163.947 Y=-186.939 Z=21.463;X=0.799 Y=0.125 Z=-0.589
0:3:944;None;None;X=-133.340 Y=-189.482 Z=-28.274;P=7.967115 Y=-173.635803 R=11.412544;X=-125.829 Y=-225.813 Z=-38.914;P=-19.861177 Y=20.033043 R=-135.987686;X=-148.922 Y=-205.051 Z=21.420;P=-42.838985 Y=15.574547 R=3.737317;0;0;X=-149.915 Y=-205.660 Z=21.205;X=0.751 Y=0.136 Z=-0.647
0:4:443;None;None;X=-103.486 Y=-189.563 Z=-27.697;P=0.129760 Y=-156.778641 R=0.828519;X=-100.098 Y=-217.181 Z=-34.953;P=-14.135438 Y=20.488636 R=-149.161591;X=-124.244 Y=-207.765 Z=20.728;P=-47.320644 Y=10.477791 R=2.362161;0;0;X=-125.675 Y=-208.430 Z=19.964;X=0.590 Y=0.194 Z=-0.784
0:4:944;None;None;X=-79.754 Y=-188.431 Z=-26.034;P=7.733399 Y=-151.851898 R=-32.936378;X=-70.493 Y=-202.243 Z=-23.089;P=0.680164 Y=42.156036 R=160.004990;X=-103.411 Y=-214.799 Z=15.473;P=-56.365479 Y=36.527855 R=-4.201909;0;0;X=-103.933 Y=-215.049 Z=15.300;X=0.498 Y=0.338 Z=-0.799
0:5:443;None;None;X=-74.565 Y=-186.101 Z=-34.180;P=13.878609 Y=-135.192871 R=-29.803017;X=-60.125 Y=-202.706 Z=-36.000;P=-17.923658 Y=37.494183 R=142.049927;X=-89.529 Y=-213.171 Z=11.441;P=-60.237240 Y=40.364716 R=-6.446723;0;0;X=-89.283 Y=-214.554 Z=11.456;X=0.379 Y=0.400 Z=-0.835
0:5:944;None;None;X=-73.291 Y=-178.866 Z=-50.538;P=6.855754 Y=-117.216042 R=-7.318899;X=-53.586 Y=-200.463 Z=-52.493;P=-17.055481 Y=23.828560 R=165.712723;X=-83.504 Y=-208.417 Z=-2.801;P=-63.312729 Y=37.362526 R=-5.228455;0;0;X=-82.774 Y=-209.827 Z=-2.158;X=0.435 Y=0.239 Z=-0.868
0:6:445;None;None;X=-70.772 Y=-176.424 Z=-59.364;P=14.836325 Y=-124.532059 R=-12.107471;X=-53.667 Y=-197.916 Z=-56.594;P=-11.240080 Y=29.558619 R=156.523529;X=-83.356 Y=-203.515 Z=-9.540;P=-62.655289 Y=43.566128 R=-6.718663;0;0;X=-83.043 Y=-203.746 Z=-9.891;X=0.276 Y=0.478 Z=-0.834
0:6:944;None;plate;X=-67.384 Y=-175.926 Z=-59.651;P=17.501629 Y=-135.816727 R=-38.849022;X=-55.558 Y=-192.601 Z=-57.574;P=-15.724836 Y=37.539146 R=142.635559;X=-82.893 Y=-202.078 Z=-10.344;P=-59.591820 Y=38.116211 R=-3.791267;0;0;X=-81.438 Y=-203.402 Z=-11.286;X=0.473 Y=0.236 Z=-0.849
0:7:443;None;None;X=-71.046 Y=-178.095 Z=-52.851;P=12.387497 Y=-138.333176 R=-43.996037;X=-60.750 Y=-190.383 Z=-50.729;P=-12.835673 Y=46.832069 R=138.668182;X=-83.743 Y=-202.133 Z=-3.800;P=-61.084522 Y=43.790108 R=-6.580943;0;0;X=-82.723 Y=-202.336 Z=-5.808;X=0.351 Y=0.411 Z=-0.841
0:7:945;None;None;X=-78.908 Y=-181.322 Z=-42.922;P=16.644461 Y=-134.168152 R=-46.992332;X=-68.180 Y=-192.955 Z=-41.142;P=-17.979618 Y=47.080929 R=142.101562;X=-91.030 Y=-204.366 Z=7.784;P=-63.116524 Y=51.919060 R=-6.725591;0;0;X=-88.595 Y=-204.749 Z=5.690;X=0.281 Y=0.420 Z=-0.863
0:8:444;None;None;X=-89.791 Y=-177.604 Z=-39.135;P=20.372746 Y=-130.829391 R=-45.949924;X=-79.062 Y=-189.487 Z=-37.295;P=-21.024120 Y=46.109543 R=147.491806;X=-104.287 Y=-198.344 Z=13.513;P=-61.301094 Y=48.578411 R=-1.918208;0;0;X=-101.610 Y=-200.179 Z=12.157;X=0.214 Y=0.473 Z=-0.855
0:8:944;None;None;X=-99.380 Y=-167.382 Z=-39.301;P=23.417780 Y=-131.236160 R=-39.598049;X=-86.832 Y=-178.493 Z=-37.626;P=-22.337730 Y=44.835106 R=147.522797;X=-110.732 Y=-189.263 Z=14.410;P=-60.700378 Y=60.091480 R=-8.673715;0;0;X=-110.205 Y=-189.560 Z=13.790;X=0.093 Y=0.520 Z=-0.849
0:9:443;None;None;X=-103.474 Y=-157.622 Z=-39.697;P=23.417240 Y=-125.330833 R=-35.288288;X=-91.615 Y=-169.728 Z=-37.966;P=-19.919876 Y=48.322350 R=147.626724;X=-114.341 Y=-184.152 Z=10.941;P=-66.853973 Y=50.206261 R=-3.739711;0;0;X=-112.430 Y=-185.959 Z=10.327;X=0.283 Y=0.301 Z=-0.911
0:9:944;None;None;X=-107.286 Y=-147.990 Z=-39.621;P=20.597971 Y=-146.851639 R=-33.115765;X=-97.859 Y=-162.769 Z=-39.826;P=-16.829872 Y=27.102697 R=147.817978;X=-125.307 Y=-169.787 Z=10.278;P=-63.499924 Y=34.153076 R=-4.387636;0;0;X=-123.577 Y=-171.772 Z=9.265;X=0.327 Y=0.296 Z=-0.897
0:10:444;None;None;X=-109.088 Y=-144.811 Z=-42.126;P=25.362772 Y=-152.274170 R=-35.860661;X=-101.320 Y=-160.937 Z=-40.470;P=-18.727551 Y=20.626358 R=148.995483;X=-126.581 Y=-163.158 Z=9.523;P=-65.264587 Y=24.425005 R=-1.523770;0;0;X=-125.709 Y=-164.623 Z=8.798;X=0.321 Y=0.234 Z=-0.918
0:10:944;None;None;X=-107.339 Y=-139.186 Z=-45.006;P=27.470623 Y=-160.661743 R=-32.947292;X=-102.789 Y=-156.707 Z=-44.194;P=-21.082020 Y=11.549317 R=152.177856;X=-125.878 Y=-154.921 Z=7.188;P=-67.379524 Y=19.115501 R=-6.732911;0;0;X=-125.620 Y=-157.282 Z=6.605;X=0.341 Y=0.169 Z=-0.925
0:11:443;None;None;X=-105.304 Y=-134.934 Z=-53.198;P=28.546242 Y=-173.982773 R=-24.073759;X=-100.357 Y=-154.718 Z=-49.937;P=-23.352005 Y=-4.579548 R=156.171524;X=-122.430 Y=-146.532 Z=0.108;P=-72.035477 Y=7.616117 R=-7.394506;0;0;X=-122.299 Y=-148.219 Z=-0.540;X=0.326 Y=0.084 Z=-0.942
0:11:944;None;None;X=-97.605 Y=-133.058 Z=-58.351;P=25.233265 Y=-174.050003 R=-17.747236;X=-99.260 Y=-155.378 Z=-55.455;P=-21.710644 Y=-8.532522 R=156.595581;X=-120.774 Y=-146.598 Z=-6.424;P=-72.415436 Y=11.002038 R=-13.785356;0;0;X=-120.426 Y=-148.197 Z=-7.666;X=0.322 Y=0.092 Z=-0.942
0:12:443;None;None;X=-115.895 Y=-123.575 Z=-57.491;P=23.001139 Y=-163.342316 R=3.157462;X=-124.440 Y=-154.178 Z=-59.743;P=-36.131226 Y=-15.634512 R=162.389542;X=-123.713 Y=-145.517 Z=-3.774;P=-79.723648 Y=14.519913 R=-16.764923;0;0;X=-123.049 Y=-146.995 Z=-5.007;X=0.206 Y=0.066 Z=-0.976
0:12:960;None;None;X=-128.522 Y=-121.543 Z=-54.430;P=35.009853 Y=-157.844788 R=-6.214754;X=-144.467 Y=-167.245 Z=-60.419;P=-54.574562 Y=-13.963043 R=-143.857590;X=-132.684 Y=-143.650 Z=7.983;P=-67.228745 Y=-0.271820 R=-1.219940;0;0;X=-131.470 Y=-144.749 Z=6.389;X=0.384 Y=0.117 Z=-0.916
0:13:459;None;None;X=-144.126 Y=-126.022 Z=-51.997;P=41.960697 Y=-151.611847 R=-19.307661;X=-152.231 Y=-180.165 Z=-35.451;P=-2.797256 Y=-52.992992 R=-20.513981;X=-148.355 Y=-154.396 Z=13.998;P=-56.299610 Y=11.008687 R=-3.776154;0;0;X=-145.708 Y=-153.401 Z=12.795;X=0.485 Y=0.164 Z=-0.859
0:13:958;None;None;X=-141.732 Y=-133.920 Z=-45.213;P=26.824924 Y=-156.717728 R=-13.927498;X=-152.231 Y=-180.165 Z=-35.451;P=-2.797256 Y=-52.992992 R=-20.513981;X=-153.173 Y=-158.535 Z=12.150;P=-59.571228 Y=10.469210 R=-2.653565;0;0;X=-154.014 Y=-161.021 Z=12.332;X=0.474 Y=0.087 Z=-0.876
0:14:443;None;None;X=-114.454 Y=-126.176 Z=-54.486;P=9.463902 Y=-152.384705 R=-1.323255;X=-111.932 Y=-155.556 Z=-58.332;P=-13.695103 Y=-7.731340 R=170.932495;X=-135.488 Y=-149.954 Z=-6.385;P=-62.241112 Y=6.398329 R=-4.974368;0;0;X=-136.107 Y=-152.606 Z=-5.652;X=0.390 Y=0.048 Z=-0.920
0:14:943;None;plate;X=-109.884 Y=-130.907 Z=-61.692;P=24.925484 Y=-168.075089 R=-24.118330;X=-108.619 Y=-154.060 Z=-61.701;P=-21.696539 Y=-10.390800 R=165.179886;X=-129.798 Y=-145.002 Z=-9.560;P=-63.930477 Y=11.791883 R=-9.256904;0;0;X=-129.591 Y=-146.356 Z=-10.862;X=0.416 Y=0.153 Z=-0.896
0:15:459;None;None;X=-113.648 Y=-126.720 Z=-58.062;P=26.876322 Y=-160.298950 R=-18.568119;X=-114.283 Y=-151.191 Z=-59.534;P=-31.412066 Y=1.007634 R=166.347931;X=-132.541 Y=-144.736 Z=-5.163;P=-63.459782 Y=12.391518 R=-7.641459;0;0;X=-132.131 Y=-146.051 Z=-5.889;X=0.407 Y=0.142 Z=-0.902
0:15:944;None;None;X=-114.654 Y=-120.468 Z=-58.913;P=22.891022 Y=-150.254868 R=-3.178633;X=-115.153 Y=-151.912 Z=-61.039;P=-28.612692 Y=-4.107553 R=172.231140;X=-131.356 Y=-141.659 Z=-5.044;P=-63.378273 Y=15.731310 R=-7.302828;0;0;X=-130.596 Y=-143.399 Z=-6.257;X=0.402 Y=0.133 Z=-0.906
0:16:457;None;None;X=-128.096 Y=-113.248 Z=-57.902;P=19.983555 Y=-127.484383 R=11.127672;X=-119.967 Y=-156.865 Z=-59.930;P=-32.130070 Y=-2.270319 R=178.437332;X=-134.739 Y=-143.212 Z=-0.481;P=-63.524826 Y=15.724921 R=-5.550417;0;0;X=-132.945 Y=-144.598 Z=-2.900;X=0.409 Y=0.153 Z=-0.900
0:16:955;None;None;X=-167.124 Y=-128.541 Z=-62.078;P=43.280960 Y=-113.135872 R=40.565220;X=-169.052 Y=-187.471 Z=-62.361;P=-64.154327 Y=-8.609347 R=-110.543282;X=-159.255 Y=-160.043 Z=11.612;P=-53.507504 Y=14.918995 R=-3.620088;0;0;X=-155.401 Y=-158.700 Z=9.935;X=0.556 Y=0.064 Z=-0.829
0:17:455;None;None;X=-158.360 Y=-145.738 Z=-56.826;P=43.280952 Y=-113.135857 R=40.565224;X=-169.052 Y=-187.471 Z=-62.361;P=-64.154327 Y=-8.609347 R=-110.543282;X=-164.133 Y=-176.185 Z=19.538;P=-42.169277 Y=-2.339325 R=1.719127;0;0;X=-164.225 Y=-175.811 Z=18.570;X=0.812 Y=-0.043 Z=-0.583
0:17:955;None;None;X=-136.145 Y=-169.987 Z=-51.098;P=36.380035 Y=-178.929520 R=7.010730;X=-169.052 Y=-187.471 Z=-62.361;P=-64.154327 Y=-8.609347 R=-110.543282;X=-145.766 Y=-181.205 Z=17.144;P=-51.204887 Y=19.445168 R=-1.078888;0;0;X=-146.841 Y=-181.560 Z=16.075;X=0.616 Y=0.303 Z=-0.727
0:18:455;None;None;X=-125.969 Y=-172.317 Z=-41.680;P=21.327839 Y=-172.827286 R=-2.638135;X=-169.052 Y=-187.471 Z=-62.361;P=-64.154327 Y=-8.609347 R=-110.543282;X=-128.365 Y=-181.996 Z=15.757;P=-56.131969 Y=36.023380 R=-5.798467;0;0;X=-129.332 Y=-181.791 Z=15.182;X=0.494 Y=0.344 Z=-0.799
0:18:955;None;None;X=-113.873 Y=-167.786 Z=-39.028;P=18.252081 Y=-149.792709 R=14.777535;X=-98.773 Y=-198.812 Z=-43.318;P=-31.363960 Y=35.814865 R=-148.851288;X=-113.882 Y=-184.816 Z=13.453;P=-62.907909 Y=37.255180 R=-4.794321;0;0;X=-113.674 Y=-185.897 Z=12.914;X=0.420 Y=0.328 Z=-0.846
0:19:454;None;None;X=-100.641 Y=-156.731 Z=-37.655;P=3.032310 Y=-166.681839 R=47.142399;X=-93.748 Y=-181.817 Z=-39.465;P=-20.228334 Y=39.770542 R=-158.785049;X=-106.674 Y=-176.861 Z=11.474;P=-65.376190 Y=33.700665 R=-8.689368;0;0;X=-106.510 Y=-178.972 Z=10.692;X=0.352 Y=0.245 Z=-0.904
0:19:955;None;None;X=-91.295 Y=-148.906 Z=-47.299;P=11.137292 Y=171.850357 R=55.046307;X=-98.912 Y=-168.122 Z=-47.176;P=-36.000553 Y=22.462755 R=-179.953857;X=-101.187 Y=-160.457 Z=7.479;P=-72.118515 Y=24.150639 R=-14.007339;0;0;X=-100.929 Y=-162.492 Z=6.875;X=0.263 Y=0.148 Z=-0.953
0:20:455;None;None;X=-87.000 Y=-144.964 Z=-56.796;P=13.434763 Y=173.754517 R=62.302197;X=-99.941 Y=-165.796 Z=-51.949;P=-35.355690 Y=18.259237 R=-172.641525;X=-101.184 Y=-160.762 Z=-1.313;P=-72.112129 Y=35.298523 R=-26.938103;0;0;X=-100.643 Y=-161.978 Z=-1.512;X=0.295 Y=0.212 Z=-0.932
0:20:956;None;None;X=-83.795 Y=-145.746 Z=-59.965;P=19.265982 Y=167.216156 R=64.125511;X=-92.664 Y=-155.345 Z=-56.148;P=-36.615002 Y=19.952829 R=166.845398;X=-96.702 Y=-159.430 Z=-6.337;P=-70.647400 Y=40.159168 R=-32.146252;0;0;X=-96.796 Y=-161.024 Z=-7.335;X=0.281 Y=0.209 Z=-0.937
0:21:456;spoon;None;X=-82.442 Y=-145.040 Z=-65.028;P=25.167299 Y=168.475998 R=62.272232;X=-85.740 Y=-150.353 Z=-62.502;P=-50.993835 Y=13.363050 R=153.044617;X=-93.275 Y=-158.562 Z=-9.487;P=-72.991096 Y=43.974365 R=-36.873634;0;0;X=-92.975 Y=-160.100 Z=-10.664;X=0.233 Y=0.204 Z=-0.951
0:21:957;spoon;None;X=-84.693 Y=-146.444 Z=-61.440;P=22.007366 Y=168.018295 R=49.352676;X=-87.302 Y=-150.581 Z=-60.980;P=-46.036476 Y=22.522018 R=138.454559;X=-94.106 Y=-159.055 Z=-8.222;P=-72.798645 Y=39.986237 R=-32.760689;0;0;X=-93.463 Y=-159.787 Z=-9.819;X=0.238 Y=0.187 Z=-0.953
0:22:455;None;None;X=-87.523 Y=-147.968 Z=-57.434;P=22.322847 Y=170.515594 R=43.676949;X=-85.837 Y=-149.624 Z=-57.100;P=-36.406857 Y=28.752035 R=129.009857;X=-95.350 Y=-158.360 Z=-7.267;P=-70.960701 Y=39.905979 R=-30.922361;0;0;X=-94.832 Y=-159.785 Z=-8.531;X=0.248 Y=0.177 Z=-0.952
0:22:957;None;spoon;X=-77.420 Y=-144.665 Z=-57.924;P=15.520415 Y=177.593735 R=56.042450;X=-81.699 Y=-149.086 Z=-61.221;P=-43.476162 Y=22.654699 R=126.743622;X=-93.236 Y=-156.327 Z=-10.557;P=-71.848930 Y=35.089848 R=-26.671413;0;0;X=-92.945 Y=-157.954 Z=-11.436;X=0.280 Y=0.195 Z=-0.940
0:23:446;None;spoon;X=-79.536 Y=-145.562 Z=-63.305;P=32.457138 Y=172.658905 R=52.958412;X=-81.352 Y=-147.795 Z=-61.477;P=-40.518070 Y=20.900412 R=128.567871;X=-91.363 Y=-156.328 Z=-11.687;P=-72.759979 Y=35.498043 R=-29.288977;0;0;X=-90.782 Y=-157.695 Z=-13.001;X=0.264 Y=0.174 Z=-0.949
0:23:946;None;None;X=-82.832 Y=-146.826 Z=-58.943;P=26.399137 Y=178.550751 R=43.076466;X=-83.138 Y=-148.194 Z=-57.883;P=-36.560715 Y=22.339148 R=124.494370;X=-94.197 Y=-156.176 Z=-7.369;P=-69.205734 Y=29.493231 R=-22.244913;0;0;X=-93.224 Y=-157.064 Z=-9.257;X=0.293 Y=0.143 Z=-0.945
0:24:446;spoon;None;X=-89.858 Y=-149.841 Z=-50.983;P=18.739189 Y=178.748322 R=41.833515;X=-90.234 Y=-150.485 Z=-49.470;P=-31.788921 Y=20.113171 R=128.151932;X=-101.502 Y=-157.484 Z=-0.339;P=-67.689606 Y=25.899878 R=-15.788222;0;0;X=-100.130 Y=-158.322 Z=-1.907;X=0.302 Y=0.151 Z=-0.941
0:24:946;spoon;None;X=-100.209 Y=-153.358 Z=-49.262;P=9.350972 Y=-167.651062 R=45.339222;X=-100.251 Y=-152.880 Z=-47.284;P=-33.611324 Y=21.794950 R=135.327866;X=-110.098 Y=-161.194 Z=4.893;P=-64.039246 Y=22.357924 R=-8.497356;0;0;X=-108.309 Y=-162.253 Z=3.293;X=0.387 Y=0.089 Z=-0.918
0:25:445;None;None;X=-100.556 Y=-155.284 Z=-43.801;P=0.981553 Y=-163.004333 R=37.943588;X=-100.134 Y=-155.139 Z=-39.497;P=-22.987581 Y=17.571491 R=140.418594;X=-115.494 Y=-164.835 Z=8.437;P=-59.040207 Y=21.175962 R=-8.147774;0;0;X=-114.206 Y=-165.928 Z=7.221;X=0.442 Y=0.173 Z=-0.880
0:25:945;None;None;X=-104.040 Y=-153.765 Z=-41.448;P=0.157101 Y=-158.731018 R=40.833302;X=-103.954 Y=-153.428 Z=-40.429;P=-30.702717 Y=23.202127 R=147.197418;X=-121.631 Y=-166.159 Z=8.303;P=-66.396271 Y=22.877331 R=-7.438028;0;0;X=-118.930 Y=-167.003 Z=7.405;X=0.336 Y=0.211 Z=-0.918
0:26:447;None;None;X=-104.531 Y=-153.585 Z=-40.905;P=3.703499 Y=-161.146286 R=39.628265;X=-104.403 Y=-155.184 Z=-39.096;P=-24.806200 Y=22.987291 R=144.990341;X=-128.089 Y=-166.338 Z=11.388;P=-56.668152 Y=15.767935 R=0.704295;0;0;X=-126.735 Y=-167.284 Z=10.056;X=0.504 Y=0.218 Z=-0.836
0:26:949;None;None;X=-106.443 Y=-155.208 Z=-39.850;P=2.948989 Y=-162.225677 R=34.054981;X=-105.868 Y=-155.985 Z=-37.801;P=-25.443668 Y=25.426723 R=137.158981;X=-129.609 Y=-167.085 Z=12.787;P=-52.453362 Y=13.666295 R=1.185224;0;0;X=-128.442 Y=-168.075 Z=11.502;X=0.539 Y=0.234 Z=-0.809
0:27:448;None;None;X=-105.787 Y=-157.189 Z=-31.068;P=15.698520 Y=-164.544342 R=-44.711922;X=-105.767 Y=-162.532 Z=-32.289;P=-21.336451 Y=21.217798 R=123.352539;X=-135.040 Y=-169.260 Z=14.965;P=-50.929619 Y=11.736299 R=1.221592;0;0;X=-133.267 Y=-170.265 Z=13.947;X=0.491 Y=0.202 Z=-0.848
