Time;RightHandObject;LeftHandObject;RightHandPos;RightHandRot;LeftHandPos;LeftHandRot;HeadPos;HeadRot;ObjectPut;TotalErrors;EyeTrackerPos;EyeTrackerDir
0:0:216;None;None;X=-89.636 Y=53.903 Z=18.207;P=-54.366947 Y=-127.424492 R=88.567093;X=-78.027 Y=13.212 Z=-41.566;P=-30.793428 Y=105.633934 R=-141.980728;X=-92.778 Y=11.354 Z=38.063;P=-20.780693 Y=78.415794 R=0.554505;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:0:715;None;None;X=-92.756 Y=45.479 Z=22.145;P=-78.603065 Y=-155.265564 R=107.133492;X=-78.027 Y=13.212 Z=-41.566;P=-30.793428 Y=105.633934 R=-141.980728;X=-93.287 Y=10.351 Z=38.742;P=-18.087065 Y=78.068565 R=0.727342;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:1:216;None;None;X=-94.494 Y=44.496 Z=19.333;P=-75.835258 Y=-120.026688 R=62.777782;X=-78.027 Y=13.212 Z=-41.566;P=-30.793428 Y=105.633934 R=-141.980728;X=-96.779 Y=11.707 Z=36.718;P=-28.292656 Y=95.140678 R=-1.114411;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:1:716;None;None;X=-107.561 Y=49.156 Z=11.890;P=-46.955265 Y=-88.099457 R=60.811943;X=-78.027 Y=13.212 Z=-41.566;P=-30.793428 Y=105.633934 R=-141.980728;X=-100.982 Y=10.276 Z=36.801;P=-27.876827 Y=104.279312 R=1.375763;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:2:216;None;None;X=-103.708 Y=43.938 Z=23.233;P=-40.646198 Y=-115.292442 R=-51.397018;X=-78.027 Y=13.212 Z=-41.566;P=-30.793428 Y=105.633934 R=-141.980728;X=-99.596 Y=9.702 Z=37.279;P=-24.941158 Y=95.743637 R=-1.663116;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:2:715;None;None;X=-98.810 Y=46.282 Z=24.832;P=-46.599682 Y=-108.267334 R=-80.287811;X=-78.027 Y=13.212 Z=-41.566;P=-30.793428 Y=105.633934 R=-141.980728;X=-97.295 Y=8.667 Z=37.297;P=-24.520412 Y=83.885071 R=2.209128;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:3:216;None;None;X=-99.844 Y=45.720 Z=29.167;P=-49.360920 Y=-112.323463 R=-73.988022;X=-78.027 Y=13.212 Z=-41.566;P=-30.793428 Y=105.633934 R=-141.980728;X=-96.507 Y=9.360 Z=36.381;P=-29.352777 Y=81.132797 R=1.296597;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:3:715;None;None;X=-100.329 Y=45.738 Z=29.675;P=-49.648746 Y=-113.749695 R=-71.888763;X=-78.027 Y=13.212 Z=-41.566;P=-30.793428 Y=105.633934 R=-141.980728;X=-96.423 Y=9.260 Z=36.884;P=-27.891022 Y=82.069855 R=0.258967;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:4:216;None;None;X=-99.825 Y=45.971 Z=28.967;P=-49.752277 Y=-116.711380 R=-68.285957;X=-78.027 Y=13.212 Z=-41.566;P=-30.793428 Y=105.633934 R=-141.980728;X=-96.268 Y=9.763 Z=36.841;P=-28.424767 Y=80.068794 R=1.323897;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:4:715;None;None;X=-99.311 Y=45.193 Z=29.582;P=-50.029514 Y=-117.654015 R=-66.856323;X=-78.027 Y=13.212 Z=-41.566;P=-30.793428 Y=105.633934 R=-141.980728;X=-91.489 Y=7.152 Z=37.136;P=-25.036890 Y=43.349640 R=6.970050;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
