Time;RightHandObject;LeftHandObject;RightHandPos;RightHandRot;LeftHandPos;LeftHandRot;HeadPos;HeadRot;ObjectPut;TotalErrors;EyeTrackerPos;EyeTrackerDir
0:0:7;None;None;X=-109.200 Y=28.484 Z=13.332;P=-60.645260 Y=-141.693039 R=75.641724;X=-103.273 Y=-6.445 Z=-44.962;P=-48.608166 Y=62.084457 R=137.522491;X=-124.292 Y=-1.298 Z=36.248;P=-30.065918 Y=54.834801 R=0.386961;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:0:498;None;None;X=-115.220 Y=24.427 Z=17.962;P=-79.945610 Y=-142.787308 R=70.245476;X=-103.273 Y=-6.445 Z=-44.962;P=-48.608166 Y=62.084457 R=137.522491;X=-124.305 Y=-0.964 Z=36.914;P=-26.504364 Y=55.954456 R=0.772793;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:1:0;None;None;X=-126.404 Y=19.448 Z=2.498;P=-65.969337 Y=-125.142967 R=53.512932;X=-103.273 Y=-6.445 Z=-44.962;P=-48.608166 Y=62.084457 R=137.522491;X=-126.350 Y=-1.118 Z=37.458;P=-22.475550 Y=76.699089 R=-0.494078;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:1:501;None;None;X=-127.962 Y=27.650 Z=-4.375;P=-6.485339 Y=-132.038940 R=-17.287823;X=-109.092 Y=3.389 Z=-30.814;P=53.533054 Y=85.870789 R=-134.183334;X=-132.518 Y=-2.056 Z=37.102;P=-25.197052 Y=45.967358 R=1.930949;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:2:0;None;None;X=-127.465 Y=38.829 Z=19.506;P=-34.866150 Y=-141.404907 R=-72.984764;X=-111.683 Y=3.902 Z=-29.487;P=53.714287 Y=86.629112 R=-133.908386;X=-141.244 Y=1.179 Z=36.418;P=-28.806452 Y=67.738853 R=-1.311401;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:2:498;None;None;X=-130.583 Y=39.508 Z=21.124;P=-38.691193 Y=-134.459808 R=-65.342773;X=-111.683 Y=3.902 Z=-29.487;P=53.714287 Y=86.629112 R=-133.908386;X=-137.458 Y=-0.913 Z=36.236;P=-30.292994 Y=66.574577 R=0.703231;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:2:997;None;None;X=-130.757 Y=41.369 Z=22.150;P=-37.421780 Y=-132.676315 R=-60.603821;X=-113.225 Y=0.405 Z=-30.246;P=47.314774 Y=98.076950 R=-143.881195;X=-136.932 Y=-0.190 Z=35.888;P=-32.102844 Y=68.658287 R=0.130913;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:3:499;None;None;X=-131.937 Y=40.724 Z=21.952;P=-38.287109 Y=-134.338913 R=-60.987404;X=-117.091 Y=0.158 Z=-30.084;P=49.496181 Y=98.369217 R=-142.348618;X=-137.778 Y=-0.727 Z=36.295;P=-29.464930 Y=66.990128 R=-0.014403;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:3:999;None;None;X=-131.249 Y=41.042 Z=20.964;P=-37.123055 Y=-136.302353 R=-60.668934;X=-117.091 Y=0.158 Z=-30.084;P=49.496181 Y=98.369217 R=-142.348618;X=-138.052 Y=-0.234 Z=36.330;P=-30.012629 Y=65.185654 R=0.224935;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:4:499;None;None;X=-130.410 Y=40.042 Z=18.015;P=-31.183603 Y=-132.956726 R=-44.557789;X=-117.091 Y=0.158 Z=-30.084;P=49.496181 Y=98.369217 R=-142.348618;X=-137.792 Y=-0.773 Z=36.690;P=-27.854794 Y=65.249321 R=0.069935;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:5:0;None;None;X=-131.425 Y=35.829 Z=-7.985;P=-17.745794 Y=-141.754425 R=74.833893;X=-117.091 Y=0.158 Z=-30.084;P=49.496181 Y=98.369217 R=-142.348618;X=-137.668 Y=-1.341 Z=37.400;P=-25.104059 Y=67.071190 R=0.164482;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:5:499;None;None;X=-152.140 Y=14.861 Z=-37.301;P=47.447102 Y=-116.830322 R=74.508896;X=-117.091 Y=0.158 Z=-30.084;P=49.496181 Y=98.369217 R=-142.348618;X=-143.214 Y=0.533 Z=39.245;P=-13.550992 Y=106.187950 R=1.111576;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:5:998;None;None;X=-156.650 Y=14.165 Z=-39.975;P=47.447086 Y=-116.830353 R=74.508888;X=-117.091 Y=0.158 Z=-30.084;P=49.496181 Y=98.369217 R=-142.348618;X=-158.011 Y=7.898 Z=38.755;P=-11.913331 Y=104.077332 R=3.911458;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:6:497;None;None;X=-156.650 Y=14.165 Z=-39.975;P=47.447086 Y=-116.830353 R=74.508888;X=-117.091 Y=0.158 Z=-30.084;P=49.496181 Y=98.369217 R=-142.348618;X=-180.305 Y=19.167 Z=38.625;P=-15.717002 Y=104.306236 R=5.178864;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:6:998;None;None;X=-156.650 Y=14.165 Z=-39.975;P=47.447086 Y=-116.830353 R=74.508888;X=-117.091 Y=0.158 Z=-30.084;P=49.496181 Y=98.369217 R=-142.348618;X=-198.618 Y=37.294 Z=36.014;P=-13.413391 Y=97.577133 R=3.195109;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:7:499;None;None;X=-156.650 Y=14.165 Z=-39.975;P=47.447086 Y=-116.830353 R=74.508888;X=-117.091 Y=0.158 Z=-30.084;P=49.496181 Y=98.369217 R=-142.348618;X=-217.064 Y=55.101 Z=39.209;P=-16.479887 Y=77.536278 R=3.251173;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:8:1;None;None;X=-156.650 Y=14.165 Z=-39.975;P=47.447086 Y=-116.830353 R=74.508888;X=-215.438 Y=78.138 Z=-28.698;P=60.192665 Y=109.168358 R=-123.664337;X=-237.450 Y=64.841 Z=38.861;P=-16.250208 Y=40.653442 R=0.393530;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:8:502;None;None;X=-156.650 Y=14.165 Z=-39.975;P=47.447086 Y=-116.830353 R=74.508888;X=-215.438 Y=78.138 Z=-28.698;P=60.192665 Y=109.168358 R=-123.664337;X=-249.840 Y=65.401 Z=38.073;P=-16.647001 Y=29.985218 R=1.881771;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:9:3;None;None;X=-156.650 Y=14.165 Z=-39.975;P=47.447086 Y=-116.830353 R=74.508888;X=-215.438 Y=78.138 Z=-28.698;P=60.192665 Y=109.168358 R=-123.664337;X=-257.841 Y=58.260 Z=39.383;P=-15.247133 Y=37.556957 R=-0.812805;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:9:503;None;None;X=-156.650 Y=14.165 Z=-39.975;P=47.447086 Y=-116.830353 R=74.508888;X=-215.438 Y=78.138 Z=-28.698;P=60.192665 Y=109.168358 R=-123.664337;X=-268.991 Y=64.878 Z=39.327;P=-10.678926 Y=38.732845 R=-0.261597;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:10:2;None;None;X=-156.650 Y=14.165 Z=-39.975;P=47.447086 Y=-116.830353 R=74.508888;X=-215.438 Y=78.138 Z=-28.698;P=60.192665 Y=109.168358 R=-123.664337;X=-280.688 Y=76.459 Z=38.894;P=-6.072325 Y=23.919344 R=-0.354126;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:10:502;None;None;X=-156.650 Y=14.165 Z=-39.975;P=47.447086 Y=-116.830353 R=74.508888;X=-215.438 Y=78.138 Z=-28.698;P=60.192665 Y=109.168358 R=-123.664337;X=-285.733 Y=76.431 Z=38.984;P=-7.915226 Y=-0.093567 R=0.571311;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:11:2;None;None;X=-156.650 Y=14.165 Z=-39.975;P=47.447086 Y=-116.830353 R=74.508888;X=-215.438 Y=78.138 Z=-28.698;P=60.192665 Y=109.168358 R=-123.664337;X=-285.103 Y=69.276 Z=39.975;P=-10.227689 Y=1.558828 R=0.762056;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:11:502;None;None;X=-156.650 Y=14.165 Z=-39.975;P=47.447086 Y=-116.830353 R=74.508888;X=-215.438 Y=78.138 Z=-28.698;P=60.192665 Y=109.168358 R=-123.664337;X=-286.227 Y=67.619 Z=39.778;P=-10.218686 Y=22.587521 R=-1.467346;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:12:3;None;None;X=-259.557 Y=104.886 Z=17.911;P=-19.711214 Y=-164.469742 R=-63.015186;X=-215.438 Y=78.138 Z=-28.698;P=60.192665 Y=109.168358 R=-123.664337;X=-291.102 Y=73.150 Z=38.081;P=-16.468651 Y=32.088619 R=-0.896973;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:12:506;None;None;X=-264.460 Y=108.765 Z=22.550;P=-34.644711 Y=-163.398148 R=-62.993984;X=-215.438 Y=78.138 Z=-28.698;P=60.192665 Y=109.168358 R=-123.664337;X=-293.619 Y=76.353 Z=37.643;P=-19.263885 Y=32.005260 R=0.206790;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:13:3;None;None;X=-268.817 Y=111.369 Z=29.289;P=-52.585167 Y=-159.902374 R=-75.787666;X=-215.438 Y=78.138 Z=-28.698;P=60.192665 Y=109.168358 R=-123.664337;X=-297.425 Y=76.985 Z=39.623;P=-11.647671 Y=40.192230 R=-2.227875;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:13:503;None;None;X=-270.679 Y=111.124 Z=26.074;P=-42.816223 Y=-148.278564 R=-59.814758;X=-215.438 Y=78.138 Z=-28.698;P=60.192665 Y=109.168358 R=-123.664337;X=-297.195 Y=74.225 Z=40.908;P=-2.774744 Y=19.020960 R=-0.017395;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:14:4;None;None;X=-266.970 Y=99.193 Z=4.372;P=-43.268070 Y=-170.682541 R=83.007957;X=-257.900 Y=65.250 Z=-14.219;P=17.811096 Y=2.644463 R=-121.501602;X=-295.970 Y=70.945 Z=40.297;P=-4.927735 Y=1.628953 R=-3.068940;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:14:509;None;None;X=-269.307 Y=102.722 Z=21.794;P=-53.802517 Y=-169.595627 R=62.071712;X=-249.167 Y=60.383 Z=24.683;P=67.614456 Y=2.489697 R=-110.938995;X=-296.806 Y=74.975 Z=39.986;P=-7.925512 Y=18.802538 R=-0.201599;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:15:3;None;None;X=-269.170 Y=107.026 Z=14.808;P=-50.954750 Y=-148.985565 R=19.964825;X=-254.388 Y=68.169 Z=13.689;P=39.862839 Y=7.423728 R=-163.848068;X=-297.930 Y=74.669 Z=40.444;P=-3.839932 Y=20.025391 R=0.629624;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:15:506;None;None;X=-275.133 Y=96.289 Z=-15.666;P=-1.353641 Y=-173.838684 R=31.410303;X=-263.150 Y=70.539 Z=-12.394;P=2.850682 Y=24.381968 R=-160.149567;X=-295.857 Y=76.953 Z=39.560;P=-11.600215 Y=18.443529 R=2.077873;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:16:4;None;None;X=-286.358 Y=93.768 Z=-32.963;P=30.794487 Y=-177.279190 R=38.204235;X=-277.640 Y=65.149 Z=-36.932;P=-40.835819 Y=26.202085 R=-156.771957;X=-294.739 Y=78.326 Z=39.487;P=-12.980712 Y=22.989973 R=1.595593;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:16:503;None;None;X=-286.358 Y=93.765 Z=-32.961;P=30.803099 Y=-177.286636 R=38.167648;X=-277.399 Y=65.424 Z=-36.159;P=-40.973782 Y=26.511436 R=-156.877548;X=-292.617 Y=75.040 Z=39.918;P=-10.293183 Y=4.559479 R=2.031388;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:17:3;None;None;X=-286.358 Y=93.765 Z=-32.961;P=30.803099 Y=-177.286636 R=38.167648;X=-277.399 Y=65.424 Z=-36.159;P=-40.973782 Y=26.511436 R=-156.877548;X=-292.385 Y=75.409 Z=41.077;P=-2.990632 Y=20.534246 R=-0.627411;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:17:504;None;None;X=-286.358 Y=93.765 Z=-32.961;P=30.803099 Y=-177.286636 R=38.167648;X=-277.399 Y=65.424 Z=-36.159;P=-40.973782 Y=26.511436 R=-156.877548;X=-291.457 Y=76.837 Z=39.621;P=-11.814547 Y=26.200171 R=-0.199371;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:18:5;None;None;X=-286.358 Y=93.765 Z=-32.961;P=30.803099 Y=-177.286636 R=38.167648;X=-277.399 Y=65.424 Z=-36.159;P=-40.973782 Y=26.511436 R=-156.877548;X=-291.669 Y=78.359 Z=39.339;P=-12.716828 Y=26.103592 R=1.483492;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:18:504;None;None;X=-286.358 Y=93.765 Z=-32.961;P=30.803099 Y=-177.286636 R=38.167648;X=-277.399 Y=65.424 Z=-36.159;P=-40.973782 Y=26.511436 R=-156.877548;X=-291.148 Y=77.934 Z=39.315;P=-12.849299 Y=19.865788 R=1.863258;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:19:3;None;None;X=-286.358 Y=93.765 Z=-32.961;P=30.803099 Y=-177.286636 R=38.167648;X=-277.399 Y=65.424 Z=-36.159;P=-40.973782 Y=26.511436 R=-156.877548;X=-289.521 Y=72.896 Z=39.134;P=-14.099941 Y=9.482788 R=0.976997;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:19:505;None;None;X=-261.866 Y=82.676 Z=-20.530;P=8.147418 Y=-177.818359 R=24.387465;X=-277.399 Y=65.424 Z=-36.159;P=-40.973782 Y=26.511436 R=-156.877548;X=-284.795 Y=65.054 Z=38.612;P=-16.496819 Y=16.683178 R=-0.625427;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:20:5;None;None;X=-236.833 Y=82.441 Z=15.380;P=-37.816486 Y=171.598709 R=74.862625;X=-277.399 Y=65.424 Z=-36.159;P=-40.973782 Y=26.511436 R=-156.877548;X=-276.724 Y=62.381 Z=38.235;P=-14.989102 Y=19.607658 R=-0.346558;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:20:505;None;None;X=-215.177 Y=91.350 Z=25.099;P=-39.923485 Y=177.224213 R=92.354767;X=-277.399 Y=65.424 Z=-36.159;P=-40.973782 Y=26.511436 R=-156.877548;X=-260.136 Y=60.709 Z=37.854;P=-13.754723 Y=23.113897 R=-1.124756;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:21:4;None;None;X=-203.873 Y=96.031 Z=22.335;P=-35.911495 Y=-175.043640 R=105.307503;X=-277.399 Y=65.424 Z=-36.159;P=-40.973782 Y=26.511436 R=-156.877548;X=-246.898 Y=56.182 Z=38.457;P=-16.308989 Y=35.064873 R=-2.311829;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:21:505;banana;None;X=-201.682 Y=95.217 Z=24.625;P=-47.356766 Y=-179.411865 R=104.345474;X=-277.399 Y=65.424 Z=-36.159;P=-40.973782 Y=26.511436 R=-156.877548;X=-241.227 Y=52.532 Z=38.498;P=-16.684177 Y=40.967304 R=-3.336580;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:22:6;banana;None;X=-199.366 Y=88.274 Z=31.038;P=-51.963032 Y=-156.832108 R=42.631748;X=-277.399 Y=65.424 Z=-36.159;P=-40.973782 Y=26.511436 R=-156.877548;X=-237.256 Y=48.249 Z=39.247;P=-12.789153 Y=38.504807 R=-1.623412;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:22:507;banana;None;X=-194.334 Y=89.361 Z=29.843;P=-49.274288 Y=-149.219208 R=32.169109;X=-180.302 Y=64.298 Z=14.049;P=34.321369 Y=26.146557 R=-145.454376;X=-231.541 Y=49.729 Z=39.096;P=-13.415856 Y=31.090750 R=-2.065613;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
