Time;RightHandObject;LeftHandObject;RightHandPos;RightHandRot;LeftHandPos;LeftHandRot;HeadPos;HeadRot;ObjectPut;TotalErrors;EyeTrackerPos;EyeTrackerDir
0:0:382;None;None;X=-15.821 Y=-244.566 Z=-8.250;P=-48.630962 Y=-121.926643 R=50.657421;X=-16.741 Y=-267.029 Z=-20.362;P=22.454628 Y=77.607170 R=-165.876038;X=-25.460 Y=-276.730 Z=19.942;P=-25.017418 Y=65.138550 R=-0.648068;0;0;X=-25.336 Y=-276.098 Z=19.484;X=0.342 Y=0.792 Z=-0.505
0:0:883;None;None;X=-25.224 Y=-268.554 Z=-9.487;P=-68.481323 Y=-157.312714 R=52.385643;X=-13.283 Y=-266.550 Z=-16.541;P=25.485168 Y=68.870491 R=-176.001755;X=-24.354 Y=-275.524 Z=19.623;P=-26.676662 Y=64.612541 R=-1.211699;0;0;X=-24.071 Y=-275.014 Z=19.278;X=0.391 Y=0.722 Z=-0.571
0:1:381;None;None;X=-25.355 Y=-268.839 Z=-9.422;P=-68.481316 Y=-157.312607 R=52.385559;X=-12.789 Y=-265.680 Z=-16.122;P=20.000172 Y=61.917507 R=176.496399;X=-24.376 Y=-275.057 Z=19.152;P=-28.327942 Y=64.091606 R=-1.180756;0;0;X=-24.071 Y=-274.324 Z=18.672;X=0.395 Y=0.723 Z=-0.566
0:1:882;None;None;X=-25.355 Y=-268.839 Z=-9.422;P=-68.481316 Y=-157.312607 R=52.385559;X=0.536 Y=-254.565 Z=-5.899;P=4.367803 Y=63.302750 R=126.732895;X=-25.336 Y=-276.249 Z=19.295;P=-27.118561 Y=60.753929 R=-0.011871;0;0;X=-24.829 Y=-275.455 Z=18.792;X=0.423 Y=0.730 Z=-0.537
0:2:381;None;None;X=-27.976 Y=-271.955 Z=-8.107;P=-51.476894 Y=-155.677399 R=17.228611;X=-6.008 Y=-245.223 Z=3.599;P=35.081314 Y=111.636986 R=136.564270;X=-25.599 Y=-276.171 Z=19.520;P=-26.249537 Y=60.896626 R=0.552113;0;0;X=-24.591 Y=-275.925 Z=19.128;X=0.493 Y=0.721 Z=-0.487
0:2:881;None;None;X=-28.041 Y=-272.024 Z=-8.167;P=-51.476913 Y=-155.677353 R=17.228569;X=-3.799 Y=-244.510 Z=8.584;P=35.088230 Y=110.831604 R=143.253693;X=-26.024 Y=-276.074 Z=19.544;P=-25.832062 Y=63.081409 R=-0.170350;0;0;X=-25.675 Y=-275.422 Z=19.110;X=0.358 Y=0.779 Z=-0.515
0:3:382;None;None;X=-28.041 Y=-272.024 Z=-8.167;P=-51.476913 Y=-155.677353 R=17.228569;X=-2.871 Y=-245.173 Z=8.610;P=37.337978 Y=110.430794 R=142.947006;X=-25.642 Y=-275.665 Z=19.567;P=-26.043400 Y=62.205864 R=-0.194915;0;0;X=-24.974 Y=-275.278 Z=19.171;X=0.424 Y=0.781 Z=-0.458
0:3:882;None;None;X=-28.041 Y=-272.024 Z=-8.167;P=-51.476913 Y=-155.677353 R=17.228569;X=-2.033 Y=-244.951 Z=8.317;P=35.816559 Y=109.534767 R=142.598373;X=-24.777 Y=-274.330 Z=19.332;P=-27.430811 Y=61.181442 R=-0.357575;0;0;X=-24.596 Y=-273.997 Z=18.790;X=0.391 Y=0.660 Z=-0.641
0:4:382;None;None;X=-28.041 Y=-272.024 Z=-8.167;P=-51.476913 Y=-155.677353 R=17.228569;X=2.416 Y=-242.027 Z=5.183;P=32.570553 Y=100.802574 R=137.253830;X=-20.605 Y=-271.045 Z=19.309;P=-30.940550 Y=65.302803 R=0.105132;0;0;X=-21.369 Y=-270.765 Z=18.665;X=0.179 Y=0.734 Z=-0.655
0:4:883;None;None;X=-28.041 Y=-272.024 Z=-8.167;P=-51.476913 Y=-155.677353 R=17.228569;X=7.965 Y=-241.794 Z=1.585;P=28.893843 Y=106.817497 R=138.772446;X=-15.578 Y=-266.494 Z=19.690;P=-33.021057 Y=75.544487 R=0.311796;0;0;X=-15.558 Y=-266.511 Z=19.396;X=-0.069 Y=0.761 Z=-0.645
0:5:383;None;None;X=-20.388 Y=-249.264 Z=-11.120;P=-35.341724 Y=-120.928482 R=32.027237;X=4.483 Y=-240.406 Z=-0.734;P=28.461082 Y=103.393181 R=140.706680;X=-17.548 Y=-260.425 Z=19.649;P=-33.707752 Y=81.377182 R=-1.800874;0;0;X=-17.775 Y=-260.630 Z=18.988;X=-0.080 Y=0.744 Z=-0.663
0:5:883;None;None;X=-23.237 Y=-239.153 Z=-15.863;P=-23.216017 Y=-127.974487 R=39.073086;X=3.203 Y=-231.209 Z=-10.801;P=14.815698 Y=78.451027 R=165.860931;X=-19.983 Y=-251.986 Z=18.637;P=-34.445457 Y=68.830360 R=-1.537843;0;0;X=-19.475 Y=-252.498 Z=18.249;X=0.380 Y=0.556 Z=-0.739
0:6:383;None;None;X=-15.879 Y=-239.467 Z=-22.130;P=-7.776573 Y=-146.325516 R=42.886292;X=7.981 Y=-218.611 Z=-32.101;P=3.625423 Y=56.412815 R=-153.606079;X=-14.394 Y=-244.643 Z=18.031;P=-39.121735 Y=64.376862 R=0.097478;0;0;X=-15.280 Y=-245.139 Z=17.343;X=0.362 Y=0.529 Z=-0.768
0:6:884;None;None;X=-11.263 Y=-236.705 Z=-24.611;P=-0.048289 Y=-143.592148 R=39.585442;X=11.591 Y=-208.331 Z=-41.000;P=-12.804220 Y=59.332226 R=-141.388168;X=-8.136 Y=-237.654 Z=16.479;P=-42.458893 Y=63.840981 R=1.270165;0;0;X=-8.214 Y=-238.004 Z=16.160;X=0.317 Y=0.495 Z=-0.809
