Time;RightHandObject;LeftHandObject;RightHandPos;RightHandRot;LeftHandPos;LeftHandRot;HeadPos;HeadRot;ObjectPut;TotalErrors;EyeTrackerPos;EyeTrackerDir
0:0:381;None;None;X=-106.618 Y=-209.441 Z=-4.792;P=-51.265511 Y=-148.109238 R=73.831261;X=-99.733 Y=-233.335 Z=-4.508;P=38.309959 Y=36.301472 R=-177.141068;X=-119.234 Y=-236.199 Z=22.827;P=-27.408113 Y=52.925255 R=0.159988;0;0;X=-118.662 Y=-235.677 Z=21.699;X=0.519 Y=0.714 Z=-0.470
0:0:884;None;None;X=-120.414 Y=-223.762 Z=-30.998;P=-16.549820 Y=-137.173965 R=34.543438;X=-90.320 Y=-209.233 Z=-5.261;P=28.616243 Y=58.320160 R=129.647552;X=-118.027 Y=-235.479 Z=22.092;P=-30.565157 Y=45.727390 R=0.475073;0;0;X=-117.291 Y=-235.485 Z=21.173;X=0.619 Y=0.547 Z=-0.563
0:1:383;None;None;X=-120.091 Y=-223.867 Z=-31.457;P=-11.177249 Y=-135.319901 R=32.469833;X=-87.366 Y=-207.696 Z=3.246;P=42.761421 Y=52.228092 R=95.842117;X=-117.411 Y=-235.438 Z=20.868;P=-35.779198 Y=48.887890 R=-0.484191;0;0;X=-116.443 Y=-235.358 Z=19.981;X=0.437 Y=0.671 Z=-0.599
0:1:883;None;None;X=-120.091 Y=-223.867 Z=-31.457;P=-11.177249 Y=-135.319901 R=32.469833;X=-84.974 Y=-210.668 Z=7.531;P=47.000164 Y=50.688225 R=94.882187;X=-117.293 Y=-236.502 Z=21.040;P=-35.030571 Y=48.873848 R=-0.335999;0;0;X=-117.086 Y=-235.854 Z=20.034;X=0.555 Y=0.622 Z=-0.553
0:2:381;None;None;X=-120.091 Y=-223.867 Z=-31.457;P=-11.177249 Y=-135.319901 R=32.469833;X=-81.693 Y=-211.502 Z=6.165;P=48.010742 Y=49.483017 R=95.712463;X=-113.294 Y=-236.436 Z=20.826;P=-34.947792 Y=49.701881 R=0.887785;0;0;X=-113.130 Y=-236.457 Z=19.869;X=0.436 Y=0.620 Z=-0.653
0:2:883;None;None;X=-97.799 Y=-207.169 Z=-32.646;P=-4.474825 Y=-134.432083 R=43.331776;X=-75.696 Y=-212.851 Z=3.944;P=48.379730 Y=58.550510 R=101.537575;X=-105.583 Y=-235.681 Z=18.421;P=-35.775322 Y=57.171444 R=1.592254;0;0;X=-106.147 Y=-235.616 Z=17.767;X=0.387 Y=0.632 Z=-0.672
0:3:383;None;None;X=-85.808 Y=-186.242 Z=-34.539;P=18.151712 Y=-138.023712 R=51.637978;X=-66.862 Y=-209.142 Z=-26.891;P=20.892420 Y=49.170601 R=-177.474152;X=-100.422 Y=-228.711 Z=15.855;P=-40.109467 Y=52.838375 R=-1.115479;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:3:883;None;None;X=-78.955 Y=-178.352 Z=-41.443;P=18.868288 Y=-132.816605 R=71.379845;X=-70.328 Y=-209.297 Z=-25.407;P=14.122194 Y=49.174885 R=177.847473;X=-96.960 Y=-221.006 Z=16.885;P=-37.756039 Y=51.196686 R=0.097963;0;0;X=-96.965 Y=-222.251 Z=15.769;X=0.361 Y=0.585 Z=-0.726
0:4:383;None;None;X=-75.416 Y=-175.684 Z=-42.646;P=31.973364 Y=-132.270935 R=33.218506;X=-70.619 Y=-187.570 Z=-37.094;P=-20.683395 Y=71.211876 R=167.911438;X=-93.307 Y=-217.097 Z=13.144;P=-42.692650 Y=47.209648 R=1.329566;0;0;X=-92.603 Y=-216.326 Z=13.426;X=0.319 Y=0.529 Z=-0.786
0:4:886;None;None;X=-74.671 Y=-171.641 Z=-40.703;P=27.966242 Y=-130.213669 R=20.923794;X=-70.259 Y=-184.983 Z=-43.337;P=-53.247913 Y=85.532364 R=153.673447;X=-92.124 Y=-215.234 Z=5.492;P=-45.541283 Y=54.242126 R=-1.755065;0;0;X=-91.834 Y=-215.190 Z=5.259;X=0.339 Y=0.606 Z=-0.720
0:5:384;None;None;X=-70.468 Y=-167.203 Z=-47.680;P=27.966242 Y=-130.213638 R=20.923866;X=-68.446 Y=-178.806 Z=-49.957;P=-39.221558 Y=81.060028 R=163.014282;X=-88.069 Y=-209.190 Z=-0.419;P=-41.832481 Y=54.870502 R=-1.083160;0;0;X=-87.861 Y=-209.545 Z=-0.764;X=0.347 Y=0.610 Z=-0.712
0:5:883;None;None;X=-67.282 Y=-163.012 Z=-55.166;P=27.965191 Y=-130.214920 R=20.924444;X=-67.041 Y=-172.656 Z=-55.881;P=-39.221577 Y=81.060066 R=163.014328;X=-85.404 Y=-203.859 Z=-5.651;P=-42.798676 Y=54.740688 R=-0.628263;0;0;X=-84.975 Y=-203.948 Z=-6.200;X=0.325 Y=0.588 Z=-0.741
0:6:382;None;orange;X=-67.392 Y=-163.027 Z=-38.294;P=25.706310 Y=-149.792191 R=2.938645;X=-64.208 Y=-166.489 Z=-37.592;P=-20.165510 Y=76.075676 R=158.576050;X=-89.206 Y=-204.911 Z=1.565;P=-41.973812 Y=58.183182 R=1.312921;0;0;X=-87.850 Y=-204.130 Z=-0.242;X=0.350 Y=0.619 Z=-0.703
0:6:883;None;None;X=-82.862 Y=-157.696 Z=-25.336;P=14.910336 Y=-140.531845 R=1.712804;X=-79.820 Y=-159.788 Z=-23.727;P=-10.894526 Y=86.524506 R=160.319946;X=-95.839 Y=-204.541 Z=7.673;P=-40.341698 Y=71.404922 R=1.409124;0;0;X=-94.704 Y=-204.353 Z=6.699;X=0.180 Y=0.761 Z=-0.623
0:7:382;None;None;X=-94.163 Y=-152.196 Z=-37.969;P=24.018522 Y=-125.648819 R=2.842469;X=-89.255 Y=-156.214 Z=-36.577;P=-20.283974 Y=98.441910 R=163.791626;X=-97.153 Y=-197.520 Z=5.831;P=-41.041592 Y=80.023888 R=0.480953;0;0;X=-96.523 Y=-197.879 Z=5.687;X=0.159 Y=0.823 Z=-0.545
0:7:882;None;None;X=-94.627 Y=-150.869 Z=-42.681;P=28.736872 Y=-123.649887 R=3.283227;X=-90.017 Y=-155.628 Z=-44.187;P=-26.632977 Y=101.650398 R=163.963852;X=-96.263 Y=-194.638 Z=4.401;P=-42.722378 Y=81.656746 R=0.560544;0;1;X=-95.973 Y=-193.867 Z=3.572;X=0.024 Y=0.644 Z=-0.764
0:8:384;None;None;X=-86.258 Y=-158.030 Z=-28.498;P=20.277662 Y=-132.232346 R=-1.667633;X=-80.366 Y=-161.790 Z=-28.318;P=-15.691819 Y=92.962128 R=163.401917;X=-95.854 Y=-204.424 Z=8.966;P=-38.858936 Y=76.678535 R=1.645616;0;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:8:884;None;None;X=-89.414 Y=-159.514 Z=-32.500;P=24.604580 Y=-134.741592 R=1.630805;X=-79.210 Y=-162.801 Z=-31.461;P=-17.577087 Y=88.310364 R=168.587494;X=-97.223 Y=-202.907 Z=8.729;P=-37.692715 Y=76.699020 R=2.900452;1;1;X=-96.758 Y=-203.114 Z=8.420;X=0.196 Y=0.666 Z=-0.720
0:9:386;None;None;X=-86.265 Y=-154.064 Z=-42.861;P=35.407608 Y=-133.035583 R=7.348094;X=-75.568 Y=-159.531 Z=-45.609;P=-37.467602 Y=83.611488 R=176.967102;X=-93.925 Y=-193.711 Z=6.055;P=-40.509579 Y=75.455360 R=2.286058;2;1;X=-93.960 Y=-194.194 Z=5.526;X=-0.010 Y=0.640 Z=-0.769
0:9:887;None;None;X=-99.820 Y=-149.568 Z=-46.324;P=28.922844 Y=-109.613228 R=16.717987;X=-89.039 Y=-155.317 Z=-48.013;P=-31.474815 Y=103.299599 R=175.476791;X=-94.682 Y=-190.824 Z=4.846;P=-44.106468 Y=83.759880 R=-0.516204;2;1;X=-94.157 Y=-189.990 Z=4.070;X=-0.036 Y=0.609 Z=-0.793
0:10:386;None;None;X=-92.185 Y=-163.502 Z=-39.999;P=24.936808 Y=-128.984787 R=-3.608349;X=-81.083 Y=-170.993 Z=-37.931;P=-12.297010 Y=96.250015 R=154.500427;X=-95.239 Y=-201.713 Z=8.816;P=-43.956600 Y=75.573494 R=1.474350;2;1;X=-94.263 Y=-199.762 Z=7.700;X=0.158 Y=0.644 Z=-0.749
0:10:886;None;None;X=-91.614 Y=-188.907 Z=-42.043;P=19.567801 Y=-152.628296 R=7.424469;X=-70.770 Y=-197.446 Z=-46.362;P=-17.122969 Y=62.210331 R=175.067001;X=-97.283 Y=-211.186 Z=12.356;P=-41.231895 Y=72.320793 R=-1.346616;2;1;X=-96.455 Y=-210.212 Z=11.482;X=0.180 Y=0.674 Z=-0.716
0:11:385;None;None;X=-88.921 Y=-194.631 Z=-46.136;P=21.839945 Y=-137.445221 R=6.323368;X=-76.667 Y=-203.551 Z=-43.982;P=-21.441151 Y=67.250778 R=168.629501;X=-98.150 Y=-221.747 Z=11.179;P=-49.695518 Y=52.268780 R=2.584567;2;1;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
0:11:888;None;None;X=-97.123 Y=-196.789 Z=-36.107;P=13.013907 Y=-132.744324 R=-4.174421;X=-76.846 Y=-211.253 Z=-37.533;P=-18.395632 Y=65.150818 R=170.221161;X=-107.197 Y=-230.761 Z=11.538;P=-45.934620 Y=65.290169 R=0.770432;2;1;X=-105.590 Y=-230.224 Z=10.866;X=0.391 Y=0.661 Z=-0.641
0:12:386;None;None;X=-101.437 Y=-193.303 Z=-36.962;P=11.598173 Y=-126.785217 R=-4.963232;X=-78.215 Y=-204.604 Z=-34.156;P=-13.454973 Y=70.019363 R=176.381500;X=-109.459 Y=-228.697 Z=11.973;P=-44.934784 Y=67.528625 R=1.761981;2;1;X=-108.573 Y=-228.288 Z=11.467;X=0.418 Y=0.701 Z=-0.578
0:12:886;None;None;X=-97.631 Y=-203.266 Z=-40.000;P=17.471848 Y=-136.646988 R=-8.934408;X=-77.973 Y=-216.019 Z=-38.629;P=-18.268194 Y=66.263237 R=173.175751;X=-107.711 Y=-236.508 Z=10.800;P=-46.926544 Y=54.562817 R=2.419923;2;1;X=-107.055 Y=-234.822 Z=10.178;X=0.567 Y=0.481 Z=-0.669
0:13:387;None;None;X=-97.498 Y=-213.870 Z=-38.824;P=21.347973 Y=-145.459686 R=-9.112329;X=-78.494 Y=-230.002 Z=-39.263;P=-23.066170 Y=58.821632 R=170.870758;X=-107.575 Y=-244.396 Z=14.426;P=-44.377674 Y=48.825165 R=0.048507;2;1;X=-107.108 Y=-243.426 Z=13.321;X=0.632 Y=0.430 Z=-0.645
